MENU_NAME,DATA,Category
오이카나페,출출할때 아이들 간식으로도 좋고 때론 간단한 술안주로 대신할수있는 날치알 오이 카나페입니다.,다이어트
야콘생채,야콘이 생긴건 딱 고구마인데 맛과 식감은 무와 배의 중간 정도인게 생채로 만들어도 괜찮겠더라구요. 그래서 무생채 하듯이 해봤는데 오~ 맛있어요. 달짝지근하면서 시원하게 물도 있고 괜찮네요. 넘 간단해서 부끄럽지만 야콘생채 레시피 들어갈게요.,다이어트
양배추오리훈제찜,다이어트도 하고 건강도 챙기는 요리를 만들어 보았답니다. 담백한 훈제오리 양배추쌈입니다.,다이어트
에그라이스,에그라이스 ~~ 제가 만들어본 이름입니다. 위가 약하신분들에게 좋은 찹쌀~ 햇 찹쌀을 불려서 다이어트에 도움이 된다는 함초와 카데킨성분이 들어있는 녹차 로 밥물을 만들어서 쿠쿠 압력밥솥으로 쪄내는 방법이죠. 만들어볼까요~~~ 생각보다 너무 쉬워요. 계란의 구멍을 내는일인데.......꼼꼼하게 천천히 하면 적당한 구멍이 뚫어지더군요 ㅎ~,다이어트
흑마늘,마늘이 좋다는 말은 굳이 말하지 않아도 다 알고 계시죠~ 콜레스테롤과 혈압을 낮추는 효과와 심장발작과 뇌졸증  암예방에도 좋은 마늘..... 더욱이 마늘에 함유된 미네랄이 혈액을 맑게 하고 체액을 활성화시켜 체내의 노폐물대사가 촉진되어 체지방이 빠지고 피부가 맑아져 다이어트에도 효과적이라고 하네요.하지만 시중에 팔고 있는 흑마늘은 너무 비싸서 구입하기 조금 망설여지는데요~ 한국인이라면 집에 저장해놓고 먹을 마늘을 가지고 건강에도 좋고 다이어트에도 좋은 흑마늘을 쿠쿠 밥솥을 이용해 만들어 보았습니다.,다이어트
콩나물밥,급~~예전에 엄마가 해주시던 콩나물밥이 생각나더라구요~~ 콩나물 들어간 밥에 양념 푹~~넣어 슥슥~비벼 먹음 그것만한 맛있는것도 없었는데 말예요.,다이어트
해물쌀국수,시원한 국물과 쫄깃한 면발이 좋은 해물쌀국수입니다.,다이어트
닭가슴살스테이크,닭고기들을 모두 좋아라 하시는데~~ 닭가슴살을 맛있게 드시는 방법은 항상 고민이 많으시죠? 닭가슴살을 맛있게 그리고 폼나게 드실 수 있는 요리법을 오늘 소개해 드릴게요.,다이어트
쌈밥,특별한 쌈밥 김치햄쌈밥입니다.,다이어트
닭가슴살청경채굴소스볶음,담백하고 부드러운 닭가슴살 청경채 굴소스 볶음입니다.,다이어트
양배추쌈밥,간단하지만 다이어트 완소 메뉴인 양배추쌈밥과 두부쌈장 소개할게요.,다이어트
비빔야채묵국수,묵의 부드럽고 시원함과 야채의 아삭함  양념의 매톰달콤새콤한 맛이 어우러져서 색다른 묵요리를 즐길수 있답니다 그동안 묵무침이나 묵사발로 많이 만들어 드시는데  이렇게 묵국수요리도 만들어 보세요!!,다이어트
참치곤약볶음,가볍게 즐길 수 있는 매운참치곤약면볶음입니다.,다이어트
새싹비빔밥,신선하고 생생하고 예쁘고 꼬물꼬물한 새싹으로 비빔밥을 만들어봤어요. 밥보다 새싹을 더 많이 넣어서 먹었어요. 건강식이죠? 사실 새싹의 특유향이 있어서 잘 먹지 않았었는데 고추장 때문인지 싫던 향은 하나도 안나는 거예요. 너무 너무 맛있게 먹은 새싹 비빔밥이었습니다.,다이어트
야채치즈샌드위치,길거리 샌드위치보다 더 맛있는 야채 치즈 샌드위치,다이어트
닭가슴살샐러드,술안주로도 전혀 손색이 없었던 닭가슴살 매콤 샐러드에요.,다이어트
야채두부고로케,두부를 넣어 칼로리는 줄이고 고소함이 배가된 두부 고로케입니다.,다이어트
허브닭가슴살샐러드,허브향 담은 닭가슴살  깔끔한 오리엔탈 드레싱과 함께한 허브 닭가슴살 샐러드 만들기입니다.,다이어트
미역국,산후조리에 좋은 구수한 미역국입니다.,다이어트
묵무침,칼로리가 거의 없고 포만감은 듬뿍 주는 한천묵... 친정어머니께서 직접 집에서 자주 만들어 주셔서.. 다이어트용으로 애용하는편이예요...,다이어트
닭가슴살버터구이,요리같지도 않은 너무너무 쉬운 닭가슴살 요리  니가 요리냐?? 라고 마구마구 혼내시고 맛있게 드셔요.,다이어트
양배추스프,알면서도 잘 안되는 다이어트. 생양배추를 먹으니까 거짓말처럼 살이 빠지던데요. 생양배추 매일 먹는거 그거그거 보통일이 아니라서 바로 접었구요. 그래도 많은 양의 양배추를 그나마 쉽게 먹는 방법은 스프로 먹는거였어요. 자아~~따라오셔요~~,다이어트
양배추깻잎피클,위에 좋은 양배추깻잎피클 만드는법 입니다.,다이어트
무초절임,일단은 다이어트에 효과적이라서 제가 매일 먹고있는 무 식초절임을 공개할까해요. 살을 빼고자함이 아니더라도 피를 맑게 해주고 소화에도 좋은 무 초절임을 적극 추천합니다.,다이어트
미역줄기파프리카피망볶음,혈액정화에 좋은 미역줄기를 피망과 볶아 맛있는 밑반찬 만들었어요.,다이어트
두부데리야끼,여자에겐 두부가 좋다잖아요... 그냥 먹어도 맛나지만.. 오늘은 좀 더 맛나게...^^,다이어트
닭가슴살샐러드,닭가슴살 샐러드와 간단한 딥(dip) 두가지입니다.,다이어트
물미역무침,저열량 저지방 식품으로 다이어트에 좋은 물미역이랑 비타민이 풍부하여 피부 미용에 좋고 단맛이 많이 나고 아삭아삭한 식감~ 파프리카 만남으로 건강하고 예뻐지세요~,다이어트
사과새싹까나페,핑거 푸드!! 사과 새싹 까나페 만들기,다이어트
무초절임,아삭하고 반찬으로 좋은 무절임입니다.,다이어트
훈제닭가슴살파인애플샐러드,상큼달콤한 훈제닭가슴살파인애플샐러드입니다.,다이어트
두부스테이크,오늘은 두부로 아주 간단한 두가지 요리를 만들어봅니다. 하나는 이름이 ^^;;; 파프리카 탕수소스를 곁들인 두부스테이크쯤 될거 같은데 넘 거창하죠. 요리는 별로 안 거창하답니다. 두번째는 아래 분량으로 만들었더니 쬐끄만 싸이즈의 두부스테이크가 몇개 더 만들어져서 소스대신 볶은 김치를 곁들어 보았답니다.,다이어트
참치두부호박선,쯔유가 살짝 밴 살캉한 애호박 씹는 맛이 참 좋습니다. 참치와 두부가 들어가서 단백질도 풍부하구요. 다이어트에 도움이 될만한 요리랍니다.,다이어트
검은콩스테이크,맨날 콩자반만 해먹던 검은콩으로 오늘은 건강 다이어트식 검은콩 스테이크를 만들어 봤어요. 소스만들기 귀찮으시면 콩스테이크만 간간하게 간하셔 그냥 드셔도 맛나요. 맨날 해먹는 콩자반이 지겨우시다면 오늘 한번 만들어 보세요 ^^,다이어트
시금치피자,시금치 피자딜라를 무지 좋아하는데 페타 브래드가 흔치 않아서 또띨라로 대신 해서 만들어 봤어요. 딜라라는 표현은 빵 두장을 맞대서 만든다는 뜻이라고 하더라구요. 육류나 햄  기름이 전혀 들어가지 않아서 건강 다이어트 요리랍니다.,다이어트
두부까나페,다이어트할때 두부를 많이 먹지만  간장 찍어먹고 그런게 질려서 만든 두부까나페입니다.,다이어트
버섯전골,얼~큰하면서도 담백한 버섯전골이예요. ,다이어트
참치새싹비빔밥,신선한 새싹채소와 참치를 넣어서 칼로리는 줄이고 포만감은 높인 다이어트식입니다.,다이어트
청포묵무침,다이어트요리 청포묵무침입니다.,다이어트
양배추스프,모두들 출근 후 집에서 여유있게 브런치를 즐기는 제게 이 시간은 평화의 시간입니다. 나만을 위한 따끈한 양배추 스프를 준비했습니다. 영양  맛  다이어트도 충분히 생각한 작지만 커다란 한그릇 스프입니다.,다이어트
보쌈수육,담백하고 부드러운 돼지고기 수육입니다.,다이어트
순두부샐러드,부드러워서 목넘김도 좋고 자극적이지 않으면서 순한 맛으로 남녀노소 누구나 좋아할수 있는 순두부 간장소스 샐러드,다이어트
오이김치,아삭하고 매콤달콤한 오이김치입니다.,다이어트
달래샐러드,봄이~ ~~ 왔나요??~?~ 이번엔 봄이 좀 늦은감이 있네요.. ^ ^;;; 작년에 이맘땐 그래도 쌀쌀하진 않았던거 같은데~~ 그래도 3월 중순이니.. 봄은 봄인가봅니당.. 나른거리는걸 보면~ 살짝 봄을 맞이하여... 봄맞이 다이어트 식단을 준비해 봤답니다^ ^ 겨울철... 많이 맛보기 힘들었던 채소들도 많이 섭취해주고요~ㅎㅎ (물론 지금 채소값도 영~ ㅠ.ㅠ)봄맞이 웰빙 다이어트 밥상을 맞이해보세요^ ^ 늘 이렇게 차려 먹기란... 정말 힘들긴 하지만ㅠ.ㅠ 그래도... 가끔씩은 요런 채소 가득인 위주의 밥상도 넘 좋아요~ .,다이어트
우엉양배추볶음밥,찬밥이 기다려지는 우엉양배추볶음밥입니다.,다이어트
닭가슴살샐러드,한창 다이어트 중이라 닭가슴살 샐러드 만들었어요~,다이어트
아보카도크림스프,아보카도가 아직은 낯설게 느껴지시는 분들... 간단한 재료  쉬운요리법으로 먼저 다가가세요.. 생크림과 양파를 함께 섞어 갈아 끓이기만으로도 호텔 모닝에 나오도 부끄럽지않을 아주 부드럽고 매력적인 요리입니다...,다이어트
곤약비빔국수,옥상에서 기른 열무로 겉절이하고  실곤약을 데쳐서 열무겉절이랑 같이 비벼서 먹으니 아주 맛나던데요.,다이어트
새싹햄김밥,새싹을 이용한 간단 밥요리 새싹참치비빔밥  새싹햄김밥입니다.,다이어트
꿀곤약조림,쫀득하고 맛난 다이어트식 꿀곤약조림 ,다이어트
곤약카레라이스,다이어트에도 좋은 곤약 카레라이스입니다!,다이어트
피쉬캐비지롤,살 걱정 안하구 많이 먹을 수 있는  다이어트에 좋은 음식 와인소스 피쉬 캐비지 롤입니다.,다이어트
우무냉국,쉽고 간단한 우무냉국 만들기 알려드립니다.,다이어트
닭가슴살냉채,요즘처럼 더운날 시원하고 매콤해서 콧구멍이 빵 뚫리는 알싸한 닭가슴살 냉채 어떠세요?,다이어트
온면,닭가슴살로만 이용해서 육수를 만들었기때문에 국물이 깔끔한게 요 닭고기 온면의 특징! 너무나 손쉬워서 따뜻한 면요리가 생각날때 만들어 먹으면 좋을듯 싶어요.,다이어트
소고기곤약볶음,늘상 먹는 하얀색의 큰 곤약을 한덩이 사다가 불고기감을 좀 다져넣고 매콤한 곤약볶음을 만들었답니다.,다이어트
두부샐러드,두부에 야채듬뿍 담아 다이어트에 제격인 두부샐러드입니다,다이어트
냉비빔모밀,다이어트에 도움이 될 만한 비빔냉모밀입니다.,다이어트
순두부콩국수,순두부 콩국수 만들어볼게요~,다이어트
두부볼조림,그냥 먹어도 좋은 두부 동글동글 볼로 만들어서 조려 먹어줬어요.,다이어트
브로콜리샐러드,건강에 좋은 브로콜리..가격이 저렴해 졌을때 많이 먹어보자구용,다이어트
새싹두부샐러드,종종 밥대신 간단한 샐러드를 주로 먹곤 하는데요  요 새싹두부샐러드도 그 샐러드들중에 하나랍니다.,다이어트
참치샐러드,가볍게 간식으로 즐기고 포만감이 좋은 샐러드 만들어 다이어트도 하고 피부 관리도 해보세요~ ,다이어트
파프리카닭가슴살말이, 완전 쵸 다이어트 모드시라면 소스만 생략해주시면 되는 그런 요리에요 ,다이어트
초계탕,땅콩과 깨가 들어가 고소하고 시원한 맛이 일품인 초계탕 뜨거운 국물에서 벗어나 시원한 중복음식 드셔보세요.,다이어트
토마토스파게티,건강한 가지토마토 스파게티,다이어트
강된장,넓은 호박잎에 돌돌말린 새순까지 넣고 강된장을 한스푼 넉넉하게 올려 밥올려 싸먹으면 그만입니다 자칫 강된장이 국물이 많게 끓여지면 쌈싸먹다가 국물이 팔뒤꿈치까지 흐르게되는 경우도 있다니깐요. 국물없이 짜지 않은 강된장입니다.,다이어트
고구마샐러드,아주아주 달짝지근하면서도 부드러워서 부담없는 고구마샐러드~,다이어트
닭가슴살샐러드,든든하게 먹을수 있는 고소한 흑임자 드레싱 닭가슴살 샐러드. 더운날 가볍게 즐기는 한끼식사입니다.,다이어트
닭가슴살미역국,얼마전 숀리의 다요트 식단중에 봤던 닭가슴살 미역국을 끓여봤는데 깔끔한 것이 맛있더라구요~ ,다이어트
검은콩곤약조림,다이어트하세요? 검은콩 곤약조림 강추합니다~!!,다이어트
닭가슴살샐러드,천도복숭아 드레싱이 상큼한 닭가슴살 샐러드입니다. ,다이어트
닭가슴살찹쌀죽,매일이 힘차고 즐거운날만 있을 수는 없겠지요. 피곤하고 입맛이 없어 아침을 거르고 싶은 날  건강 영양식 닭가슴살 찹쌀죽 가볍게 한그릇 드세요~,다이어트
묵밥,여름이 가기전에 시원한 묵밥 한 뚝배기 하세요~! 김치만 맛있으면 채소는 냉장고 사정대로 깨소금 듬뿍 넣고 션하게 묵밥 한뚝배기 하면서 여름이여 안녕 하고 싶네요.,다이어트
곤약잡채,곤약이 0kal라는 것을 알게된후로 곤약 홀릭~ 그때 홀릭하면서 곤약 먹는 방법을 막 터득하게 되더라구요 ~,다이어트
닭가슴살미역국,쫄깃한 새송이 버섯의 식감이 어우러진 닭가슴살 미역국~! 미역은 장운동을 활발하게 해서 비만 해소에 도움이 된다고 합니다.,다이어트
호박잎쌈밥,잘 지은 밥한술에 빠글빠글 끓인 강된장 올려서 호박잎으로 쌈을 싸먹는 호박잎 쌈밥,다이어트
두부샐러드,다이어트할 때 효과적이고 맛있는 간단한 씨겨자 소스 두부 샐러드입니다. ,다이어트
닭가슴살덮밥,단백질이 풍부한 닭가슴살로 만든 덮밥.. 닭가슴살은..저지방 고단백 식품으로 다이어트에 도움이 된다고 하지요.,다이어트
닭가슴살,간단하게 만들수 있는 쉐이크로  개인 식성이나 취향에 맞게 닭가슴살의 양을 조절해서 좋아하는 과일을 같이 갈아주면 다이어트에 도움이 됩니다. ,다이어트
마늘튀김두부샐러드,웰빙~~바삭하고부드러운 마늘튀김두부샐러드입니다.,다이어트
돼지고기샐러드,양파  생강  마늘  통후추  된장을 푼물에 지방이 적고 부드러운 육질이 좋은 돼지고기 안심을 넣어 삶은 다음 새싹채소와 깔끔한 마늘소스를 곁들여 담백한 안심샐러드입니다.,다이어트
단호박쉐이크,요즘 제가 클린 프로그램을 따라하고 있답니다. 독소제거.. 디톡스 다이어트도 될 뿐만 아니라 전반적인 건강상태가 달라지는 프로젝트라고 할 수 있는데요. 아침저녁으로.. 요런 쉐이크.. 스무디..주스를 갈아 마시고 있어요. 하는동안 그래도 맛있게 먹어야.. 즐겁게 클린 프로그램을 끝마칠 수 있을 것 같아서 제가 좋아하는 스타일로.. 이렇게 저렇게 끼워 맞춰 만들어 보고 있는데요. 월요일날 아침에 먹은 아몬드 단호박 쉐이크 입니다.단호박이 들어가서 든든하고 좋았어요. 꼭 클린 프로그램이 아니더라도 ..아침에 이렇게 먹으니까 영양도 챙기고 배도 든든하니까 밤에 준비했다가 아침에 바로 갈아서 먹기만 해도 괜찮은 것 같아요. 아침식사 대용으로 이렇게 드셔 보세요^^,다이어트
도토리묵샐러드,도토리묵을 간단히 샐러드처럼 만들어 보았어요.,다이어트
단호박고구마과일샐러드,하루에 6가지 이상의 채소과일을 5가지색으로 먹으면 기본적인 암예방은 물론 성인병 비만까지 많은 개선 효과가 있다고 해서요. 이젠 간식은 이렇게 엄마가 만들어주는 채소과일을 곁들인 간식  그리고 저염으로 바꿔보려고 합니다.,다이어트
닭가슴살샐러드,닭가슴살에 밑간해서 냉동실에 넣어 두었다가 하나씩 꺼내어 먹으면 편리하고 좋으네요,다이어트
바지락미역국,바지락  건새우가 어우러진 밥상의 바다를 만들어 보세요~ ,다이어트
닭가슴살크레페,우유와 함께 두조각씩 먹고나니 든든하더라구요. 남은건 점심시간까지 보관해도 전혀 이상없더라구요. 닭가슴살만 먹으려면 금방 질리는데 요래 크레페 만들어 싸먹으니 얼마든지 먹을수 있을거 같네요.,다이어트
뿌리채소간장조림,일본 여행 다녀온지 알마안되었잖아요. 아직 일본 여행의 여운이 남아있을때 일본에서 본 요리 비스무리하게 만들어 봤어요.,다이어트
소풍도시락,건강에도 좋고 맛도좋은 월남쌈과 닭안심 채소꼬치구이입니다.,다이어트
닭가슴살부추볶음,건강한 다이어트를 원한다면 닭가슴살 부추볶음.,다이어트
샌드위치,든든하고 칼로리 부담없는 샌드위치 소개해드립니다.,다이어트
부추제육샐러드,부추제육샐러드,다이어트
닭가슴살샐러드,재료만 손질해두면 손쉽게 뚝딱 만들어 낼 수 있는 닭가슴살 샐러드로 봄철 입맛을 돋아주세요.,다이어트
도토리묵무침,다이어트에도 좋고 건강에도 좋은 도토리묵 무침 만드는 법 입니다.,다이어트
곤약장조림,반찬없을때 꺼내먹기 좋은 장조림. 곤약을 넣어 만든 곤약장조림 입니다.,다이어트
도시락,칼로리가 낮은 참치 채소 비빔도시락입니다.,다이어트
도토리묵무침,도토리묵에 오이를 넣어 맛있게 무쳐보았어요.,다이어트
닭가슴살장조림,닭가슴살캔으로 간단히 만드는 장조림 소개해드려요.,다이어트
어묵곤약볶음,쫄깃한 식감이 좋은 곤약과 어묵을 같이 볶아봤어요.,다이어트
도토리묵무침,후다닥 만들고 근사한 한끼가 되고  포만감도 장난아닌 도토리묵 무침,다이어트
큐브참치동부묵무침,큐브참치와 탱글탱글 동부묵을 무쳐보았어요.,다이어트
두부구이,간단하게 만든 영양만점 검은깨소스 두부구이입니다.,다이어트
가지샐러드김밥,요즘 제철인 가지를 이용한 요리 소개할께요~ 가지는 안토시아닌이 들어있어 항암효과가 있고 수분이 많아 다이어트식품으로 좋은 야채랍니다~ 가지를 이용한 색다르면서 담백한 가지샐러드김밥과삼각주먹밥으로 주말별미 어떠신가요?,다이어트
토마토콜드파스타,잘 익은 찰진 토마토와 오래 숙성된 발사믹식초  엑스트라버진 올리브오일만 있으면 깔끔한 파스타를 즐기실수 있지요.,다이어트
닭가슴살된장덮밥,오이지 무침이나 피클만 있어도 한끼식사가 용이한 닭가슴살 된장소스 덮밥 ~,다이어트
닭가슴살샐러드,여름철 닭가슴살 샐러드로 시원하고 날씬하게!,다이어트
베이컨월남쌈,간단하게 월남쌈 만드는법 알려드릴게요.,다이어트
얌운센,기름 사용이 거의 없어 아무래도 담백하고 야채를 많이 먹을 수 있어 건강식으로 추천 드리고 싶은 요리랍니다.,다이어트
키위월남쌈,성장기 어린이는 물론 임산부에게까지 가장 적합한 영양과일 키위를 이용한 새콤달콤한 월남쌈입니다,다이어트
과일샐러드,골드키위드레싱 과일샐러드  샐러드 드레싱 레시피! ,다이어트
브로콜리참치샐러드,달달 새콤 고소한 샐러드~ 출출할 때나 다이어트 간식으로 좋답니다.,다이어트
청포묵냉채,청포묵의 부드러움과 야채의 아삭아삭함이 잘 어울어진 청포묵냉채! 다이어트식으로도 아주 좋아요.,다이어트
닭안심버섯볶음,다이어트에도 좋고 맛도 좋은 닭안심살버섯볶음. 꽈리고추의 매콤함이 맛을 더한답니다,다이어트
키위오이파프리카생채,초간단이라 만들기도 넘 간단하구요~ 반찬으로도 좋구 샐러드처럼 그냥 먹어도 좋을거 같아요~ 초간단 반찬 다이어트식~ 키위오이파프리카생채 만나보세요~,다이어트
카나페,하얀 두부를 휘리릭 감은 오이롤 카나페예요. 쌈장을 위에 올려 따로 간을 하지 않아도 되고  깔끔담백해 손님 접대용 메뉴로 좋아요! ,다이어트
키위무쌈롤,상큼아삭아삭하게 즐기기 좋은 키위무쌈롤 만나보세요.,다이어트
