MENU_NAME,DATA,Category
배수정과,선물받은 튼실한 배도 있어서 년초 기분도 낼겸 겸사겸사 배수정과를 만들었어요~ 명절 음식으로 인기있는 수정과  명절날뿐 아니라 요즘같이 추운날 감기예방 음료로도 인기가 좋지요~~ 맛있게 만들어서 추운날 감기예방도 하시고 곧 다가올 설명절날 요긴하게 활용도 해보세요.,명절
김치만두,오랫만에 친정엄마와 함께 만두를 빚었어요. 제가 어렸을 적엔 그믐날이면 꼭 만두를 빚었는데 연탄난로 위에 큰냄비 올려 놓고 만두를 빚으면서 계속 삶아가면서 먹었던 기억이 나네요.,명절
떡갈비구이,다가올 설차례상이나 어르신들 생신상에 많이 올라가는 떡갈비~!! 소고기를 잘게 다지거나 갈아만들었기 때문에 부드러워서 이가 불편한 어르신들이 불고기보다도 더 좋아하시는 메뉴인것 같아요~ 한국을 말할때 가장 먼저 떠오르는것 중에 하나가 바로 떡과 갈비잖아요~ 떡갈비라고해서 떡이 꼭 들어가는건 아니지만 아뭏든 세계적으로 키울수있는 한국음식임에는 분명한것 같아요~한국인은 물론 외국인들도 아주 좋아하는 떡갈비~ 함께 만들어보아요~,명절
떡갈비,떡을 고기반죽 속에 쏘옥 숨겨 만들어봤어요. 만들고 남은 떡은 그냥 구웠더니 바삭하고 쫀득함스 맛있더라고요~~,명절
동그랑땡,고소한 동그랑땡입니다.,명절
강정,다가오는 설날 웰빙주전부리 강정입니다.,명절
호두팥만쥬,선물로 좋은 달달한 호두팥만주입니다.,명절
만두국,설날엔 시댁에서 만두를 빚어 대식구가 함께 먹으니까 만두를 좋아하는 남편과 애들이 양것 많이 먹지 못해서 일요일인 어제 만두를 빚어 온가족이 배부르게 먹었답니다~^^*,명절
떡,,명절
귤양갱,명절 선물로 좋고 쌉쌀한 녹차의 티푸드로 좋은 귤양갱을 만들어봤어요.,명절
돼지등갈비찜,부드러운 돼지 등갈비찜입니다.,명절
두릅적,부침개에도 봄의 향긋함을 더 해 보았어요. 다른 부침개와 함께 곁들이면 색도 맛도 상큼하지 않을까 싶네요. 향긋한 두릅적입니다.,명절
오이물김치,아삭아삭 깔끔한 오이 물김치입니다.,명절
닭가슴살동그랑땡,담백한 닭가슴살 동그랑땡입니다.,명절
도라지나물,순백색의 미학 도라지나물입니다.,명절
단호박식혜,노오란 단호박식혜입니다.,명절
대구전,담백한 대구전(동태전)입니다.,명절
만두국,설날에는 떡국도 먹지만 떡만둣국도 먹고 그냥 만둣국도 먹지요. 어렸을 적 이북에서 내려오신 조부모님 영향으로 명절에는 늘 만둣국과 녹두전을 먹었지요. 그 땐 지금보다 훨씬 추워서 만두를 만들어 밖에 내놓으면 금방 얼어붙었어요. 커다란 양푼에 만두 속재료를 만들어놓고 온가족이 만두를 빚었던 기억이 떠오르네요. 만두는 언제 먹어도 늘 맛나요.,명절
약밥,약식이라고도 하고 약밥이라고도 불리는........ 찰지게 거무스름한 밥인 약밥.....^^,명절
동태전,꼭 명절날이 아니여도 종종 만들어 먹는 동태전. 언제 먹어도 참으로 맛나답니당.,명절
시래기나물,미리 만들어 보는 정월대보름나물..실패하기 쉬운 나물요리..한가지씩 정리해서 올려드릴께요~ 시래기를 우거지라고들 하는데 삶은 우거지를 말리면 시래기가 되고 말린 시래기를 다시 삶으면 우거지가 되요. 시래기는 비타민 A  C  B1  B2  칼슘 등이 풍부해 겨울철 부족하기 쉬운 비타민과 무기질을 섭취하는데 도움을 줍니다. 시래기는 오래 푹 삶아 찬물에 우려서 사용하는데 구수한 맛과 부드러운 촉감이 일품입니다.,명절
매생이굴떡국,국물이 시원하고 바다향이 가득한 별미인 매생이 굴 떡국입니다.,명절
나물,일년 건강을 미리 챙기는 정월 대보름 나물입니다.,명절
호박전,명절이나 제사  집들이 상차림에 빠지지않는 호박전과 동태전 입니다 만들기는 쉽지만 귀찮다는 이유로 자주 만들지 않는 전유어들이지요. 노릇노릇 고소한 호박전과 동태전을 만들어보았어요.,명절
깻잎고기전,은은한 깻잎 향을 머금은 깻잎 고기전입니다.,명절
나박물김치,시원하고 아삭아삭 맛있는 나박김치입니다.,명절
버섯산적,새송이버섯은 다른 버섯보다 비타민 C  무기질 등이 더 풍부하게 들어있다고 해요. 느타리버섯의 7배  팽이버섯의 10배나 말이죠. 명절요리로도 그만이랍니다. 쇠고기와 새송이버섯을 이용한 영양만점 요리를 만들어 봤는데요~버섯 이불에 누운 행복한 산적입니다.,명절
구절판,앞으로 명절을 대비한 요리들을 올려봐야 할까봐요~~ 제 요리책 아침점심저녁에는 있는데 블로그에 올리지 않은 요리 중에 요 예쁜 요리가 눈에 들어오네요... 블로그 식구들도 보여드릴려고 올려 봅니다..^^ 구절판은 만들 때는 힘들어도 다 만들어서 그 모습을 보면 '과연 내가 만든 게 맞나' 싶을 정도로 감탄사가 절로 나오지요. 밀전병 부치는 게 힘들어도 완성된 구절판의 아름다움을 생각하며 즐겁게 만드세요...^^,명절
떡갈비,사실 추석 때 떡갈비를 해먹는지는 저도 모르겠습니다만  걍 추석이 다가 오니깐 한식을 만들어보고 싶었습니다. 이건 꼭 명절이 아니더라도 반찬으로 해드시기 참좋을꺼 같아요.,명절
호두양갱케이크,양갱과 케이크의 만남 호두 양갱 케이크입니다.,명절
돼지갈비찜,,명절
상투과자,선물로 좋은 달달한 완전초간단 상투과자입니다.,명절
야채전,부드럽고 담백한 생선살 야채 전입니다.,명절
약과,명절이 다가와서 약과 만들어 봤어요~ 바삭하게 튀겨서 달콤한 시럽 올려 먹으면 정말 맛있잖아요~ 요즘 아이들 약과 잘 안먹으려고 하는데.. 그래도 이렇게 명절때 함께 만드어 먹으면 잘 먹더라구요~,명절
돼지갈비찜,동생네가 집에 놀러오면서 돼지고기 갈비를 제법 넉넉하게 가져 왔더라구요. 그래서 햇감자도 있고해서 맛있게 만들어 보았답니다. 시골 할머니댁에서 가을에 수확해 말린 대추도 넣어 보았는데~ 영양식 갈비찜이 되었답니다.,명절
버섯불고기,밥반찬으로 아주 그만인 쇠고기 버섯 불고기.. 저희집 밥상에도 자주 올리고 있는데요~ 버섯과 밤을 넣어 만들어 보았어요.,명절
동그랑땡,고소하고 부드러운 동그랑땡입니다.,명절
섭산적,부드러운 고기가 살살 녹는 섭산적입니다. 저도 요고 만들어보기 전엔 섭산적이랑 떡갈비랑 뭐가 다르지? 했는데 섭산적엔 두부가 들어가더라고요~ (다 아시는데 저만 몰랐남유?) 암턴 전에 말씀드렸듯 시즌이 시즌인지라 괜히 한식을 만들어보고 싶어서 만들어본 섭산적입니다. 역시나 평소에 반찬으로도 좋답니다.,명절
버섯잡채,저는 가끔 당면을 삶은 뒤 볶아서 만들때도 있구요~ 당면은 다시마 우린물과 간장소스에 삶아 그데로 만드는 경우 두가지가 있는데요~ 오늘은 다시마 우린물로 만든 잡채를 소개해 볼까 해요~ 여기에 몸에 좋은 각종 버섯을 넣어 주면 웰빙음식이 따로 없답니다.,명절
빵,양가 부모님 선물용으로 만든 만주예요... 처음 만들었던지라  많이 헤매기도 하고.. 또 은근 질척한 반죽 덕분에.. 힘들기도 하더라고요.. 그래도 고생한 만큼  다들 기쁘게 받아 주시고..맛나게 드셔 주셔서 기뻤답니다..^^,명절
메밀전병,명절이나 손님초대상에 좋은 별미 메밀총떡(메밀전병)이예요. 쫀득한 식감의 메밀피에 각종 채소와 당면이 들어간 소를 넣어 담백하면서도 매콤달콤하답니다. 자칫 매울 수 있는 매콤함을 메밀피가 잡아주고 한 입에 먹기에도 좋아요. ,명절
쇠고기탕국,명절날 시원하게 끓여먹는 쇠고기탕국입니다.,명절
토란탕,어릴때는 토란의 미끄덩 거림이 참으로 싫었는데  이제는 그 부드럽고 오묘한 맛에 자꾸만 끌리는 맛에 요즘은 오히려 더 찾아서 먹게 되네요. ,명절
쇠고기동그랑땡,안에 채소들이 콕콕 박혀 있는 육즙가득한 고소한 동그랑땡입니다.,명절
돼지LA갈비,부드러운 돼지고기로 만든 돼지갈비입니다. 명절때 재워서 가족들과 함께 즐겨보세요~,명절
동그랑땡,손은 많이 가지만 부드럽고 고소한 동그랑땡입니다.,명절
애호박전,명절 음식으로 빠뜨리면 서운하죠~ 고소한 애호박전입니다.,명절
깻잎전,동그랑땡만으로 식상하다면 향긋한 깻잎전입니다.,명절
파프리카전,명절음식 처리 동그랑땡으로 속을 채운 알록달록 파프리카전입니다.,명절
동그랑땡,아이들 도시락이나 반찬으로도 자주 만들어 먹는요리 손쉽게 만드는 동그랑땡전입니다.,명절
단호박송편,사실 추석명절엔 바쁘고 귀찮기도해서 송편을 사서먹었는데요. 오늘은 좀 한가해서 집에서 송편을 만들어봤네요~ 마침 단호박도 있고해서 단호박 송편을 만들었는마침 단호박도 있고해서 단호박 송편을 만들었는데 진짜 넘 쫄깃하고 맛있어서 꼭 명절이 아니어도 가족들 간식으로 자주 만들어야겠어요.,명절
동그랑땡,아이 줄려고 장조림 거리고 돼지고기를 사왔더니 암만해도 코스트코는 양이 너무 많은거지.. 나눠서 동그랑땡을 한번 만들어봤다. 부침개 종류 좋아하는 나에겐 딱인 메뉴다.,명절
사골떡국,진하고 고소한 사골떡국입니다.,명절
조랭이떡국,깔끔한 국물이 끝내주는 육우로 맛을 낸 조랭이떡국입니다.,명절
동지팥죽,오늘 제가 소개해드릴 동지 팥죽은 걸죽한 팥물에 새알심을 많이 넣어서 먹는 팥죽이예요. 저희 친정에서는 늘 이렇게 먹곤했답니다. 그 기억을 살려서 만들어본 동지 팥죽~,명절
만두국,멸치다시마로 육수를 내어 개운하게 먹는 만둣국입니다.,명절
만두국,집에서 빚어 끓인 당근피 만두국 만들기 입니다.,명절
코코넛월병,중국 과자인  월병을 만들어봤어요. 월병은 중국 사람들이 추석에 먹는 과자(둥근 월병은 보름달을 상징)인데요. 그래서 우리나라에서도 저처럼 베이킹 하시는 분들은 명절 때면 이 월병을 만드는 것 같아요.,명절
전찌개,설날을 전후하여 2~3일을 계속 먹게 되는 기름진 음식. 그중에서도 전은 데우고 또 데우기를 반복하다보면 모양도 미워지고 맛도 없어지죠. 그렇다고 만들때의 정성을 생각하면 버리기도 아깝고  냉동실에 넣어뒀다가 먹어도 되지만 찌개를 해서 먹으면 나름 별미가 됩니다.,명절
배추부침개,칼로리 부담이 적은 배추부침개 만들어 보세요.,명절
닭고기떡국,담백한 닭고기 떡국입니다.,명절
모듬전,이제 곧 민족의 대명절인 설날을 맞이하게 되네요^^ 명절 음식하면 전부치는 기름냄새가 집집마다 풍기는 연상이 되는데요. 집집마다 전부치는 방법  재료 모양도 틀린데 저희집은 어떻게 부치는지 궁금하시죠?ㅋ 그래서 오늘은 모듬전을 소개할까합니다.,명절
김치만두,재료간단하면서 맛은 두배. 만두 전문집 비법을 슬쩍한 으나의 김치만두 한번 만들어보세요.,명절
닭고기떡국,설날의 대표적인 음식이 떡국입니다. 한국 전통적인 음식중 하나이지요. 요즘은 떡국을 좋아하는 분들이 그리 많지 않은 듯 합니다. 그래도 가끔 추억으로 즐기는 분들이 계시기도 하더군요. 설날에 즐기는 떡국을 이렇게 한번 끓여 보세요. 높지 않는 저칼리로의 영양에 반하고  맛에 또 한번 홀딱 반하게 된답니다.,명절
대하찜,부드러운 대하를 고급스럽게 즐기는 대하찜입니다.,명절
대하전,새우와 오징어  야채의 절묘한 만남 대하전입니다.,명절
오징어전,오징어전은 명절에 차례음식으로  손님초대용으로  아이들 간식용으로  반주상으로  반찬으로도 훌륭한 음식이지요. 명절음식 솜씨가 많이 부족한 분이시라도 이 오징어전 하나만 잘 만들어내면 많은 칭찬과 사랑을 독차지 할 수 있답니다.,명절
모듬전,오징어말이전  깻잎전  표고전  느타리전입니다.,명절
쌀강정,설날이나 추석때  가족과 둘러앉아 다과상에 곁들이면 좋을 명절선물 한과 오색 쌀강정입니다.,명절
무지개떡케이크,명절에 특별한 방법으로 무지개떡 케이크 를 만들어 보아요.,명절
사태찜,설이 되면 어떤 음식들 해서 드시나요? 제사음식 외에도 보통 갈비찜등 새해 음식을 만들지요. 저희는 사태찜을 한답니다. 매콤한 양념이 사태와 만나 정말 맛있답니다.,명절
깨강정,요즘 시판되는 한과도 많지만 집에서 직접 만들어보는것도 재미있더라구요. 만드는게 어렵지도 않아 누구나 쉽게 만드실 수 있어요.,명절
식혜,살얼음이 시원한 밥알 동동 식혜 만드는 방법을 자세히 알려 드릴께요.~ 면절이나 특별한 날 엄마가 만들어 주신 시원하고 달콤한 맛의 식혜 가정에서 직접 만들면 단맛도 조절 할 수있어서 좋더라구요.,명절
약밥,오늘은 압력밥솥으로 간단히 할 수 있는 약식을 해보았어요. 쌀 소비량이 많이 줄어 농민들 고민이 많은데 약식은 한번 만들어 두면 오래 오래 두고 먹을 수가 있답니당. 녹차가루  복분자 엑기스를 넣어 삼색으로 즐겨보는 약식~ 재료도 간단하고 압력밥솥 하나만 있으면 OK~!!,명절
식혜,오늘이 9일 ....설날이 몇일남았나요~~~ 설날에 식혜 만드시나요? 와이팜에서 구입한 엿기름으로 식혜를 만들었어요,명절
잡채,특별한 날 빠지면 섭섭한 잡채입니다.,명절
동그랑땡,동그랑땡 쉽게 만드는 두 가지 방법,명절
고기호박전,모양도 예쁘고 맛도 좋은 고기호박전 소개합니다.,명절
모시조개떡국,깔끔한 국물이 시원한 모시조개 떡국입니다.,명절
만두,설날음식 만두만들기,명절
떡만두국,설날에 꼭 먹는 한국인의 음식! 떡만두국 만들기,명절
김밥,설에 남은 나물을 이용한 김밥입니다.,명절
김밥,나물비빔밥이 들어간 김밥입니다.,명절
굴떡만두국,향긋한 굴냄새와 시원한 국물이 좋은~~ 명절음식 굴떡국 소고기 넣은거 못지않게 맛있답니다~~,명절
잡채치즈군만두,바삭하고 고소한 잡채치즈군만두입니다.,명절
소고기떡국,담백하고 쫄깃한 소고기 떡국으로 맛나고 즐건 시간 가져보세요~,명절
밤양갱,앙증맞고 귀여운 밤양갱 & 캐슈넛양갱!!,명절
김치만두,직접 만든 만두피로 만드는 만두 만들기입니다. 만두소는 언니네 시어머니가 주셔서 레시피가 없어요.,명절
감만주,선물용으로 좋은 감만주입니다.,명절
복숭아만주,정성과사랑이듬뿍~복숭아만주입니다.,명절
간장주먹밥구이,명절에 항상 동태전은 빠지지않죠~ 명절때 가져온 동태전 차가워져서 젓가락이 잘 가질 않아서요. 동태전을 이용해서 간장주먹밥구이를 만들었어요~ 고소하고 달콤하고 짭쪼름하고 명절전 활용해서 좋은 동태전 간장주먹밥구이 만나보세요.,명절
거피팥고물,거피팥고물은 고물의 기본중에 기본이죠~ 떡집에서 각종 단자의 소로~ 바람떡소  인절미나 팥고물이 아닌 시루떡에~ 그게 바로 거피팥고물이에요~국산 거피팥 구입하셔서 직접 만들어 인절미 만들어서 드시면 우리가족 건강에도 좋겠죠~,명절
약밥,밥 하듯 뚝딱  아주 간단히 맛있게 만드는 약밥이지만  영양은 만점이랍니다. 한끼의 식사로도 우리집 영양간식으로도 충분한 약밥  지금부터 시작합니다.,명절
멸치육수떡국,멸치육수로 시원하게 알록달록 하트 떡국,명절
비지전,명절 전에 부쳐본 콩비지전이에요. 고소한게 너무 너무 맛있어요.,명절
오곡밥,오곡밥입니다. 찹쌀  차조  차수수  검은콩  붉은팥 이렇게 다섯 가지입니다. 오곡밥은 오장육부를 튼튼히 하고 붉은 색은 귀신을 쫓는다는 의미를 내포하고 있답니다.,명절
고추전,아삭한 고추전 소개합니다.,명절
고사리나물,고사리 나물과 새송이버섯볶음을 알려드릴께요. 새송이 버섯볶음은 억수로 간단한데 고사리 나물은 은근 까다롭답니다. 하지만 으나따라하면 어렵지 않게 만들수 있을꼬예요. 한번 맛있게 볶아 봅시데이,명절
깻잎고기전,깻잎고기전과 부추전입니다. 명절이나 손님초대상에 내어놓으면 누구나 좋아라하시는 메뉴인거 같아요.,명절
비빔밥,제사나물 비빔밥입니다.,명절
참치깻잎전,고기대신 참치를 넣어 더 손쉽고 하지만 맛은 고기넣은거 못지않게 너무 맛있는 참치깻잎전 소개합니다. 아이들 영양반찬으로도 좋아요.,명절
잡채만두,잡채가 금방 했을땐 너무나 맛있지만 시간이 지나면 당면도 퍼지구 맛이 떨어지는데요  이렇게 만두로 만들면 잡채맛도 살리고  모양도 너무 이뻐 하나의 일품요리가 된답니다.,명절
삼색꼬마김밥,작고 귀여운 모양에 나물을 잘 먹지 않는 아이들도 너무나 잘 먹고 여기위에 약고추장 살짝 올려 드시면 어른들도 너무나 맛있는 영양 간식이 된답니다.,명절
매작과,타래과라고도 불리우는 매작과 약과처럼 후식용 유밀과로 밀가루와 생강즙으로 반죽해서 칼집을 내어준 후 일정한 온도에서 튀긴거죠.,명절
애호박고기전, 애호박전보다 맛이 두배 더 좋은 고기애호박전 소개합니다.,명절
닭가슴살느타리버섯전,닭가슴살 느타리버섯전 만들어볼게요,명절
코다리고추장구이,올해는 흐린날이 많아 그런지 마른생선이 비싸기도하고 물량도 많지가 않아 비교적 저렴한 코다리로 추석명절에 가족끼리 즐겁게 먹을수있는 코다리 고추장 오븐구이를 만들려고 이번주말에 미리함 만들어 봤네요~,명절
송편,추석에 빠질수 없는 송편! 요즘은 직접 만들어 먹는 경우 보단 사먹는 경우가 더 많지만 이번 추석땐 어른  아이 온가족이 모여 꽃보다 이쁜 꽃송편을 만들어 보세요. 특별한 공예도구 없이 집에 있는 포크와 튀김젓가락 만으로도 너무너무 이쁜 꽃 송편을 만들수 있답니다. 만드는 방법도 어린이들도 쉽게 할수 있을 정도로 간단하답니다.,명절
동태전,아이들이 좋아하는 동태 전을 만들어 주려고 냉동실에 넣어 두었던 동태포를 해동시키고 밀가루와 달걀  천일염 후춧가루  식용유를 함께 준비해 보았어요. 동태전은 차례 상에 올라가는 전 중에 대표적인 음식이기도 하지요. 만들기 쉽고 담백하고 고소한 맛이 일품인 맛있는 동태 전 만들어 보아요.,명절
닭가슴살전,닭가슴살로 만들어 담백하고 맛있는 닭가슴살 동그랑땡전 만들기입니다. ,명절
김밥,차례 지낸후 남아도는 나물과 산적으로 만드는 나물김밥입니다. ,명절
잡채,기름에 전혀 볶지 않은 느끼하지 않은 담백한 저수분잡채 입니다. 기름기가 적으니 밥비벼 먹어도 깔끔하고 맛있습니다.,명절
잡채,민족의 대명절 추석이 다가오고 있네요. 이번 추석은 연휴가 특히 참 길죠 우리 며느리들의 마음이 편할 수만은 없지만 그래도 뒤로 쉬는 날이 많으니까 조금만 힘을 내 보자구요. 손님들이 많이 오실 때 잡채를 맛있게 만들어 내 놓으면 모두들 좋아하잖아요.,명절
동태전,전라도식이라고해서 머 전라도 사는사람들이 전부 요렇게 동태전을 만드는지 우짠지는 알수없지만 암튼 아래지방에서는 요래 동태전을 통째로 포를 떠서 만들더라구요~머 서울에 살아도 요래 만들어 먹을수있고 아랫지방에 살아도 서울식으로 만들어 먹을수 있는거니까 제목가지고 태클걸기 없기예요 ㅋ,명절
부추새우전,주말에 만들어먹은 부추새우살전입니다~ 오늘같이 비가 오락가락하는 흐린날씨에 만들어먹으면 더 맛있을거 같아요.,명절
잡채,명절요리의 대표주자~ 잡채입니다.,명절
꼬치전,명절에 빠지지 않는 전요리 2가지 꼬치전  명태전을 소개합니다.,명절
모듬전,모듬전 (오징어링전  고기소 호박전  표고버섯전  참타리버섯전) 만들어볼게요~,명절
닭가슴살동그랑땡,명절이면 빠지지않는 동그랑땡~ 이번 추석에는 캔 제품들을 모아.. 모아서.. 명절 술안주나 아이들 간식으로도 인기가 좋은 동그랑땡을 만들어 보세요~,명절
만주,명절 선물로 만주를 만들어 보았습니다.,명절
단호박양갱,정성이 담김 추석선물로 좋은 단호박 양갱이  통팥 양갱이를 소개합니다.,명절
월병,달고 부드러운 간식인 월병  선물용으로도 좋아요.,명절
밤양갱,간단하게 만들기도 쉬운 양갱으로 추석선물 하시는건 어떠신지요?,명절
녹두전,세가지맛 세가지 방법으로 만든 녹두전입니다  녹두전에 앞서 송편 먼저 만들어 냉동해두었고.  도 그중 손이 많이 가는 녹두전도 미리 만드어 냉동해두었다가 해동하면 맛의 큰 변화 없이 아주 간편하답니다  어차피 해야할 요리 기분 좋게 하면 좋겠지만 몸이 힘들면 기분을 마루리 좋게 하려고 해도 안되잖아요  스트레스 덜할때 좀 만들어 보관했다가 내는 방법도 좋다고 생각해요.,명절
치자약식,명절선물로도 딱인 치자물이 들어간 노오란 치자약식 만나보세요.,명절
삼색송편,시댁 식구들과 옹기종기 둘러앉아서 송편을 빚을 때에는 다양한 모양의 송편을 볼 수가 있는데 예쁜 송편과 개성 넘치는 송편을 보면서 웃음이 나오곤 하지요. 색이 곱고 예쁜 모양의 송편을 만들어 보려고 송편 재료를 준비해 보았어요.,명절
밥솥송편,밥솥을 이용해 쉽게 송편을 쪄 보세요.,명절
밥솥송편,쿠쿠 전기밥솥으로 만든 추석 송편 ! 요즘은 송편믹스가 나와서 쌀을 불리고 방앗간에 다녀오는 수고를 생략하고 편리하게 송편을 만들수있는 송편믹스가 색색별로 다 있다고 하네요 저는 쌀을 불려서 쑥을 삶고 방앗간에서 빻아왔습니다.,명절
찹쌀구이,쫀득하고 씹는 맛도 좋은 찹쌀구이입니다.,명절
불고기,가족들이 모두 좋아하는거라 명절이면 늘 만들어먹는 단골요리져~ 달구어진 팬에 휘리릭 구워먹으면 외식메뉴인 _불고기맛을 느낄수있는 아주 맛있는 요리랍니다~,명절
송편과일탕수,송편 라볶기에 힘입어  추석에 남은 송편 재활용요리를 만들어 보았어요. 요리조리 응용을 하여 먹다보니 떡이 달랑 8개 남았네요. 그래도 떡이라 3~4개만 먹어도 든든~ㅎㅎ 아이가 좋아하는 송편 탕수를 만들어 보았어요. 새콤달콤한 송편탕수 차례지내고 남은 과일과 함께 만들어 보세요.,명절
두부샐러드,그 어느 음식보다 영양가 높은 두부를 상큼한 햇과일과 견과류를 곁들인 샐러드로 만들어 기름진 명절음식에서 벗어나 깔끔하게 입맛을 돋궈 주는건 어떨까요?,명절
새우튀김,연휴에 아이들 간식거리로 좋은 새우튀김입니다.,명절
쇠고기고추전,명절에 만들면 인기만점인 쇠고기 고추전 소개합니다. 평상시에도 술안주나 밥반찬으로 좋아요.,명절
나박김치,날씨도 매콤 한날에 매콤하고 감칠맛 나는 나박 김치를 담구었어요..,명절
떡만두국,따끈하게 떡만두국을 끓여보세요.,명절
떡만두국,다른반찬 필요없이 걍 김치만 있어도 든든한 새해아침 식사 ..떡만두국 입니다,명절
게살버섯전,게살과 버섯이 들어간 게살버섯전입니다.,명절
산적꼬치,간단히 만들어 더욱 맛잇는 산적꼬치전입니다.,명절
동태전,부드럽고 고소하니 정말 맛나는 동태전입니다.,명절
약과,생강향이 은은하게 나는 조청시럽이 듬뿍 배어 달콤한 약과입니다.,명절
소고기떡국,한끼 식사로 든든한 소고기떡국입니다.,명절
쇠고기무국,오늘의 요리는 '탕국' 입니다. '탕국' 혹은 ' 쇠고기 무우 맑은 장국'   '쇠고기 무우 국' 정도 되겠습니다.,명절
애호박게맛살전,자투리 재료로 만드는 별미간식 애호박 게맛살전입니다.,명절
돼지갈비찜,달콤~ 짭쪼름한 간장양념 돼지갈비찜입니다.,명절
떡국,크게 어려움 없이 아무나 쉽게 끓일 수 있는 떡국 레시피입니다.,명절
양파링전,오늘 소개해드리는 콘 양파링전은 속재료를 따로 손질할 필요도 없고 양파링 안에 속재료를 채워주기만 하면 되니까 따로 모양을 빚어줄 필요 없이 스피드 하게 만들 수 있는 전이에요.,명절
만두국,투박함이 엿보이는 황해도식 왕만두국을 만들었습니다.,명절
오징어동그랑땡,명절에 꼭 해먹는 오징어 동그랑땡입니다.,명절
김치고기만두,속이 꽉 찬 김치고기만두입니다.,명절
오븐찹쌀떡,알록달록 사색 오븐 찹쌀떡을 만들어봅시다.,명절
곶감호두말이,간식으로 좋은 곶감호두말이입니다.,명절
전,명절에 손님용 술안주로 내어도 안성맞춤인 알쌈전! 한 입 넣으면 보드랍게 녹아드는 맛과 살짝 담백한 듯 하면서 느껴지는 작은 쫄깃함이 긴 여운을 만들어 줍니다.,명절
깨강정,새해에 깨알같이 복 많이 받으시라고 제목을 '깨강정 복 만들어 보세요' 라고 지어 보았답니다,명절
떡,선물로 좋은 쪽든하고 달콤한 색동저고리떡과 복주머니떡입니다.,명절
