MENU_NAME,DATA,Category
샐러드롤,아침에 도시락을 싸놓으면 남편이 흐뭇해 하더라구요. 점심으로 먹거나  점심식사를 할 경우 오후에 간식으로 먹는다며 싱글벙글하는 탓에.. 마음 약한 마누라...또 도시락을 쌌습니다. ^*^ 양배추 남은 것도 있고  냉동실에 베이컨 넣어둔게 있어서 전날 밤에 냉장고에 해동해두었습니다. 양배추를 그냥 하면 물이 많이 나오기 때문에 소금에 살짝 절여 물기를 짠 다음 마요네즈에 버무려서 양배추와 베이컨으로만 간단하게 샐러드김밥을 싸보았어요. 마요네즈의 고소한 맛과 야채와 베이컨이 어우러져 나름대로 독특한 맛이 있네요. 김밥용 김이 없어서 랩을 깔고 누드김밥을 말았어요.,기타
김치쌈밥,묵은 김치를 씻어 김치쌈밥을 싸고  연근조림에 밥을 넣어 연근밥을 싸봤어요. 섬유질이 풍부한 도시락이 될것 같아요.. 김치를 씻었어도 짭짤하고 속에도 밑반찬이 들어갔기 때문에 밥에 따로 간을 하지 않았답니다. 저는 우엉이나 연근이 별로 맛있는지 잘 모르겠지만  섬유질이 많고  건강에 좋다고 해서.. 마트에 가면 자꾸 우엉과 연근에 손이 가더라구요. 연근을 졸일 때 설탕이 조금 많이 넣어야 맛있는데 조금 덜 달게해서 약이다..생각하고 먹어요.,기타
겨울초무침,10월 9일 마이드림네 식단입니다. 전날 롯데시네마에서 국제영화제 영화를 두 편 보았어요. 독일영화랑 이태리영화요. 중간에 시간이 남아서 지하마트에 내려가 두리번~ 두리번~~했지요. 마트에서는 저녁 마감시간이 다 되어서 세일을 하더라구요. 오랜만에 겨울초를 사보았습니당.^^,기타
감자당근브로콜리죽,감자와 당근  브로콜리를 넣고 죽을 만들어보았어요. 감자의 몸에서 구수한 맛이 우러나와서 소금간만 해도 맛이 구수하니 괜찮구요. 당근이랑 브로콜리도 건강에 좋은거라 매일 매일 챙겨먹으려고 노력한답니다.,기타
바닐라엑스트랙,케이크나 쿠키 만들때 꼭 들어가는.. 계란비린내를 없애주고 풍미를 더좋게 해주는..바닐라제품들.. 오일..에센스..설탕등..여러가지가 있는데..설탕은 ☜ 전에 한번 올렸구요..^^ 요번에는..바닐라 엑스트랙을 직접 만들어 봤어요~ 처음엔..에센스와 같은건줄 알았거든요.. 그때는..바닐라 엑스트랙을 잘 몰랐어요...나중에 구입해 보고서야 알게 된.^^;; 에센스는 방울단위로 사용하고..굽는 베이킹에는 적합하지 않다고 하네요~ 바닐라엑스트랙은.. 어떠한 베이킹이나 디저트등..두루두루 사용할수 있다고 합니다. 베이킹 초기에..미국야후에서 뭐..구경하다가..우연히 발견한건데요.. 만드는 방법도 아주 간단하네요~^^,기타
굴스파게티,몸에좋고 영양이 풍부한 굴을 어린아이들이 좋아할 만한 요리를 만들어 달라는 방송미션을 받고 굴요리를 만들어 봤어요 특별한 요리 보다는 아이들이 평소에 좋아하는 요리에 굴을 넣고 만들자는 생각으로 굴오븐 스파게티와 굴크로켓을 만들었어요 아이들에게 먹이려면 굴툭유의 냄새와 모양새 때문에 먹이기가 쉽지 않지요 어른들 중에도 굴요리라면 질색을 하는 분들이 많은데 이렇게 요리에 넣어 만들어 드셔보세요,기타
쿠키,,기타
초코칩소보로머핀,간식걱정 뚝! 초코칩 소보로머핀 만들기 입니다. ,기타
칡차,제가 어렸을 적에도 이 칡즙을 많이 팔았어요. 실제로 칡을 그 자리에서 즙을 내서 바로 마실 수 있도록 길거리나 시장 등에서 팔기도 했었는데.. 조금 씁쓸하니.. 그 옛날에 맛보았던 기억이 새록새록 납니다. 저는 말린 칡을 슬로우쿠커에서 우려냈답니다.^^,기타
코코아베이글,은은한 초코 코코아향이 나는 코코아 베이글 ,기타
마요네즈,핸드블랜더로 신선하고 맛있는 홈메이드 마요네즈 만들기,기타
파이지,다양하게 활용가능한 파이지 굽는법입니다.,기타
자장면,고소한 자장면입니다.,기타
,,기타
초밥,불맛이나서 불초밥인지  불고기의 불초밥인지 모르지만 만든 불초밥입니다. ,기타
호두스콘,간단하게 만든 고소한 호두스콘입니다.,기타
야채케이크,다이어트 시 좋은 담백한 채식베이킹 상황버섯 야채케이크입니다. 각종 야채와 콩 버섯을 넣어 영양이 듬뿍들어가 어른들의 입맛을 사로잡는 케이크랍니다. ,기타
홍게찌는법,신랑이 홍게를 사왔어요~ 한박스 25마리~ ㅎㅎㅎ 제가 게를 무지 좋아하는데 산골로 이사오면서 잘 접하지 못하거든요. 그래서 깜짝 선물로 사왔대요~^^ 게가 살아서 거품을 부글부글 올리고 있었어요 ㅎㅎㅎ생각보다 살이 통통하니 잡짜름한게 아주 맛있었어요~,기타
참깨,참깨를 집에서 손쉽게 볶는법입니다.,기타
마요네즈,아침에 호밀빵 만들면서 바쁘게 마요네즈를 만들어봤어요. 홀그레인 머스터드를 넣어서 겨자의 맛이 살짝 나는 마요네즈랍니다.,기타
가리비크림스프,클램차우더스프 많이들 좋아하시죠? 풍부하고 진한 크림맛이 나는 클램차우더스프 한끼 식사 대용으로도 좋고 살짝 출출할때 간식삼아 한그릇 뚝딱~ 개인적으로 생크림이 들어간 스프 참 좋아라 하거든요~ 그럼 지금부터 요리과정 소개해드릴게요~,기타
오디효소,몇일전 장대비가 오기전에 비가 내렸답니다 고추밭에 가는길에 뽕나무가 있는데 오디가 새까맣게 익어가고있네요 오디가 좋다는건 이미 다 아는 사실이지만......... 직접따기는 쉬운일이 아니예요 뽕나무 주변엔 풀도 많아서 .......뱀 나올까 걱정도 되고 장화신고 모자 눌러쓰고 완전무장하고 오디 따러 갔지요 뽕나무 밑에 망을쳐놓고 흔들어 딴다는데 우린 그런장치까지 할 필요는 없고 딸래미랑 둘이 서서 3시간정도 딴것같아요~,기타
허브차,여름을 위해 허브차를 만들어보았어요... 냉 허브차지요...,기타
고추장김장아찌,고추장 김 장아찌입니다. ,기타
계란전,간단  저렴한 술안주 겸 반찬 3가지 입니다.,기타
건포도,건포도 발효종 같이 천연효모로 만든 빵은 일만 이스트로 만든 빵과는 달리 풍부한 맛과 향이 난다고 해요. 같이 건포도 발효종을 만들어 볼까요 ,기타
리코타치즈,부드럽고 다양한 요리에 어울리는 리코타 치즈입니다.,기타
복찜,껍질이 빤닥빤닥한 복요리 입니다~,기타
표고버섯손질,구정음식준비 하시느라 표고버섯 많이들 사용하셨을거네요~ 저도 전이며 고기에 넣어먹으려고 표고버섯을 음식재료로 준비해두었는데요. 사실 명절뿐아니라 평상시에도 자주먹는 식재료인지라 많은분들과 공감 나누어 보려고 포스팅으로 올려봅니다.,기타
생선샐러드,생선으로 샐러드를 만들어 봤어요 그동안 여러번 만들어 먹기는 했지만 복으로 만들어 먹기는 첨이네요.,기타
냉잡채,아침 저녁 기온은 쌀쌀한듯 하지만 한낮에는 여름 날씨를 따라가고 싶은지 덥기까지 하네요  날씨가 더워질수록 찬음식을 찾게되고 불앞에서서 요리하기도 싫어집니다  잔치상의 감초격인 잡채를 간단하면서 폼나게 만드는 방법을 알려 드릴께요.,기타
발아현미,생각보다 아주 간단한 발아 현미 이제 집에서 만들어 먹어요.,기타
팥앙금,3시간 가까이 공을 들여 만든 고운 팥앙금이예요. 시중에서는 국산 팥앙금을 아무리 둘러봐도 찾을수가 없어서 만들어봤어요.,기타
단호박냉스프,단호박 스프입니다  사실은 단호박 쥬스를 만들어 볼까 하고 시작했는데 스프로 변경하게 되었네요.,기타
완두앙금,빵만들 때 사용하는 완두 앙금 집에서 직접 만들기,기타
쌀뜨물,쌀뜨물을 유용하게 사용하는 살림의 지혜를 소개합니다~,기타
오렌지필,상큼한 오렌지향이 솔솔 풍기는 홈메이드 오렌지필~ 전문몰 제품처럼 찐득거리지도 않고 색도 고우면서 길쭉하니 모양도 예쁘구요. 또 향도 얼마나 좋은지 몰라요.^,기타
키위샹그리아,민크향이 폴폴 나는게  레몬향이 폴폴 나는게 ~~ 달콤하니 아주 맛이 좋아요,기타
블루베리콩포트,콩포트는 과일을 설탕시럽에 넣어 함께 천천히 졸인 차가운 요리라고 해요. 잼과 비슷하지만 설탕량도 적고 좀더 묽게 만드는게 다른데요  차갑게 보관해서 팬케이크나 와플  치즈케익 등에 곁들이면 참 맛있어요. 그럼 간단한 레시피 소개해 드릴께요.,기타
바질페스토,오늘은 직접 키운 바질로 향긋하고 고소한 바질페스토를 만들어봤어요. 좀 자란다 싶었더니 흰가루병 걸려서 시들시들했던 녀석인데 요즘 들어 좀 풍성하게 잎이 자랐더라구요. 우와 ~~~ 나도 드됴 집에서 수확한 바질로 페스토를 만드는고나......싶어서 바질군에겐 좀 미안했지만 얼른 따서 바질페스토 만들기에 돌입했답니다.,기타
생크림빼빼로케이크,아이와 함께 집에서 재미나게 만들 수 있는 빼빼로케이크입니다.,기타
베이컨김치쌈,간단하게 피크닉에 싸가도 좋고 남편분들 도시락에 살포시넣어주어도 좋은 김치쌈입니다.,기타
마요네즈,꼬소한 홈메이드 마요네즈~ 소개해 드려요.,기타
장,정월에 담근 장이 맛있다는 이유는 과학적인 근거로 추운 정월에는 소금이 덜 들어가도 벌레가 생기지 않아 장 담그기에 좋은 조건입니다. 1월에 담은 막장을 지금 먹는 중인데 막장(쌈장)도 추운 날 담으면 짜지 않게 담아도 탈이 없이 먹을 수 있습니다. 모든 음식의 기본인 장을 집에서 담가보세요.,기타
크림스파게티,집에서도 쉽게 만들수 있는 크림스파게티 소개해드려요~! ,기타
초코송이,담달에 있는 빼빼로데이에 선물하면 좋을 초코버섯 빼빼로 만들기입니다.,기타
햄초밥,새콤달콤 초를 섞은 밥에 햄 한점 올리면 끝~~ 온가족이 좋아하는 햄초밥으로 한끼 해결했습니다~,기타
건가지나물볶음,오늘 요리는 보름날에 맛볼수있는 건나물볶음이에요. 복잡한거 같아서 생각만하고 있었는데  만들어 놓으니 밑반찬으로 든든하니 좋으네요~,기타
어묵강정,동글동글 귀여운어묵이 있어서 어묵강정을 만들었답니다. 새콤달콤한맛이 일품인 어묵강정 정말 맛있더라고요.. 그냥 먹어도 맛나고 밥반찬으로 먹어도 좋아요~,기타
고구마치즈케이크,장미로 장식해 보기에도 좋은 고구마 치즈케이크입니다.,기타
감자만두국,알감자만두로 만두국을 끓였는데요~ 정말 쫀득하고 동글동글 어찌나 귀엽던지.. 귀여운 감자만두로 맛난 만둣국 끓여보세요~,기타
곱창볶음,술안주 밥반찬으로 좋은 곱창볶음 ,기타
감말랭이,쫀득쫀득 달콤한 감말랭이 ,기타
코코넛쉬폰케익,부드러운 케익 시트로 딸기케익 만들기,기타
오호라만두,얼마전에 해투야간매점에서 서하라의 오호라만두가 나왔었죠.. 많이들 만들어 드시기에 뒤뚱이도 만들어 보았습니다..,기타
묵은지만두전골, \매콤하고 칼칼한 만두전골~~ 생각보다 간단하고 쉬워요~ 저희 가족 모두 만족했답니다 ,기타
크림치즈디핑소스,아주 간단하지만 알아두면 요긴하게 써먹게 되는 크림치즈딥인데요~~ 나초에 찍어 먹으면 훌륭한 술안주가 된다지요~,기타
장어탕,장어하면 보양식으로 많이 떠오르죠? 장어는 일본에서 오랫동안 전설적인 스태미나의 원천으로 높은 평가를 받아왔다고해요~ 진하고 기름진 장어고기는 실제로 단백질과 비타민A함량이 높다고도 하고요~ 그래서 가족 보양식겸 장어탕을 만들어 보았답니다.,기타
닭가슴살볶음우동,우동도 먹고 닭가슴살을 넣어 영양까지 챙길수있는 맛있는 우동볶음~,기타
얼그레이파베초콜렛,발렌타인데이를 위한 얼그레이 파베 초콜렛,기타
시래기볶음,들깨가루를 넣어 고소하고 맛있는 시레기나물볶음 맛나게 만들어 볼까요?,기타
소세지떡볶이,떡볶이를 만들면 항상 라면은 기본~ 이번엔 소세지도 한번 넣어 보았는데... 더불어 아주 매운 떡볶이를 만들어 맛나게 먹었어요~,기타
어묵강정,쫀득하니 맛있었던~ 새콤달콤한 도토모어묵강정 맛나게 만들어볼까요?,기타
느타리버섯오징어볶음,느타리버섯을 넣은 오징어볶음,기타
느타리버섯굴밥,영양가 좋은 굴밥과 함께 슥슥 비벼먹으면 궁합이 최고인 달래양념장을 만들어 보았어요.,기타
비빔잡채,잡채로 만드는 매콤하고 쫄깃한 골뱅이비빔잡채~!,기타
죽순들깨볶음,죽순은 섬유질이 풍부하게 들어있어 변비예방에 도움을주고 고혈압과 동맥경화 예방에도 좋다죠~ 오돌쫄깃하게 씹히는 죽순들깨볶음 고소하고 맛있게 만들어 볼까요?,기타
죽순깐풍,겉은 바삭하고 속은 쫄깃한 죽순과 달콤새콤한 깐풍소스의 만남! 죽순깐풍,기타
훈제오리주물럭,매콤하고 맛있는 주물럭,기타
장어탕,보양식의 최고봉! 장어탕,기타
콩나물밥,간단하고 반찬 필요없고 한그릇 뚝딱 맛나게 먹을수있어 좋은거 같아요,기타
허니브레드,카페베네에서 먹었던 달콤한 허니브레드 만들기!,기타
매실주,건강한 여름 나기 6월 제철매실 작업 ,기타
콩나물무침,정성껏 차린 남편의 생일상,기타
두부까나페,고소한 두부에 샐러드채소를 올려만든 나또 두부까나페,기타
맥적,장이 발라져서 짭조롬하니 다른 양념이 필요없고 굳이 쌈이 없어도 맛있게 먹을수있는 맥적~,기타
김밥,한가지 재료로 두가지 맛을 낸 김밥과 깻잎쌈밥,기타
돼지고기잡채,가끔가다 먹고싶은 잡채요리~  재료들 손질하고 준비하는게 조금 시간은 걸리지만 한번 만들어 놓으면 밥대신 잡채만으로도 한그릇 먹게되는거 같아요,기타
가지나물볶음,고소하고 쫄깃한 가지볶음~ 요렇게 볶아내놓음 한끼식사로 넉넉하니 좋지요?,기타
가지탕수,새콤달콤바삭한 가지탕수 만드는 비법 공개해요~,기타
꽁치김치말이조림,꽁치통조림을 이용한 꽁치김치말이조림 만들기!,기타
건가지파스타,건가지 나물 양념에 볶은 파스타가 너무 맛있는 건가지 파스타입니다.,기타
사탕,화이트데이 막대사탕 만들기  어려울 것 같지만 생각보다 쉬워요~,기타
겨우살이차,오늘은 겨우살이를 가지고 차를 만들어 보겠습니다. 겨우살이로 효소  술 등으로 만들기도 합니다. 그럼 보시지요.,기타
짜사이무침,짜사이무침은 보통 고급 중국 음식점에서 요리를 주문하면 나오는 것이 것인데요.씹히는 식감이 좋으며 약간 짭짤한 맛이 입맛을 돋궈주지요. 집에서도 쉽게 만들 수 있으니 한번 따라서 만들어 보세요.,기타
슬러시,오늘은 매실청과 탄산수를 이용하여 시원한 슬러시를 만들어 보려고 합니다.,기타
배꿀차,달콤한 배와 향긋한 꿀  통후추의 알싸한 향이 참 잘 어울리는 배꿀차 만드는 법을 소개합니다~!,기타
아몬드느타리버섯초무침,가격도 저렴하고 쉽게 어디서든 구할수 있는 버섯에 영양만점 아몬드를 넣어 만든 새콤달콤 아몬드느타리 고추장초무침입니다.,기타
돌나물사과쥬스,오늘은 나른함을 물리쳐 줄 신선한 돌나물 사과쥬스입니다.,기타
쑥차,따끈하고 쑥향이 좋은 쑥차를 만들어 보겠습니다. 쑥의 독특한 향기가 미각을 돋워주고요. 그럼 보시죠.,기타
크레이프케이크,한동안 유행했던(?) 크레이프 케이크를 만들어보았어요,기타
김치나베돈가스,바삭하게 튀긴 돈가스 한 입 베어물면 칼칼한 김치찌개의 육수가 입 안 가득~ 촉촉함에 한 그릇이 금새 비워집니다.,기타
오향땅콩,오늘은 고급 중국식당에서만 나오는 오향 땅콩을 만들어 보겠습니다. 오향은 중국을 대표하는 향신료로  산초  팔각  회향  정향  계피 등의 다섯가지를 말한답니다. 은은한 향이 한국 사람 입맛에도 잘 어울리고요. 특히 치아가 약한 분들은 볶은 땅콩보다 이 오향 땅콩이 부드러워서 먹기가 좋답니다.,기타
파슬리,샐러드  스프  생선요리  육류 요리등에 가미하는 파슬리 가루입니다.,기타
탕종,탕종(湯種)Tang Zhong은 중국에서 예전부터 내려오던 빵반죽법이라고 해요~ 빵을 부드럽게 만들어주고 많이 부풀게 해주구요 보들보들 식감이 좋아 소화도 잘 되게 해준다고 합니다~ 모든 발효빵에 탕종 스타터를 넣어 만들 수 있다고 하니 저도 이제부터 탕종을 넣어 만들어봐야겠다 싶어서요. 탕종 만들어보아요!,기타
바질페스토,고소한 잣과 마늘의 알싸함과 바질향으로 느끼함이 전혀 느껴지지않는 담백한 바질페스토입니다.,기타
수수팥떡,집에서는 잘 해먹지 않으니 직접 만든다는게 좀 낯선 음식인데요. 차근차근 만들어보면 크게 어렵지 않답니다.,기타
사과생강차,한의사가 추천하는 생강차~ 사과를 넣어 상큼하게 만들어보아요~!,기타
,생선을 굽고 나면 프라이팬에 남아있는 기름과 냄새 때문에 곤란한 일 없으십니까? 이럴 때 커피 찌꺼기로 청소해 보세요.,기타
시럽,액체로 된 시럽은 주로 다른 재료에 섞어서 제품의 풍미를 더해주는데 사용되는데  원료에 따라 맛과 향이 다르며  설탕과 물의 비율에 따라서도 다르게 쓰인답니다. 흔히 케_ 시트에 시럽을 발라서 케_을 촉촉하게 하기도 하고  커피나 과일 음료에 섞어서 먹기도 한답니다. 가장 일반적인 시럽은 물과 설탕이 1:1 비율로 만들고요. 집에서도 손쉽게 시럽을 만들어 먹을 수가 있답니다.~~~ 그럼 보시죠.,기타
근대된장국,남편이 시골 다녀오면서 얻어온 근대  이웃과 나누고도 하나 가득입니다. 주말에 휴가나온 아들과 함께 한 식탁입니다.,기타
고구마무스치즈샐러드,제가 이번 건강검진을 받고 나서 건강한 음식을 만들어야겠다고 생각했어요. 몸의 세포가 필요로 하는 건강한 음식을요.. 단순한 기호를 넘어서 우리 몸에 좋은 자연식품을 섭취해야 병에 걸릴 확률이 내려가는 것 같아요.,기타
키위꽃,오늘은 키위를 이용하여 장미꽃을 만들어보겠습니다. 생각보다 쉽게 만들 수 있답니다. 그럼 보시죠~,기타
오디,오디는 안토시아닌 색소를 띠어 노화 방지  시력 개선에 효과가 있다네요. 몸에 좋은 오디 냉동실에 한 번 먹을 만큼씩 넣어 두고 우유나 요구르트에 갈아먹으면 좋아요. 이웃님 오늘도 건강한 하루 보내세요,기타
슬러시,슬러시(slush) 는 주스 등의 음료를 떠먹을 수 있게 살짝 얼린 것을 말하는데요. 시원해서 여름철 음료로는 아주 인기가 많지요. 특히 학교 앞에서 파는 슬러시는 학생들의 인기 1위 메뉴이기도 하지요. 슬러시 만드는 컵을 이용하면 집에서도 쉽게 슬러시를 만들 수가 있답니다.,기타
마약김밥,간단하게 김밥을 싸서 마약소스를 곁들여 먹으면 또 색다른 맛이다.,기타
빠네,지난 주 빵 함께 먹기 위해서 만들었던 단호박 스프. 기껏 다이어터를 위한 통밀빵을 만들었다고 좋아하더니만  결국 같이 먹은 건 다이어트식이 아니라는 황당한...한 끼 식사-_-,기타
쿠스쿠스,고슬고슬 백설기떡을 먹는 맛 같기도하고 쫀득한 식감도 좋고 만들기 어렵지 않고 맛도 좋은 쿠스쿠스요리,기타
부추김치,지금이 한창인 부추로 맛있는 부추김치 담가 봤어요~,기타
깻잎페스토,바질 대신 흔하게 접할 수 있는 깻잎으로 만든 깻잎페스토입니다,기타
해물직화짬뽕,인스턴트 제품을 이용하지만 초간단하면서 싱싱한 해물과 야채들이 풍부하게 들어서  집에서 맛있는 직화짬뽕을 즐길수 있어요,기타
카푸치노,더운날 아이스커피 한잔의 여유~만끽해보아요^^,기타
고추기름,중식요리에서 가장 기본이 되는 것이 바로 파기름과 고춧기름  라유입니다. 그 파와 고춧가루를 이용해서 라유를 만들어 놓으면 언제든 고급진 중식요리를 손쉽게 만들 수 있지요!!! ,기타
샹그리아,에스파냐에서 질 떨어지는 포도주에 온갖 과일을 넣어 마시는데서 나온 샹그리아. 요즘같은 날씨에 냉장고에 넣어두고 시원하게 한잔씩 마시면 참 좋아요~,기타
배추손질,배추를 냉동보관하는 방법을 알려드립니다.,기타
해물짜장면,해물가득들어간 해물짜장면이에요. 볶으면 쟁반짜장면이 된답니다.,기타
고기써는방법,전라도언니 루비씨임돠. 밤새 안녕하셨는가라우?? 오늘은 고기를 연하게 자르는 방법을 간단히 설명해드릴라고요. 고기를 자를땐 고기의 반대결대로 잘라야 연한디 잘 구분을 못하시는 분들 꽤 계시쥬?? 요거보시면 확실히 이해하실껍니다요 ^^,기타
타르타르소스,연어와 함께 먹어도 맛있고   튀김요리인 새우튀김이나 생선가스와 함께 곁들어서 먹어도 금상첨화죠~     타르타르 소스를 좀 넉넉히 하시고    식빵에 잘펴발라준뒤  새우튀김을 올려서 샌드위치 해먹어도 엄청엄청 맛있어요^^ ,기타
호박찜,이음식은 울 친정아버지 고향인 개성의 향토음식입니다,기타
동그랑땡,동그랑땡  곤드레나물  생선구이  콩나물무침  쇠고기구이  홍합미역국입니다.,기타
아포카토,아이스크림과 에스프레소로 맛있는 아포카토를 즐겨보세요,기타
수수팥단지,어린 시절  해마다 생일이면 어머니께서 이 수수팥단지를 해주셨어요. 예로부터 붉은 팥은 나쁜 기운을 쫓아주고  아이의 앞날을 축복하며 아이를 보호해 준다고 믿었답니다. 그래서 저도 항상 아이 생일이면 수수와 팥으로 만든 수수팥단지를 아이 생일상에 올리고 있어요. 단순한 생일떡이 아닌 친정어머니와의 추억을 공유하는 귀한 음식입니다. 사랑하는 아이 생일에 생일케이크 대신 엄마가 직접 만든 수수팥단지를 올려보세요.  아이에게 소중한 추억이 될거예요^^,기타
브로콜리손질,꼬마마로가 좋아하는 야채 중 하나가 브로콜리 인데요. 브로콜리는 한번씩 해먹을려면 손질이 어려워서 먹기가 힘들어지더라구요. 특히 저 브로콜리머리부분에 벌레도 많고 잘 안씻긴다고 해서 더더더더더더 기피하게 되구요. 그러다 우연히 꼬마마로 엄마에게 카톡으로 전수 받은 방법인데요. 한번 고생하면 브로콜리 먹고 싶을때 넣어서 먹지 좋은 방법인것 같아 공유합니다ㅋ ,기타
생크림,시어머님 생신을 맞이해서 직접 케이크를 만들어 드리면 좋을거 같아서 우유생크림을 만들게 되었습니다,기타
청귤청,8~9월에만 만들수있는 초록청귤로 청귤청 만들어요 작년에 처음 만들어먹고 완전 반해버린 우리가족 비타민폭탄 청귤로 올겨울 우리 가족들 면역력을 높여주죵~ 감기야~~ 오지마라~~ㅎ,기타
단호박샐러드,샐러드바에서 먹는 그 맛! 맛있는 단호박 샐러드 만드는 방법입니다.,기타
천연조미료,인공조미료말고도 그 맛을 충분히 낼 수 있는 천연조미료를 만들어서 보관해 놓으면 국물만들기에도 뚝딱!!! 조림에도 뚝딱!!! 천연조미료로 국물내기 쉽죠!!!,기타
석박지,얼마전에 볼리비아를 여행중인 지인에게 수제밀떡이랑 이것저것 할수있는 한도내에서 음식을 대접하고 굶고 댕기지 말라고 한국라면 있는거와 김 저 먹을걸 나눠주니 갈 날이 거의 다되니까  오늘 갑자기 찾아와서 줄게 이것밖에 없다면서 호스텔에서 담군 양배추김치를 주고 가더군요. (얼마전에 액젓이랑 고춧가루 좀 나눠달라고 하더니.. 이런 기특한 생각을ㅜ) 마침 이곳저곳 나눠주느라 담근 양배추김치가 거의 떨어진 상황이어서 열심히 김치통에 봉지에 있는 양배추김치를 담았는데.. 글쎄... cony_special-27 이건 도저히 참을 수 없게끔 무지하게 짠 양배추김치였습니다. 이건 선물이 아니라 테러라고 생각될만큼요ㄷㄷㄷㄷㄷㄷ 그래도 지인의 정성도 있고  볼리비아에서는 귀하디귀한 '김치'라는 사실에 어떻게 소생 시켜볼까 하다가.. 꼬마마로의 외할머니가 김장을 담구실때 김치가 짜게 담궈지면  중간에 무를 한장씩 깔아주면 김치가 익으면서 맛있는 석박지(또는 무깍두기)가 되고 무가 김치 짠맛을 빨아들인다고 했던 것이 생각나서 순무로 한번 시도를 해보았습니다. 원래는 일반 무로 해야하지만.. 볼리비아에는 진짜진짜 운이 좋지 않은 이상 일반 무는 볼수 없고.. 순무만 있으니까요... 뭐 그래도 같은 친척이니까.. 가능하지 않겠나 싶어 급히 시장가서 1봉에 4볼(한국돈 640원) 짜리 순무로 시도해봤습니다.,기타
바닐라익스트렉,베이킹을 하면 가장 많이 사용하는 재료중 하나가 바닐라익스트렉이죠 시중에 판매하는걸 사용하면 편리하지만 직접 만든것과는 비교불가입니다 직접 만들어 보세요~,기타
쑥갓페스토,먹다 남은 쑥갓을 이용해 건강한 페스토를 만들었어요,기타
저수분뚝배기돼지찜,요즘 핫한 셰프 중 한분이신 오세득 셰프의 비법 물 없이 쌍화탕으로 만들어본 초간단 저수분 뚝배기 돼지찜이랍니다^^,기타
오리고기오코노미야키,오리고기를 너무 좋아하는 우리집 삼 남매를 위해 만들어 본 오코노미야키~ ,기타
산머루와인,무주의 산머루로 색도 맛도 너무나 매력적인 와인을 만들어보세요^^,기타
청귤청,청귤은 미숙과이지만 영양소가 풍부 하며 감기 예방에 좋습니다. 비타민C가 풍부하며 함유량이 높습니다,기타
짜왕,오세득 짜왕 레시피,기타
밤,밤철이네요.  밤을 삶기도  찌기도 하는데 간단히 밤 찌는 법에 대해 소개드립니다. 밤 벌레먹지 않게 보관하는 법과 벌레먹은 밤 골라내는 팁도 알려드려요.,기타
