MENU_NAME,DATA,Category
마늘쫑닭안심조림,조금씩 남긴 재료를 이용하여 밑반찬과 간식이 되는 요리를 만들어 보아요 ,술안주
김치삼겹살말이,노릇노릇하게 구워진 삼겹살속에 숨어있는 상큼한 신김치. 생각만해도 입안에 침이 가득 고이시죠? 신김치삼겹살말이입니다.,술안주
골뱅이무침,출출한 밤에 야식으로도 제격인 매콤새콤달콤 골뱅이무침을 만들어볼께요. 골뱅이무침의 생명은 양념장이겠죠? 정말 새콤달콤매콤한 양념장 만들기 비법도 알려드릴테니 놓치지마세용.,술안주
오코노미야끼,오코노미야끼는 마요네즈 덕분에 더 고소한맛이 있고요. 위에 올라져있는 가쓰오부시 때문에 더 감칠맛이 좋답니다. 춤을 추듯 팔랑 거리는 가쓰오부시의 매력에 빠져보세요~,술안주
쥐포볶음,세번째로 만든 밑반찬은 바로 쥐포 볶음이에용 ~,술안주
홍합떡국,오늘 아침에는 딸기가용 ~ 시원한 < 홍합 떡국 > 을 만들어 보았는대용 ~ 지금부터 후딱 < 포스트 > 한번 올려 볼게용 ~,술안주
무화과닭갈비,무화과 때문에 달달한 맛이 느껴지면서 매콤한 닭갈비~ 단맛이 절대 밉지가 않아요.,술안주
돈까스,아삭거리는 콩나물과 새콤한 신김치와 돈까스랑 잘 어울리겠죠? 한국식 돈까스입니다.,술안주
참외컵샐러드,오늘 소개할 요리는요~~ 요즘 참외철이라 참외가 참 달달하면서 맛있잖아용. 그래서 참외로 들고 먹을 수 있는.. 핑거푸드!! 샐러드를 만들어 봤어요.^0^ 이 메뉴는.. 디저트로도 훈륭하고요~ 파티메뉴에도 아주 제격이랍니다. 집들이나 아이들 생일파티.. 등등~ 손님들 찾아오실때 만들어서 내놓으시면 정말 좋은메뉴에요. 만드는 방법도 아주 간단하니~~ 함 따라해보세용~^0^,술안주
감자베이컨햄말이,저번주 토요일 저녁에 만들어 먹었던 감자 베이컨 햄말이입니다. ,술안주
소세지야채볶음,오늘은 반찬으로 좋은 소세지 야채볶음입니다. 일명 안주로는 소야라고도 불리죠. 케첩 이외에 고추장과 간단한 재료를 첨가해서 매콤하면서도 맛나답니다. 아이들 먹을때는 고추장 양을 조금 조절하시면되요.,술안주
파프리카참치전,참치캔을 이용한 간단한 요리로 밥 반찬겸 술안주입니다.,술안주
나초피자,맥주와 잘어울리는 나초칩피자를 만들거에요. 아주 간단하게 술안주로 좋구요. 만들기도 간단하여 따라하기 쉽답니다. 재료도 완전 간단해요.,술안주
우렁이무침,지난주 원주서 드라이브겸...대전 코스트코 방문때 눈에 확~들어 온 논 우렁이... 양두 많고 착한 가격에 낼름 업어 왔답니다.. 우렁이에 쫄깃하고 초고추장에 상큼.새콤과 야채들에 아삭함이 어우러진 우렁이 무침이여요~,술안주
김치부침개,실은 제가 가장 좋아하고 가장 자신있게 만드는 부침개가 바로 요 김치부침개랍니다. 김치는 마이산김치에서 보내준 김치 아주 듬뿍 넣고 ~ 부침개 해먹었어요 아주 익질않아 김치가 아삭한게 넘넘 맛있더라고요,술안주
치킨오븐구이,요거 교*치킨 맛이 나서 가끔씩 해먹는데 반응이 아주 좋더라구요. 더운데 기름에 튀기지 않아서 좋고 오븐에 구워서 간단해서 좋고  요거 맥주 안주로 정말 최고~,술안주
홍합초,홍합의 바다내음과 맛이 그대로 살아있는 맛있게 짭쪼름한 홍합초입니다.,술안주
연어또띠아롤,식상한 김밥이나 샌드위치는 잠시 안녕~ 해주시고~ 또르띠야를 이용해 색다른 연어또르띠야롤을 준비해보세요! 참치나  햄을 이용한 도시락보다 더 상큼하게 즐기실 수 있답니다~,술안주
소세지야채볶음,쏘야하면 그냥 케찹에만 볶는줄 알았는데  최고의 비법을 전수받았죠~~ 저와 같이 집에서 술을 즐기시는(?) 분들은 꼭 이 레시피를 마음속 깊이 담아두시길~~,술안주
옥수수버터구이,간단히 만드는 옥수수버터구이입니다. 집에 있는 재료로 멋진 간식을 만들어 보세요.,술안주
새우마사고구이,새우에 열빙어알(마사고) 듬뿍 올려 오븐에 구워 맥주 안주로 먹었답니다~ 마사고는 열빙어알의 일본말이랍니다.. 간단하게 폼나는 새우구이 만들어 보세요~,술안주
닭강정,전 닭강정하면 추억의 맛이 떠올라요~ 여러분들두 닭강정의 대한 추억이 있으신가요? 그렇담 저와 함께 그 추억을 되살려보아요~ 없으신 분들은 오늘! 추억을 만드시면 되겠솨와용~ 히힛,술안주
전어회무침,가을을 정점으로 제대로된 맛을 내는 생선이 있지요~ 집나간 며느리도 불러들인다는 전어~!! 가을전어를 찬양하는 속담만도 여러개가 있어요~ 사철 잡히는 생선임에도 유독 가을전어에 집착하는 데는 이유가 있답니다. 가을전어는 다른계절에 비해 지방함량이 세배나 높아 깨가 서말이나 나온다는 전어의 고소함의 비밀이랍니다~ 전어구이가 깨가 서말이면 전어회는 깨가 다섯말이라는 말도 있답니다~ 몇일전 나오미님께서 보내주신 전어  그날저녁 회랑 회무침으로 너무나 맛있게 먹었고 주말엔 벌초다녀오느라고 시댁에서 보내는 바람에 전어구이는 손질해서 잘 보관해놓았답니다~ 조만간 고소한 전어구이도 해먹을거에요~ 깨가 다섯말인 전어회랑 전어회무침을 만들어볼까요.,술안주
소라초무침,바다내음 물씬 나는 소라초무침입니다.,술안주
새우구이,날치알이 톡톡터지는 씹히는 맛이 일품인 고소한 새우구이입니다.,술안주
닭갈비,양파도 좀 넣고 없는재료 다른 재료로 대체 해서 만들어본 닭갈비입니다.,술안주
나쵸치즈구이,출출할때 또는 맥주안주로도 좋은 초간단 나쵸 살사치즈구이랍니다.,술안주
오코노미야키,일본식 부침개 오코노미야키를 만들어 보았어요. 쫄깃쫄깃 오징어와 짭쪼름한 베이컨  탱글탱글 새우가 듬뿍 아삭아삭 양배추도 맛있구요. 오코노미 분말에 산마분말  새우  오징어  가다랭이분말  뎅까쯔  생강분말등이 들어있어서 정말 제대로 오코노미야끼맛이 나요.,술안주
과메기구이,과메기는 9월부터 이듬해 3월까지 나며.. 일교차로 살짝 얼고 녹는것이 반복되는 가운데 이뤄지는 건조와 숙성 과정이 특별한 맛을 자아낸답니다~ 고추장 양념 발라서 구워낸 과메기는.. 안주로해서 술을 마시면 잘 취하지 않아요~ 숙취 해독 물질인 아스파라긴산이 많이 있기 때문입니다. 오늘은 매콤한 과메기 구이를 해묵었어요.,술안주
고구마구이,간단하지만 맛있는 베이컨 고구마꼬지구이입니다.,술안주
묵보쌈,저희집은 어떤 종류에 묵이든 무지 좋아 한답니다.. 묵 무침에 묵밥에 묵전으로..그냥 양념장에두 찍어 먹고... 김치랑 메밀을 좀 더 우아하게 먹고 싶은 생각에 묵보쌈을 만들었어욤.. 단아한 묵보쌈... 가지런한것이 손님상에두 내두 좋을듯 해욤~,술안주
통삼겹구이,김장철에 보쌈으로 해먹어도 좋고  그냥 쌈싸먹어도 좋은 통삼겹살구이인데요. 오븐으로 구워서 정말 기름부분도 쫀득한게 넘 맛있었어요. 기름기는 빠지고 육즙은 그대로랍니다.,술안주
쇠고기굴소스볶음,장조림을 할려고 밑간해두었던 쇠고기를 꺼내 후다닥 볶아 쇠고기굴소스볶음을 준비했답니다.,술안주
갑오징어아스파라거스볶음,블랙빈 소스. 조금은 생소한 소스죠? 검은콩을 삭혀서 말렸다가 마늘과 함꼐 볶아 만든것으로 마늘콩 또는 검은콩소스라 불리며 영어권에서는 흔히 블랙빈소스라 불리고  두반장이나 굴소스처럼 알려지지 않았지만 최근들어 사용량이 많아지고 있다고 해요. 주로 생선요리에 비린 맛을 없애주고 구수한 맛을 더해주는 소스로 최근 한국에도 많이 생기는 퓨전 차이니즈 레스토랑에서도 이 소스로 차이니즈 누들이나 해산물요리등 많은 요리를 만들어 내곤 하죠. 저도 요번에 블랙빈소스를 처음 샀는데 어떤 요리가 좋을까 하다가 쫄깃한 갑오징어와 아스파라거스  파프리카  양송이등을 넣고 재빨리 볶아 블랙빈소스를 넣어 맛을 냈답니다.,술안주
파프리카카나페,와인 안주나 고기먹을 때 곁들이는 샐러드로 아주 좋은 미니 파프리카 카나페입니다~,술안주
오징어다리튀김,요리하고 남은 오징어 다리와 머리로 아삭한 튀김을 만들었어요. 튀김반죽 대신 만두피를 이용해 반달보트를 만들어 오징어 튀김을 태웠답니다.,술안주
치킨떡꼬치,쫄깃한 게 입맛 당기는 치킨떡 꼬치입니다.,술안주
닭똥집튀김,간식이나 술안주로 좋아요. 닭근위튀김  일명 닭똥집튀김이랍니다.,술안주
골뱅이무침,매콤 달콤 새콤하게 무쳐낸 골뱅이 무침에 맥주 한잔~캬~ㅎㅎ 밖에서 사먹으면 골뱅이 찾아 삼만리를 하던지 아니면 골뱅이 대신 들어간 딱딱한 노가리를 씹어야 하지만 집에선 골뱅이를 듬뿍 먹을 수 있으니까 오히려 골뱅이가 남을 때도 있답니다,술안주
삼겹살김치볶음,삼겹살과 김치를 같이 볶아서~아웅 맛나요. 쓰읍~~ 사진 올리면서도 침이~;;; 암튼..침을 닦으면서 만들어 보아용^^,술안주
두부베이컨말이,오늘은 맛있으면서 간단하게 요기도 되는 안주를 가지고 왔어요~ 몸에 좋은 음식을 찾는 웰빙족들에게는 술안주 하나도 까다롭게 고르죠?? 퓨전요리라고 할수있는 두부베이컨말이를 만들어봤는데.. 두부와 베이컨의 짭짤한 맛이 잘 어우러져 만들어놓으면 인기가 좋답니다~재료는 간단하지만 만드는 방법이 쬐끔 까다롭다 하시는 분들 저와 함께 만들어보아요.,술안주
까나페,오늘은 새롭게 우리나라에 선보인 스위티란 과일을 한번 알아보도록 할게요. 이 스위티란 과일은 계절적인 영향 때문에 한시적으로 판매를 한다고 하니  마트나 시장을 보면서 유심히 보셨다가 한번쯤은 맛을 보셔도 좋을것 같아요..... 그럼 스위티 과일을 올린 모양도 예쁘고 맛도 좋은 까나페를 만들어 보죠... 까나페는 주로 파티 모임이나 와인파트 등에 한손으로 들고 먹을 수 있는 핑거푸드로 많이 사랑을 받고 있는 그런 요리죠? 까나페에 보통 치즈나 햄 등을 이용해서 많이 만들기도 하는데요~~ 과일이 함께 곁들여지면 훨씬 맛도 상큼하고 깔끔한 맛이 난답니다.,술안주
소고기육회,한우로 신선하게 아빠의 술안주 소고기 육회입니다.,술안주
감자칩,입이 심심할때 그냥 먹어도 맛있고 술안주로도 좋고 영화보면서 먹어도 제맛인 초간단 감자칩을 만들어봤어요~ 정말 10분도 안걸리구요~,술안주
대하구이,대하새우로 만드는 대하피자구이입니다.,술안주
새우스틱,집에서 간편하게 핫케익가루에 묻혀서 새우튀김 해먹어보세용. 술안주로도 좋고 간식으로도 그만이에요.,술안주
새우소금구이,손바닥한기 왕맛있는 새우 소금구이입니다.,술안주
마파두부,식구들이 넘 좋아하는 매콤한 마파두부~ 술안주나 밥 반찬으로도 좋아요.,술안주
동파육,주말에 우리가족 건강을 위해서 한번 도전해보셔도 좋을꺼같아요~ 달콤짭쪼름하니 최고랍니다.,술안주
삼겹살김치찜,술안주로 좋은 삼겹살신김치찜입니다.,술안주
돼지고기김치볶음,술안주로 좋은 두부를 곁들인 매콤한 돼지고기 김치 볶음입니다.,술안주
햄치즈계란말이,계란만 넣은 밋밋한 계란말이보다는 여러가지 부재료를 넣기에 따라 맛과 영양까지 달라지는 계란말이.. 여러가지 계란말이를 만들어 먹어봤지만.. 오늘은 아이들이 좋아하는 햄과 치즈를 넣고 만들어봤어요~~,술안주
스낵,멸치로 만든 멸치스낵^^ 멸치강정이라고 해도 좋고~ 멸치과자라고 해도 좋을것 같습니당~ 바삭바삭 자꾸만 손이 가는 멸치스낵^^,술안주
방아장떡,방아잎 향이 좋은 고소한 방아장떡입니다.,술안주
멸치강정,늘 반찬으로만 해먹던 멸치로 오늘은 아이들 간식은 물론 어른 술안주로도 그만인 <멸치 강정>을 만들어보려고해요. 두뇌발달과 노화방지에도 좋은 견과류에 아이들이 좋아하는 튀밥을 함께 넣어서 만드니 간식으로 그만이더라구요!,술안주
김치말이삼겹살구이,오늘은 황사에 좋은 삼겹살과 환상의 짝꿍...김치의 만남입니다. 김치말이 삼겹살을 올려봐요~ 술안주나 반찬  간식으로도 좋고요. 왜 둘이 팬에 놓고 구우면 지저분해 보이잖아요. 근데 이렇게 하면 상에 내기도 깔끔하고 한입에 쏙쏙 넘 좋을꺼같아요~,술안주
치킨너겟,노릇하게 구워서 아이들 밥반찬이나 어른들 술안주로도 좋을꺼같아요. 도시락에 싸줘도 좋을꺼같구요.,술안주
닭꼬치,간식이나 안주로 그만 간장양념 닭꼬치입니다.,술안주
나쵸피자,바삭하고 고소한 안주로 딱인 치즈나쵸입니다.,술안주
핫윙,요즘은 오븐으로 구운닭이 프라이드 치킨보다 인기가 많다고 하더군요. 기름에 튀기지 않아서 칼로리도 낮고 맛있게 매콤달콤한 핫윙을 만들어 먹었습니다.,술안주
호두콘치즈,호두가 고소하게 씹히는 호두 콘치즈입니다.,술안주
닭모래집튀김,대구 평화시장의 닭똥집골목  혹  들어보셨어요?? 결혼전에는 울 대빵이랑 자주 갔었는데 결혼하고부터는 빵돌이들이 있는지라 자주 못가는 대신~ 죠렇게 제가 만들어서 결혼 전 연애시절의 느낌 그대로 저희집식탁에서 재현을 한답니다. 달라진게 있다면 좀더 편안한 곳에서 사랑하는 사람과 소주한잔 즐긴다는거죠.,술안주
감자베이컨말이,저희집에서 자주 만들어먹는 간식메뉴중의 하나  요 한가지의 메뉴를 만들어서 아이들 간식과 남편의 술안주로 한번에 해결한답니다. 바삭한 튀김옷에 감춰진 베이컨의 짭쪼름함과 감자의 담백함이 잘 어우러져 한번 손을 대면 다 먹을때까지 자리를 뜰수가 없답니다.,술안주
춘천닭갈비,그냥 집에서도 푸짐하게 좋은 재료로  사랑하는 가족들과 만들어 먹으면 그게 훨씬! 경제적이고 좋죠~,술안주
파프리카소세지볶음,만들기만하면 바로바로 없어지는 소세지볶음  밥반찬으로~~~ 울 부부의 술안주로~ 넘 좋아요~,술안주
새우닭강정,매콤 바삭한 새우 닭강정입니다.,술안주
닭구이,간식이나 술안주가 필요하시다면  굽네치킨의 유사품 구웠네치킨~!,술안주
고추장돼지불고기,매콤한 양념이 중독적인 돼지불고기입니다.,술안주
쥐포튀김,적은 양의 기름으로도 잘 튀길 수 있으니  간식 삼아서 만들어 드셔 보세요. 술 잘 드시는 분들은 아주 딱 좋은 안주감이겠지만서도 술을 즐기지 않는 저는 아이들과 간식으로 먹지욤. 암튼 아이들에게 간식으로 만들어 주었는데  놀면서 오다가다 참 잘 먹더라고요. 매번 구워서 먹던 쥐포에 물렸다면 이번에는 튀김으로 만들어 주세요. 아이들이 좋아하는 소스를 함께 곁들여 내면 근사한 간식이 된답니다.,술안주
치즈불닭,초복대비 이열치열 맛난 매콤 치즈불닭입니다.,술안주
소세지케첩볶음,언제 먹어도 맛있는 - 파스타 소세지 케첩볶음,술안주
고추장부추전,매콤 칼칼한 맛이 느끼함을 없애주는 고추장 부추전입니다.,술안주
치즈닭갈비,시판 양념으로 초간단 치즈닭갈비입니다.,술안주
소고기안심채소볶음,스테이크용 소고기로 안심채소볶음 입니다.,술안주
누룽지카나페,든든한 안주와 간식이 되주는 누릉지 카나페를 만들어 봤어요~ 날이 더워 입맛도 없어 밥맛은 없고 뭐 색다르게 해먹을 것이 없을까 고민하다가 만들어봤답니다~ 카나페는 와인 안주로도  맥주안주로도 참 좋죠~~ 토핑되는 재료에 따라 다양한 맛을 내주는 요리같아요~ 만들기도 간단하고 간식으로도 강추에요~ㅎㅎ,술안주
삼겹살말이,고소한 된장 발린 돌돌말이 삼겹살입니다.,술안주
오징어튀김,아이들에겐 간식으로 신랑과 제겐 맥주 안주로 만든 초간단요리~~ 바삭 쫄깃한 오징어 튀김이랍니다. 오징어 튀김은 생 오징어로 만들어야 더 쫄깃거리고 맛있지요. 밀가루 옷을 입혀 튀겨내는 오징어 튀김과는 또 다른 맛을 느낄 수 있어요~ 바삭함이 더해져서 자꾸만 손이 가게 만드네요~,술안주
닭봉허브구이,주말 농장에서 기르고 있는 허브로 닭봉구이를 만들어 맛을 봤어요. 향기로운 허브를 많이 넣고 구워서 이국적인 맛이 나는 고소한 닭봉구이는 닭 특유의 냄새가 없어서 맛있고 꿀을 넣어 달콤하기도 했어요~,술안주
새우꼬치,새우가 먹고 싶은데 소금구이를 하자니 늘 같은 맛에 식상한 것 같아서 이번엔 달짝지근한 데리야키소스를 발라서 꼬치를 만들어 봤어요. 미리 통마늘을 후라이팬에 올리브유를 두르고 노릇하게 구운뒤 사용하면 매운 맛은 사라지고 소스와 함께 너무나 잘 어울려서 아이들에게도 안성맞춤 간식꼬치가 된답니다.,술안주
닭강정,매콤달콤 바삭한 닭강정입니다.,술안주
야채삼겹살꼬치구이,집에 손님이 오거나 남편과 술한잔 할때.. 손쉽고 빠르게 만들수 있는 술안주 겸 아이들 간식거리를 소개해 드릴까해요~ 초간단으로 뚝딱 만들어 식탁에 놓아도 손님접대로도 손색이 없는 요리랍니다.,술안주
윙,,술안주
편육야채말이,담백하고 깔끔한 편육 야채 말이입니다.,술안주
대구뽈찜,하루종일 일하느라 피곤했을 남편을 위해 매콤한 대구뽈찜 만들어 봤답니다. 대구뽈찜은 대구 머리로 만든 찜인데요. 아주 큰 대구의 볼에 붙은 살점은 꽤 도톰해서 먹을게 많기에 찜으로도 먹는답니다.,술안주
육회,사과와 배가 아삭 술술 넘어가는 부드러운 우리 한우 육회입니다.,술안주
쇠고기육회,담백하게 육질을 그대로 즐기는 고소하고 연한 쇠고기 육회입니다.,술안주
닭가슴살,담백한 닭가슴살이 고소한 땅콩옷을 입어 오독오독 씹히는 식감까지 재미있는 요리립니다.,술안주
닭구이,밥 반찬으로도 좋고 간단한 안주용으로도 좋은 닭가슴살 엿장구이 만들기입니다. ,술안주
골뱅이야채무침,상큼한 사과와 아작거리는 야채와 새콤달콤한 소스까지 일단 냄새부터 식구들 입맛을 자극했던 요리주말에 만들어먹은 피골뱅이 무침입니다.,술안주
치즈불닭,주말의 별미 매콤고소한 치즈 불닭입니다.,술안주
새우튀김,가을의 별미는 새우라고 하지요. 찬바람이 부는 가을날 저녁  보리새우의 등껍질을 살짝 벗겨서 입 안에 넣으면 입속에서 느끼는 작은 떨림  그리고 소주 한 잔  깊어가는 가을날 즐길 수 있는 새우의 최고의 맛이 아닐까 생각을 해봅니다. 새우의 계절에 바삭하고 고소한 맛이 일품인 새우튀김을 만들어 봅니다.,술안주
닭모래집구이,담백하고 고소한 닭모래집구이입니다.,술안주
고추장삼겹살주물럭,매콤달콤한 삼겹살의 맛 삼겹살고추장주물럭입니다.,술안주
어묵탕,요즘 날이 부쩍 추워졌습니다. 추운날이면 꼭 뜨끈한 오뎅탕? 어묵탕이 생각 나더라구요. 특히 부산 남포동 명물 환공어묵으로 끓인 어묵탕이 최고예요. 유부동 까지 퐁당 넣음 정말 맛있지요 특별한 거 없이 디포리 육수만 내주면 끝 뜨끈뜨끈 소주 한잔과도 어울리는 어묵전골입니다.,술안주
알탕,간만에 동태곤이랑 알을 푸짐하게 구입해서 푸짐하게 넣어 끓였더니  어찌나 손이 바쁘던지! 쌀쌀한 가을날씨에 딱인 알탕! 꼭 만들어 드셔보세요~,술안주
두부탕수,두부로 만들어 더욱 고소하고 맛있는 두부탕수. 아이들 간식과 술안주로도 그만이랍니다.,술안주
두부김치,칼칼한 김치와 부드러운 두부김치입니다.,술안주
양념치킨,오븐에서 구운 담백한 양념치킨입니다.,술안주
조개볶음,두반장이 들어가 매콤한 바지락볶음입니다.,술안주
오징어초무침,오징어와 야채를 새콤달콤하게 무쳐낸 초무침입니다.,술안주
제육볶음,가끔씩 손님 오셨을때 간단한 술안주로 내 놓아도 정말 좋은 제육볶음. 밥위에 얹어서 놓으면 또 제육볶음밥으로  매콤칼칼한 그맛에 일주일에 한번씩은 꼭 먹어줘야 하는 또띠랑의 간단하지만 너무 맛있는 최고의 반찬!!,술안주
새송이버섯고기조림,새송이 버섯 씹는 식감이 꼬독꼬독한게 고기랑 정말 잘 어울려요.,술안주
생선까스,부드러운 속살이 맛있는 생선까스입니다.,술안주
소라무침,바다가에 살다보니 집에서 술한잔 할때면 냉동실에 있던 소라 꺼내다 만드는 요리랍니다~,술안주
과메기조림,쫄깃쫄깃 영양가 높은 과메기조림 입니다.,술안주
버섯닭고기볶음,닭고기의 부드러운 맛과 버섯의 쫄깃함 그리고 입안의 버섯향기가 가득하면서 매콤함이 느껴지는 버섯닭볶음입니다.,술안주
통마늘구이,원기회복에 좋은 마늘을 이용한 마늘튀김과 마늘구이입니다.,술안주
볶음,제가 남편과 결혼전 데이트 하던 시절을 떠올리면 젤 먼저 생각나는 것이 소파볶음입니다. 소시지와 파는 꼭 있어야 하고 다른 야채는 옵션입니다. 그래서 제목도 소파볶음으로 해봤어요.,술안주
계란생선볼,고소하고 담백한 계란생선볼입니다.,술안주
순대볶음,매콤하고 맛있는 술안주로도 안성맞춤 순대볶음입니다.,술안주
어묵국,뜨끈한 국물이 생각날때 좋은 어묵국입니다.,술안주
마늘쫑쇠고기볶음,쇠고기 마늘쫑 굴소스 볶음을 만들어 보아요.,술안주
번데기,번데기로 만드는 계란말이와 치즈번데기탕입니다.,술안주
돼지고기당면말이,삼겹살은 그냥 굽기만 해도 늠 맛있는 재료지요. 가끔은 색다르게 와인 안주로 제격인 돼지고기 당면말이를 소개해 드릴께요~,술안주
장떡,장맛이 깊은 장떡입니다.,술안주
해물파전,노릇노릇~ 초간단 해물듬뿍 파전입니다.,술안주
돼지목살김치찜,매콤하고 부드러운 김치찜입니다.,술안주
닭봉,닭의 날개와 날개위에 부분으로 매콤한 치킨을 만들었어요.,술안주
양배추오징어부침,몸에 좋은 양배추를 넣어 만든 양배추오징어 부침 만들어 보세요.,술안주
해물우동,얼큰한 해물 매운맛 우동입니다.,술안주
오징어링,오늘은 오징어를 가지고 간단한 술자리에 빛을 낼만한 간단 술안주 오징어링을 준비해 보았습니다. 물론 아이 간식으로 먹여도 너무 좋은것 같구요.,술안주
돼지고기김치두루치기,매콤한 돼지고기 김치 두루치기입니다.,술안주
오징어떡꼬치,화끈한 매운맛 오징어 떡꼬치  요런 매운요리 한가지씩 곁들어내면 고기요리나 전류랑도 잘어울리고 화끈하게 매운맛에 맥주도 술술 들어간답니다.,술안주
육회,담백하게 즐기는 육회입니다.,술안주
