MENU_NAME,DATA,Category
굴국밥,영양 많고 맛좋고 힘(?)도 좋아지는 굴. 굴을 활용한 많은 요리들중 입맛돋구는 맛있는 별미가 바로 굴국밥이 아닐까 싶어요~~ 시원한 국물에 밥까지 든든하게 말아낸 굴국밥은 식사는 물론 해장음식으로도 손색이 없답니다~~,해장
황태라면,황태넣어 시원한 국물이 일품인 황태라면,해장
배추우거지된장국,며칠 전 김치를 담갔는데 배추의 푸른 잎이 많이 나와서 저희 식구들이 좋아하는 배추 우거지 된장국을 끓여봤어요.,해장
쌀국수,&#8203;시원한 국물이 일품인 쌀국수,해장
콩나물해장국,해장으로도 딱~감기 기운있을 때도 딱인 콩나물 해장국,해장
소고기배추국,뭉근히 끓여 시원~~ 구수~~한 배춧국! 배추가 맛난 김장철 소고기배춧국 끓여보세요~,해장
해물해장라면,쫄깃쫄깃한 오징어와 새우! 야들야들한 전복과 홍합! 시원한 국물과 탱탱한 면발! 시켜 먹는 짬뽕보다 더 맛나요~,해장
칡콩나물국,숙취 해소에 좋은 칡 콩나물국 만들어볼게요~,해장
부추황태국,주말까지 이어진 모임에... 울신랑 해장도 할겸 아침에 훌훌~ 먹기좋은 황태국을 끓였어요.,해장
탄탄면,해장에 그만이라며 후르륵 거리며 먹는 신동엽씨와 성시경씨를 보면서 또 중국요리의 대가 이연복 선생님을 보면서 꼭 따라쟁이 할거야 했었던 메뉴 탄탄면 오늘 저녁으로 만들었습니다,해장
전골,평소 술을 마시지 않는 남편도 어~ 속이 시원하다. 해장국이라는 말을 하지 않았는데도 매콤 시원한 맛이 난다고 말을 하네요. 월남 땡초(건조)가 없으면 청양초를 넣던지 고추가루를 넣어도 무방할 것 같습니다.,해장
황태콩나물해장국,속이 확 풀리는 시원한 콩나물 황태해장국 만드는 방법 재료소개 들어갑니다,해장
동태탕,속풀이에 좋은 얼큰한 동태탕!,해장
소고기무국,국물이 맑고 담백한 소고기 무국,해장
콩나물배추된장국,구수하고 시원한 콩나물 배추 된장국입니다.,해장
콩나물국,국물이 시원하고 깔끔한 콩나물국입니다.,해장
황태국,오늘은 시원한 국물맛이 끝내주는 황태국 끓이는 법 소개해보아요.,해장
콩나물황태국,숙취해소용으로는 말할것도 없지만 아주 간단해서 급하게 국이 필요할때 제격인 콩나물황태국이랍니다.,해장
닭개장,직접 만든 고추기름으로 얼큰하고 칼칼한 국물의 닭개장 만들었어요. 고사리와 대파가 너무 익어서 솔직히 완벽하게 만족스럽지는 않지만 한끼 든든하게 맛있게 먹었답니다.,해장
김치만두전골,통통한 만두와 부드러운 두부  잘 익은 김치가 어우러진 얼큰하고 시원한 김치만두전골입니다.,해장
바지락국,시원한 국물이 생각날 때 아침국으로 좋은 간단한 바지락국 만들어 보세요~,해장
만두국,뭘 먹을까 고민하며 냉장고 냉동실을 다열어봤어요. 그러다 눈에 띤 만두! 전골만두는 아니지만 오늘 저녁은 만두국으로 결정!,해장
콩나물김치죽,숙취해소에 좋은 셀프해장죽 콩나물 김치죽입니다,해장
황태콩나물국,든든한 한끼식사나 해장에 좋은 황태콩나물국입니다.,해장
콩나물김치국,한잔하고 들어온 남편의 해장국으로 딱인 국. 별 재료가 없어도 시원하게 드실 수 있어요.,해장
맑은김치콩나물국,이번에 끓인 맑은 김치 콩나물국은 양념을 많이 하지 않고도 감칠맛을 느낄 수 있어 시원한 국물 맛에 맛있는 기운이 번쩍 나는 기분 좋아지는 콩나물국이에요.,해장
김치죽,묵은김치를 활용하여 죽으로 만들어 보세요. 익숙한 김치가 색다른 죽요리가 됩니다. 아침식사용  해장용으로 좋아요.,해장
오징어짬뽕,이젠 집에서도 칼칼한 짬뽕을 건강하게 즐길수있다면 더없이 행복하겠지요???ㅎㅎ 신선한 해물과 채소들로 배달음식의 불편한 진실을 파타한 칼칼하고 개운한 한그릇음식 오징어짬뽕입니다^^,해장
닭가슴살강된장,닭가슴살로 만든 강된장 쌈과의 궁합이 잘 맞네요,해장
,TV프로그램에서 김풍 작가가 만든 토달토달,해장
황태두부국,해장국으로도 좋은 황태두부국 레시피 알려드릴께요.,해장
우거지된장국,배추 우거지를 워낙 좋아해서 날은 덥지만 시원하게 우거지 된장국을 끓여봤어요. ?구수한 된장국물에 배추잎을 삶은 우거지를 듬뿍 넣고 끓였더니 어찌나 국물 맛이 시원하고 개운한지 요 며칠 덥다고 찬 것만 먹었는데 이참에 속풀이 제대로 한 것 같아요~,해장
올갱이해장국,여름철 보양식으로 최고일듯해요.,해장
감자탕,집에서 끓여먹는 돼지 등뼈 감자탕을 소개합니다.,해장
다슬기된장국,아이들이나 어른들 몸에 좋은 다슬기 된장국입니다.,해장
황태콩나물해장국,숙취에 효과적인 황태와 콩나물로  든든하고 개운한 아침을 열어줄 황태콩나물국밥입니다^^,해장
짬뽕밥,매콤한거 사랑하는 저희 가족을 위해 바로바로 짬뽕 만들기 돌입 ^^ 면 대신 밥으로 짬뽕밥 만들기로 해요 ,해장
건새우시금치된장국,고소한 건새우와 구수한 된장을 풀고 시금치를 넣고 폭폭 끓인 국 시원하고 건새우의 달달함도 느껴지고 또 해장으로도 딱이지요 해장엔 자극적인것보단 구수한 된장국이라니까요~!!,해장
우동,중국집우동이 생각나서 만들어 봤어요~,해장
콩나물어묵탕,식구들이 어묵탕을 좋아하는데 기분에 따라 가끔 맵게 끓이기도 하거든요. 거기다 콩나물을 넣어 국물이 시원하니 속이 확 풀려 개운한 맛이 좋았더랬어요~,해장
라면,고추기름에 파를 볶다가 끓이는 불향나는 라면 레시피를 살짝 변형해서 이자카야식 불라면을 개발했다. 최근에 이 라면 계속 먹고 있는데 몸에는 안좋을 것 같은데 너무 맛있다.,해장
짬뽕라면,얼큰하고 시원한 짬뽕라면입니다.,해장
황태미역국,저희 엄마가 소고기를.. 못드셔서 생신날에 황태미역국 끓여드렸어요^^ 맛있게 드시는 모습 보니 뿌듯했어요,해장
황태채콩나물해장라면,황태채와 콩나물넣고 국물을 내어 국물이 정~~말 시원하고 좋은 라면입니다. 해장라면으로 그만인데요 ㅎㅎ   ,해장
황태무국,오늘 불금이라죠?^^ 한잔 하시려나요?  저는 불토~~!! 술마신 다음날 자극적인 빨간국물도 지쳐요.. 속도 아프고.. 그럴땐 시원하게 황태무국 한그릇 어떠세요?^^♡,해장
콩나물해장라면,오늘은 우육탕면?에 김치와 콩나물을 넣고 시원하게 끓인  속풀이 콩나물 해장라면을 끓여볼까 합니다.,해장
북어국,남동생 해장국으로 끓여줬던 북엇국을 소개합니다.  ,해장
두부새우젓국,매콤하고 시원하고  맛있는 두부젓국이에요. 남편들 회식후 해장용으로도 딱!,해장
열무된장국,열무가 싸고 많이 나올 때 사다가 데쳐서 먹을 만큼씩 비닐팩에 넣어 이렇게 된장국이나 조림 등에 넣어 먹으면 참 좋지요. 냉동실에 ?데쳐서 넣어둔 열무로 시원한 속풀이 열무된장국을 만들어 보았네요.,해장
오리라면,늘먹던 라면말고 색다른 라면이 먹고싶다면.. 이색적이고 맛좋은 든든한 오리라면!!!,해장
콩나물국밥,요즘 제가 자주 해먹고 있는 간단 초보요리 하나 소개해 드릴께요. 동네 친한 동생이 알려 준 콩나물국밥 초간단으로 끓이는 법이랍니다. 뜨끈한 국물이 생각날때 시원하게 해장하고 싶을때 간단하게 끓여 드셔 보세요. 초보요리로 이만한게 없을듯 합니당.,해장
황태라면,과음을 한 다음날 해장을 하기위해 고민하지 마시고 황태라면 끓여보세요.,해장
꽃게탕,드디어 꽃게철이 왔습니다. 전어철이기도 하지만 통통하게 알이 베인 꽃게로 만드는 구수한 꽃게탕과 꽃게비빔밥 한상차림입니다. ,해장
라면,인스턴트라면으로만 만날수있는 새우탕라면을 라면스프없이 집에서 재현,해장
황태해장국,날이 서서히 쌀쌀해지니 뜨끈한 국물요리가 더욱 절실해요 ~~시원하고 얼큰한 맛이 순해서 좋은 ~ 황태얼큰해장국  술 거하게 먹음 다음날 속풀이 해장으로도 좋구요. 만드는 방법도 어렵지 않아요 ~!,해장
칼국수라면,요즘같이 쌀쌀한 날씨에 따끈한 국물 요리를 많이 찾으시죠? 그리고 술 먹은 다음날 요리하기 귀찮고 배달음식도 식상하고 그럴때 이렇게 칼국수 라면 끓여드셔보세요. 칼국수가 먹고 싶은데 칼국수 해먹으려면 육수 우려내야되고 밀가루 반죽해야되고 귀찮죠? 이럴때 칼국수 라면 끓여보세요. 정말 맛있더라구요.,해장
전복손질,원기회복에 아주 좋은 전복죽끓이기  전복손질법입니다.,해장
황태해장국,집에 굴러다니는 황태포로 만드는 황태 북어국 만들기입니다. 술 거하게 먹은 날 해장국으로도 좋지요.,해장
소고기무국,평소에 경상도식 무국을좋아라하는데요. 집에서도 간단히 해먹을수있는 소고기무국♥,해장
해물짬뽕라면,해장라면으로 딱 좋은 칼칼하고 시원한 해물짬뽕라면이랍니다^^,해장
된장국수,과음을 하고 불편한 속을 달래기 위해 자극적이지 않은 국물요리를 만들기 위해 개발한 요리.,해장
묵은지라면,묵혀있던 묵은지를 한방에 해결!!! 시원하게 해장하면서 먹는 묵은지라면. 간단하게 색다른 라면을 즐길 수 있다. ,해장
황태무국,추석 때 가족들이 모이면 과음을 하기 쉽지요~!~  술 드시고 다음날 속이 쓰리고 편하지 않을 때   황태 해장국으로 황태와 무를 넣고 국을 끓이면   아주 시원하고 칼칼해서 속을 편하게 해주는 해장국으로 최고지요~!~ 간단하게 후다닥 끓이지만 정말 시원하고 칼칼하니 맛있답니다  아침에 끓여서 밥 말아 한 대접 다 먹었네요~!~     ? ,해장
바지락닭칼국수,마이 리틀 텔레비전에서 맹활약중인 셰득이 오세득 셰프의  재미있고 간단한 바지락 닭칼국수 레시피랍니다^^,해장
황태손질,지친 속을 달래주는 해장국이 필요한 때인것같아요. 반가워서 한 잔 즐거워서 한잔 다 모였으니 한 잔.. 명절 술자리 혹은 과식으로 인해 지친 속을 달래줘야할때 황태해장국 어떠세요?,해장
울면,전날 과음으로 속이 아플때 순하고 개운한 국물이 일품인 중국집 울면입니다. 깊고 맑은 국물이 속을 풀어주고 깔끔해서 숙취해소 해장으로 좋습니다.,해장
우럭매운탕,얼큰하고 시원한 우럭매운탕입니다.,해장
북어국,우리 신랑이 해장국으로 젤 좋아하는 북어국. 추석 차례상 제사상에 올린 북어로 담백하고 시원한 북어국을 끓였습니다. 북어국도 끓고 제 속도 끓습니다 ㅋ,해장
전주콩나물국밥,얼큰하고 시원한 전주식 콩나물 해장국밥입니다.,해장
김치우동,부쩍 추워진 날씨에 좋은 칼칼한 김치우동 한 그릇입니다.,해장
새우짬뽕,감기 기운에 얼큰한 국물이 생각나던 날. 냉장고에서 잊고 있던 새우와 함께 시들해져 가는 채소들을 몽땅꺼내 만들어 먹은 감기퇴치 요리.,해장
김치콩나물국밥,오늘따라 얼큰하고 시원한 김치콩나물국밥이 땡겨서 만들어 봤어요. 생각보다 간단한 재료들  간단한 방법입니다.,해장
꽃게탕,꽃게가 우러난 국물은 어찌나 달짝지근하고 시원 칼칼하던지~ 특히나 알이 꽉찬 암꽃게라서 더 맛난 것이 오랜만에 맛난 식사했네요.,해장
감자북어국,감자넣고 끓인 구수한 북어국입니다. 전 북어국에 감자를 넣어 먹는게 더 구수하고 맛있는것 같아요. 시원한 국물에 포실한 감자를 먹는맛도 아주 좋더라구요~,해장
탄탄면,집밥요리 탄탄면 만들기 이연복쉐프 탄탄면 따라하기 국물있는 탄탄면 만드는 방법 라면스프없이 라면끓이기   ,해장
북어국,.요 며칠 너무 바쁘고 피곤해서 따뜻한 국으로 뭘 끓일까 하다 속풀이 해장으로 좋은 시원한 북어국을 끓여보았답니다 재료도 간단하고 아침에 한 그릇 먹으면 속도 든든하니 좋죠.,해장
짬뽕,요즘 같은 날씨에 퇴근할 시간이 다가오면은 뜨끈한 국물 요리가 생각나는데요! 그래서 만들어 봤습니다. 칼칼하고 얼큰한 국물이 끝내주는 맛을 자랑하는 홈메이드 직화짬뽕입니다.,해장
베트남쌀국수,베트남 쌀국수의 종류는 크게 두가지로 나뉜다고 합니다 하나는 오늘 올릴 소고기육수로 만든‘퍼보(Pho bo)’이고 또 하나는 닭육수로 만든 퍼가(Pho ga)입니다. 주로 베트남 남부 사람들은 퍼보를 즐기고 북부 사람들은 퍼가를 먹는다고 하네요. 그리고 베트남 쌀국수와 태국 쌀국수의 차이점은 태국 쌀국수는 베[트남 쌀국수에 비해서 향이 강하고 아주 자극적인 맛이라고 합니다~ 우리나라 사람 입맛에는 태국보다 깔끔한 베트남 쌀국수가 더 입에 맞을 듯합니다~ 그래서 대부분 쌀국수 전문점은 베트남 쌀국수를 선호하죠. 오늘은 국물 맛을 시원하게 내기 위해 약간 코리아방식을 곁들여서 깔끔하고 향이 좋은 쌀국수 육수의 맛과 개운하고 시원한 맛을 함께 느낄 수 있는 레시피를 공개하겠습니다. 사실 저도 쌀국수 육수는 이번이 처음 만들어 본 거라 5번정도 실패를 격고 나름대로의 레시피를 만들어 내었습니다~오늘 올릴 레시피는 조미료없이 아주 시원하고 깔끔한~육수랍니다.,해장
김치콩나물죽,오늘뭐먹지에도 소개되었던 갱식이죽!! 성시경씨가 성식이죽이라며 ㅋㅋ 라면넣고 만드시는걸 봤어요 이건 저희아빠가 어릴때부터 자주해주셨던 음식이라  제가 몸이 좀안좋거나하면 꼭 해먹는 음식인데 ㅋㅋ 반갑더라구요 ~~~~~~  오늘도 으슬으슬하니 감기기운이있는데 확 땡기는 갱시기죽 레시피입니다 !!,해장
황태해장국,접대가 많은 울남편에게 오늘은 재사지내구 남은 황태포를 냉동고에 보관한걸루 황태국을 끓여봤습니다.,해장
북어국,신랑의 해장용으로 백종원북엇국을 끓엿답니다~뜨끈할때 밥한그릇말아먹으니 해장겸 든든한 아침겸^^,해장
콩나물국,아침을 꼭 먹어야 하는데 날이 쌀쌀해서 요즘은 따뜻한 국이 최고라지요. 따뜻한 국 한그릇 먹고 나면 아침이 든든하고 따뜻하지만 전날 과음을 했다면 맑고 시원한 콩나물국 한그릇이면 속풀이도 되는것 같아요. 오늘은 시원하면서도 간단한 콩나물국 끓여 보았습니다. 바쁜 아침 휘리릭~ 굴소스 반스푼으로 간단하게 만들수 있어서 좋더라구요.,해장
해물짬뽕,저는 어제 비가와서 짬뽕도 만들어봤어요 지금도 비가 오네요 비오는 날은?짬뽕이죠!! 얼큰한 해물짬뽕 한그릇 어떠세요?^^,해장
순대국,어제 잠시 외출했다가 순대국밥 먹으러 가려고 했는데 버스타고 멍하니 집앞에서 내렸지 뭐여요 ㅎㅎ 그래서 집에와서 순대국 만들었어요^^ 하얀거 빨간거 따로 만들다가 그냥 다 섞어서 빨갛게 만들었는데 사진에 냄비가 가끔 바뀝니다ㅜㅜ,해장
오징어무국,얼큰하고 시원한 오징어무국입니다.,해장
파래굴해장국,겨울철 별미인 굴 해장국입니다~^^ 보통 굴해장국을 미역으로 많이들 끓여드시죠 오늘을 파래와 콩나물을 넣어 시원한 맛이 일품인 굴 해장국입니다~ ,해장
북어국,제가 국중에서 가장 좋아하는 북어국!!!  (표준어는 북엇국이 맞지만..)  참기름 들기름을 워낙 좋아해서인지 국도 고소한맛을 좋아하거든요 ^^ 오늘은 간단하게 끓일 수 있는 북어국 황금레시피를 알려드릴게요!  정말 간단해서 만드는것도 뚝딱~ 재료도 뚝딱 ,해장
황태두부해장국,고소한 황태와 부들부들한 두부에 시원한 국물까지 아침 찬 바람에 사랑하는 가족들 든든하게 속을 채워 보내면 마음까지 따뜻해지는~~ 행복한 하루 시작이요~~ 간단한 레시피라 아침 식사 준비로 좋아요~ 특히 다른 밑반찬 없이 김치 한 가지만 있어도 충부한  황태두부해장국~~ 너무 고마운 메뉴죠~~ ,해장
황태콩나물해장국,아주 신혼때였을거예요. 그땐 잠실쪽에 살았는데 전주콩나물해장국을 아마 그때에 첨 먹어봤을거에요. 내 기억엔 그때가 가장 맛있었으니깐 ㅎㅎ 그 후론 가끔 해장국하면 전주콩나물해장국만 찾게되더라구요~(술도 많이 못마시면서 ㅎㅎ),해장
연두부계란국,멸치 다시육수를 진하게 내서  연두부를 넣어 부드러우면서도 시원하게 해장국을 만들었네용!,해장
오징어무국,요즘 계절엔 뜨끈한 국물이 필수지요. 얼큰 시원한 오징어무국으로 어제저녁 시간에 준비했는데 오랜만에 속이 뻥 뚫리는 것 같다며 다들 어찌나 잘 먹던지~ 칼칼하고 얼큰한 국물에 감기 초기 증상이 있었던 가족들이 밥 말아서 그릇씩 뚝딱했답니다. ?그럼 얼큰 시원한 오징어무국 재빨리 소개해 드릴게요^^?,해장
시래기해장국,김장철인데  다들 김장하셨나요?  김장하는 날은 보쌈해먹어야죠! 근데 그 후엔 시레기해장국해먹는거예용   시레기가 남아돌잖아요^^  저희는 뼈다귀해장국 한솥끓였답니당 ,해장
미역굴떡국,겨울이 제철인 굴을 이용해서 술 마신 다음 날 아침 식사로 좋은 시원한 미역 굴 떡국을 만들었습니다.,해장
오징어짬뽕,전 홍콩반점의 짬뽕 매니아..  매번 사먹다가 이번에 재료들이 얼추 있길래 도전! 결과는 #성공적  왜냐면 백주부님 레시피니까^^,해장
북어국,요즘 연말이다 보니깐 회식을 하고 오는 남편분들  아버님들 많으시죠?  우리남편은 아직 많지는 않지만 점차점차 늘어날것이라고 하더라구요.  그런데 생각해보니 술마신 날 .. 맨날 술만 마신다고 할뿐 제대로 된 북엇국을 끓여준적이 없는거 같은 그래서 이번에 아주아주 간단하게   백종원  백주부의 레시피로 북엇국을 끓여 보았어요!  역시 백주부 짜앙! ,해장
황태해장국,뽀얀 국물의 황태해장국입니다.,해장
박대탕,군산은 박대가 유명해요  연말 많은 술자리를 위해 속이 확 풀리는  박대탕 준비해 봤어요 ,해장
북어국,아침에 간단하게 끓여먹는 붓엇국입니다.,해장
콩나물해장국,연말 잦은 모임과 술자리에 지친 속을 달래기 위해 집밥 백선생 백종원씨가 소개한 해장음식중 하나인 전주식 콩나물해장국입니다^^ ,해장
우거지해장국,천연 조미료로 맛을 낸 속풀이 우거지 해장국과 시금치 나물입니다.,해장
소고기국,양지를 넣고 무와 콩나물까지 넣고 얼큰하게 끓이는 소고기해장국!!! 무지 무지 간단합니다. 재료도 소고기 국거리용의 양지와 무  콩나물이 주 포인트 재료입니다. ,해장
