MENU_NAME,DATA
석류청,석류가 항상화 물질이 풍부하게 들어있어서 유방암  전립선암 등 일부 암예방에 효과가 있고  건강한 심장을 유지하는 도움을 주는 건강한 과일이라고 하지요? 특히  여성에 이로운 과일로 잘 알려지있지만 여성은 물론 남성 건강에도 좋답니다. 오늘은 제가 석류로 석류청  석류샐러드  석류주스를 만들어볼까해요. 과육보다는 씨에 식물성 에스트로겐 성분이 훨씬 많이 들어있을 뿐만아니라 각종 영양소가 풍부하므로  석류는 씨를 함께 섭취하는것이 더 좋아요. 아시죠? 그래도 씨를 먹는게 부담스럽다면 석류주스로 마시면 편해요.
,이번주 '냉장고를 부탁해'에서 방송된 김풍의 '자연풍 주의보' 레시피를 보고 만들어봤어요! 부담스럽지 않은 한 끼로 좋을 요리입니다 ^^
토마토에그스크럼블,맛있는 다이어트요리! 혹은 아침에 가볍게 먹기 딱좋은 토마토에그스크럼블~
햄치즈달걀랩,와인을 가끔 접하는 저에요. 제가 딴건 잘 못마셔도 와인과 맥주만 마신답니다. 근데 이제 연말이니 집에서 와인파티를 할수도 있잖아요~ 그래서 핑거푸드를 만들어봤답니다. 뭐 과일로 와인안주를 할수도 있지만 좀 있어보이게 하고싶다면 이런 핑거푸드도 좋겠죠?
치즈김치전,출출한 주말.. 부침가루 하나 사다가.. 냉장고에 푹~~ 삭은 김치로 김치전 해먹어요~~^^ 혼자 살며 김치냉장고도 없이.. 엄빠네서 가지고 온 김치.. 상해서 버린 경험 많으실꺼에요~ 저는 많답니다..ㅠㅠ
샌드위치,김밥을 싸고 남은 재료를 활용해 만든 계란말이와 샌드위치입니다.
귤무전,겨울이 제철인 과일 귤과 무  배추로 전을 부쳐 보았어요~ 귤을 믹서기에 갈아 귤즙도 넣어 색도 이쁘게 내 봤는데  귤즙이 들어가 상큼하면서 달콤한맛이 나 별미더라구요~ 무와 배추가 귤과 넘 잘 어울리는 맛있는 맛이라 겨울 간식으로 추천 드립니다
브런치,졸업식 아침에 우아하고 간편하게 맛있게 즐긴 브런치입니다. 브런치는 다들 아시겠지만 미국식 아침 겸 점심 병용식사로  간단하지만 영양은 풍부한 것이 특징이지요.
잡쌈,명절에 먹다가 남은 잡채를 활용해서 만드는 새로운 요리입니다^^
뱅뱅뱅볶음,냉장고를 부탁해 박나래 편에서 승리를 거머쥔 술안주 레시피인데요. 김풍작가는 약간 자극적인 요리가 유명하지요. 오호 근데 말이죠. 자극적인 맛을 그닥 좋아하지 않은 푸키베베의 입맛을 사로잡은 메뉴가 있었으니. 바로 골뱅이로 만든 술안주 뱅뱅뱅 볶음입니다. 저희 부부 야식 술안주로 요즘 저격하고 있는 레시피인데요. 간단한데 정말 맛있어요. 묘하게 말이죠. 골뱅이무침도 맛나지만 골뱅이 볶음도 매력있네요.
햄버거,남은 보름나물로 만들어 본 미니 햄버거와 피자랍니다.
전,명절음식 재활용 2탄이에요. 전을 이용한 요리인데 예전에 마이리틀텔레비전의 오세득셰프의 라전냐를 만들어봤어요. 작년 추석때인가 했던 요리였는데 재방을 보게되어서 마침 따라쟁이가 또 해봤답니다. 따라해보니 아이들이 잘안먹던 전을 무지 잘먹더라구요. 작은아이왈 고급 퓨전음식같다고 하더라구요 ㅎㅎㅎ
웨지감자,나만의오믈렛레시피.집에서도 쉽게만드는 웨지감자.편안한날 나만의 브런치를 즐겨보세요!! http://m.blog.naver.com/yejin1108/220645881794
시금치바질파스타,집에서 직접키운 바질로 만든 바질페스토! 시금치를 곁들여 만든 시금치 바질페스토 파스타.스파게티를 소개합니다!!^^ http://m.blog.naver.com/yejin1108/220645918307
메추리알딸기,봄에는 딸기 먹어야지요  ㅋㅋ메추리알과 계란으로 저만의 짝퉁딸기를 만들어 봤어요~ 색내는것도 그렇고 딸기씨를 검정깨로 표현하려고 일일히 하나 하나 꼽았는데 무한 인내심을 요구 하네요ㅋㅋ 재밌게 만든 메추리알 딸기로 딸기 카나페도 만들어 봤는데 봄소풍 도시락에 데코해 이쁘게 담아가도 좋을것 같아요^^*
샐러드,이번주 '냉장고를 부탁해'에서는 '제시'의 냉장고 재료들로 쉐프님들이 요리를 선보였어요. 그 중 샘킴 쉐프의 감자/버섯/새우를 주재료로 하는 '어머님이 샘이니' 레시피를 따라만들어 봤답니다. 속이 편한 샘킴의 건강한 레시피 공유할게요 ^^
카레,매일 자주 먹는 카레 심심하다쥬 그래서 미트볼을 활용한 카레를 만들어보았답니다
니마또내마또핫도그,개그우먼 김영희씨가 야간매점에서 소개한 니마또내마또 야식.
카레주먹밥,카레가루 넣어 노란색 밥을 만들어 카레밥속에 낙지젓갈을 넣고  카레 주먹밥을 만들어 슬라이스햄에 말아 봤어요~ 카레밥 햄말이랑 같이 먹으면 좋은 맛밤 샐러드도 같이 만들어 봤답니다
통새우또띠아,집에 또띠아가 있다면 수시로 야식.저녁에 맛있게 해드실수있어요~ http://m.blog.naver.com/yejin1108/220682371941 
비빔소면,퇴근하고 집에왔는데~배가 출출 한데 뭘 먹을까?~고민하지 말고 냉장고문 열고 있는 재료로 후닥닥 만들수있는 야식메뉴~있는 재료 다 넣고 버무리면 맛도 끝내주는 대표 야식메뉴~만들어봐요
파닭,카레향이 은은한 바삭~ 후라이드 치킨에 파채와 소스가 어우러지는 맛의 파닭' 이젠 집에서도 만들어 먹어보아요~
여름채소,예전 TV에서 최현석 셰프님이 만든 가지말이가 만들고 싶었는데  가지가 집에 없어 애호박으로 만들어 봤어요~ 속재료도 마땅한게 없어 냉장고속 있는 재료로 만든 요리인데 비주얼도 좋고 먹기도 좋은 애보박 치즈보따리 소개시켜 드릴게요~ 어렵지 않은 초간단 애호박의 변신 요리인데 이름은 맘대로 갖다 부쳐  애호박 치즈보따리라는 이름이 나온거랍니다ㅋㅋ
감자,어제 먹던 찐감자가 (레시피 번호@6851027) 남아 있네요.오늘 아침은 요 감자를 이용해 아침식사를 했어요.우유 한잔과 함께요. 버터와 감자가 너무 잘 어울려요. 
브런치,집밥백선생님의 브런치요리에 건강한 쥬스 삶은토마토쥬스 한잔으로 아침식사를 권해드립니다. 영양식으로도 좋은 감자브런치와 삶은 토마토쥬스는 눈에도 좋고 피부에도 좋다고 합니다.
감자쑥전,감자전에 쑥한장씩올려 향이 솔솔나는 맛있는 감자쑥전!! 감자전도 쫀뜩하게하는 비법 알려드려요!!~
옥수수치즈전,통조림 옥수수와 치즈.부침가루로 초간단  재료로 맛있는 간식을 아무나 쉽게 만들수 있어요.  마지막에 체다치즈를 잘라서 얹어주면 더 훨씬  비주얼 그자체 빠져드는 맛의 향연 .  따뜻할때 드셔요
스팸깻잎라이스페이퍼튀김,카스에서.보고 응용요리합니다.주재료는원래참치엿어요.ㅋ
감자,막바지 남은 감자 맛있게 먹기 애들 하교 시간에 맞게 재료 준비 해놓고 도착하면 바로 만들어서 줄수 있는 초간단 감자간식이죠.
콜팝,콜라를 많이 먹는 고객들께서 간단한 요기거리로 치킨까지 드실 수 있는 만능 메뉴입니다.
,치즈떡볶이 떡을 이용한 베이컨  비엔나 소세지 요리 영화관에서 간편하게 섭취할수 있는 식사대용식 냄새가 나지 않고 영화관 에티켓을 지키는데 효과적인 음식
돼치감다,이번 cgv메뉴 이벤트를 위해 제가 좋아하는고기와 치즈를 사용한 나만의 레시피입니다
고구마돼지고기안심말이,돼지고기 좋아하는데요 구워 먹거나 찌개로 먹거나 수육으로 먹는게 전부인 것 같아요 오늘은 조금 색다르게 즐겨보려 합니다     비트를 갈아서 비트밥도 짓고 돼지고기 안심에 비트밥과 고구마를 넣고 말아 볼까 하네요 일명 돼지안심 비트밥&고구마 말이.. ㅎㅎ
칠리스테이크,이 요리는 맛있는 살채살 소고기에 달콤한 칠리소스와 고구마를 곁들인 요리입니다. 또한 귤즙으로 만든 칵테일과 같이 먹으면 정말 맛있습니다~~!
랏짜,라면과피자가만나서 랏짜입니다 생라면으로사용하여 바삭한식감을 살렸습니다
병아리쥬스,병아리콩은 일반콩에 비해 칼로리는낮고 단백질과 칼슘 식이섬유가 풍부해서 유명세를 타는슈퍼푸드입니다. 콜레스테롤 배출 빈혈  뼈건강에 좋은 우리가족 건강식품입니다 ♡.♡ 삶은병아리콩은 언제 어디서나 쉽고 빠르게 나의건강을 챙길수 있습니다.
파프리카튀김,파프리카속에 고구마맛탕과 감자튀김  연근칩이 쏘옥!
병아리콩치즈,흙애서 병아리콩으로 요리를 만들어보았습니다. 우선 이것으로  요리할 때는 보통 6시간 정도 물에 담가 놓은 후 사용하면 되는데요~ 제가 만드는 요리는 콘치즈? 콘 대신하여 병아리콩  그리고 스파게티 소스를 곁들여 만든 병아리콩 요리랍니다. 만들어볼게요^^ 
또띠아치즈피자,치즈의 고소함과 연유의 달콤함이 어우러져 입맛을 사로잡네요
다짐육까스,급~ 매콤한게 먹고싶어 냉장고  뒤적~ 뒤적~ 하다가 사다놓은  한돈 돼지고기 다짐육이 있어 땡초 다져 양념해  다짐육까스 가쓰오 만들어 보았네요 매콤~ 담백~ 고소하며  소스와 가쓰오부시가 어우러져 넘 맛있다요 치즈의 고소함까지~~ 굿~  
돈배추,돼지고기와 채소의 조합을 생각하다가 요즘 재철인 배추와 예쁜 색깔의 채소들을 이용하여 만들게 되었습니다. 채소를 잘 먹지 않는 아이들도 잘 먹을 것 같아요
인삼주스,평소 꼬치요리를 즐기다 보니 한끼식사를 제대로 먹고싶어 인삼과 접목시켜 먹을수 있는 요리를 생각하다가 만들게 되었다. 
계란전,   아침에 간단하게 먹으려고 마당에 부추 조금 자르러 나갔더니   서리가 하얗게 내려서 약간 얼었더라고요~~~ 부침개도 아닌 것이 계란 프라이도 아닌 것이  가난하면서도 맛은 정말 괜찮은 거 있지요 ㅋㅋ     간단하게 커피 한 잔과 즐기는 간단하면서도 밀가루 물 안 들어간 부침개입니다~~~  
삼육구,인삼의 삼 고기의 육 그리고 공모양의 구까지 이름과 재료를 맞추어 만들었어요! 맛도 모양도 둘다 갖추어서 도시락 메뉴로도 좋고 인삼무침을 곁들여 먹으면 더 맛있습니다. 어린이들이 인삼을 맛있게 먹을수있는 메뉴랍니다 : )
삼계탕파스타,든든한 보양식 삼계탕을 남녀노소국적 불문하고 부담없이 즐길 수 있도록 만든 스푼파스타! 인삼과 찰떡궁합인 닭  대파  우유로 만든 뭉근한 스프에 숏파스타를 넣어 끓여 먹기도 편하고 속도 편하답니다! 게다가 설거지 걱정없는 원팟레시피^-^ 
마늘크림소스피자,명절에 남은 나물 끝판입니다. 나물을 좋아하지 않는 막내를 위해 정성을 다해 제일 좋아하는 피자로 변신시켜줬더니 나물 싫다고 않고 맛있게도 냠냠하더니 퇴근한 남편에게 엄마가 반찬으로 피자만들었어 하더라구요. ^^
치즈김치전,춥고  비오고 이런날은 기름진게 마구마구 당기는듯해요 김치 쫑쫑 썰어서 부쳐 먹음 정말 맛있는 김치전 바로 부쳐서 먹음 핵꿀맛!!
에그위에나또갈릭,알리오 올리오 파스타와 나또를 좋아하는데 다이어트중이라 밀가루와 밥을 먹을 수가 없어서 처음으로 개발해본 요리!!!
치즈볼,지금까지 포스팅 한 것 중에 가장 쉽고 어이없을정도로 과정이 간단하지만  코스트코 치즈볼만큼이나 맛과 식감이 좋아요♡
치즈볼,감자튀김에 치즈가루를 뿌려먹는 페스트푸드점의 메뉴를 상당히 좋아해서 먹던 중 이런 생각이 들었습니다. 치즈가루 말고 정말 치즈를 뭉처서 넣은 감아 볼을 만들어 보자! 그리하여 탄생하게 된 포테이토 치즈 볼볼볼
가지오븐구이,반건조 한 가지에 적양파를 추가해서 오븐에 구워 빵과 함께 먹을수 있는 요리를 소개 합니다. 
치즈김치전,안녕하세요. 베쏘모르에요. 지난 비오는 날 우리 아들과 김치전을 해먹었어요. 요즘 저희 집이 김치전 열풍이라 일주일에 2-3회는 해먹는 거 같아요. 매번 똑같은 김치전을 다르게 만들어볼까 해서 집에 있는 모짜렐라 치즈를 넣어서 만들어봤답니다. 고소하고 치즈가 쭉쭉 늘어나니 아들이 재밌어하며 잘 먹더라구요.
함박볼,편의점 조리식품으로 한끼 맛있게 먹기~ 혼밥으로 강추~ 여기에 편의점 볶음김치 하나면 만사 ok ㅋㅋ
돈까스,우리 부부의 간단한 크리스마스 만찬 아기 예수님의 탄생 즐거운 성탄입니다. 교회나 성당은 나가지 않지만 가족과 함께 집에서 즐기는 크리스마스 만찬입니다.
돼지고기스테이크,외식보다 집밥을 고집하는 남편이라 김치찌개를 좋아해 돼지고기는 덩어리로 사 둔 게 있어 넓적하게 썰어 스테이크를 만들어 먹은 우리 부부의 소소한 연말 파티입니다.
옥수수치즈전,초간단 단짠 안주~ 옥수수 치즈전 맥주안주나 간식으로 좋아요
치즈볼,저희 친오빠가 정말로 만들어 달라고 부탁해서 한번 만들어줬어요ㅎㅎ
치즈김치전,김치를 너무나싫어해서 만들게된 음식입니다. 반응은 너무나 좋았어요^^ 간식으로  반찬으로 둘다좋아요
치즈김치전,출출 할 때 만들어 먹기 좋은 간식으로  여러분들은 어떤 메뉴를 꼽으시나요? 만들기 어렵지 않으면서  또 냉장고에 누구나 갖추고 있을만한  간단한 재료로 만들 수 있어야 할텐데요. 집집마다 반찬으로 대부분 갖추고 있는  김치를 활용한 김치전은  안주로도 간식으로도 손색이 없어서  여전히 인기 좋은 전요리인 것 같아요.  오늘은 홍합살과 김치를 넣고  바삭하게 부쳐낸 김치전에  치즈까지 올려 더욱 맛있게 만드는  치즈 김치전 만드는법 레시피로 함께합니다.
고밥고밥,요즘 소떡소떡이라는 단어를 많이 들어보았을 거예요! 제 요리는 소떡소떡의 요리를 이용하여 고밥고밥 이라는 음식을 만들어보았습니다. 고밥고밥은 고기-밥-고기-밥 순으로 남녀노소 누구나 즐겨먹을 수 있는 음식을 만들어보았습니다. 예쁜 도시락에 고밥고밥을 담고 피크닉을 떠나보는건 어떤가요??
인상렌당,CNN이 선정한 세계 최고 음식 1위 '렌당'과 영양 만점 '인삼'의 세계 최초 콜라보!  인도네시아 전통 음식인 렌당을 한국에서 쉽게 구할 수 있는 재료와 간단한 레시피로 누구나 쉽게 따라할 수 있도록 재해석했습니다.  인삼이 렌당에 자연스럽게 스며들어 인삼을 싫어하는 분들도 맛있게 드실 수 있습니다.   영양이 풍부해 보양식으로도 꼽히는 렌당과 현대 의학에서도 인정하는 약재인 인삼이 만난 '인삼이렌당'! 함께 요리해보아요 :)
옥수수치즈전,옥수수가 제철이라 고맙게도 여기 저기서 먹어보라고 나누어 주네요. 삶아서 맛있게 먹고 그래도 남은 옥수수가 있어 색다르게 해봤습니다.
치즈김치전,맛있는 바삭바삭 김치전에 치즈가 듬-뿍!!!!!!! 진짜 정이 넘친다 넘쳐!  세상의 모든 레시피 만개의레시피
깻잎말이,우리 한우를 사용하여 속에 각종 채소와 고구마 무스를 넣어 롤라드를 만들고 주위에 사이드로 들어가는 것은 롤라드가 느끼할 수 있는 사람들이 있기 때문에 깻잎과 절임 무 파절이로 말아 미나리로 감싸 느끼함을 없애 줍니다. 소스는 고기와 잘 어울리는 파프리카 소스로 건강함과 맛을 다 갖추고 있습니다.   
육우곤드레나물밥,육우의 여러부위로 한식퓨전 한상을 차려 보았습니다. 육우의 다짐육을 이용한 (육우 곤드레나물밥)  (육우를 품은 찹쌀 가지선)  육우의 아롱사태와 제철음식 굴을 이용한 (육우 사태굴국)  육우의 등심을 이용한(건새우 옷을 입은 육우 등심 강정)  (육우 시금치 말이와 와사마요소스) 등의 육우의 여러부위의 장점을 살려 영양과 맛을 챙긴 한상 요리로  육우요리로 가족들과 맛있는 한끼 하셨으면 좋겠습니다.
파닭,집에서 직접만드는 파닭! 담날 쉬는 날이니깐 만들어서 맥주랑 호로록~ 맥주가 기~~~~냥 생각나는 치트키메뉴!  세상의 모든 레시피 만개의레시피  
치즈볼,혼술 하시는 분들이나 갑자기 안주가 떨어졌을때 간단하게 안주 만들어 드실수 있는 초간단 방법을 소개해 드릴게요
치즈가지채전,물컹거려 가지 꺼려 하시는 분들도 맛있게 먹을수 있 초간단 치즈 가지채전입니다^^*  
잡채계란말이,남은 잡채로 김말이도 만들어 먹곤 하는데 계란에 넣어 계란말이 만들어 주면 반찬은 물론이고 간식으로도 너무 좋더라구요~ 살짝 계란만두 같은 맛도 나 만두 먹는 느낌이라 간식으로 그만이랍니다 명절 남은 잡채 있을때 활용해 보세요~ 잡채 계란말이 레시피 소개해 드릴게요~
푸실리,고소한 파네푸실리
마버섯볶음,생으로만 먹던 마를 버섯과 함께 볶았어요
꽃빵튀김,간단 간식
햄치즈오이롤꼬치,오이성애자 푸쳐핸졉!!!!!!!!  돌돌말아서 콕! 끼워먹으면 깔끔한 술안주 완성! 그다음날 숙취까지 줄여주는 오이안주!  세상의 모든 레시피 만개의레시피  
밤크로켓,아이들 영양간식으로 좋은 고소하고 달콤한 밤크로켓 만들어 보았어요^^* 감자나 고구마 크로켓 보다 더 달고 맛있더라구요 ㅎㅎ 밤이 들어가 튀김인데도 먹고나면 소화도 잘 되더라구요~  
토마토볶음밥도리아,토마토와 볶음밥의 만남으로 만든 퓨전요리인 토마토볶음밥도리아입니다~!!^^*
라면볶이,그냥 라면만 먹기 지겨울때 매콤달콤한 라면볶이 만들기~^^  라면스프를 아주 작게 넣으면 아이들도 먹을수 있어요~^^☆
꽃게카레,꽃게와 카레에 달걀을 풀어 만들었어요 
소고기안심스테이크,간단하게 구워서 맛있는 유자향 가득한 스테이크 만들어 볼께요.
감자라면피자,이런 피자 보신적있나요? 한번 먹어보면 계속 생각나는 편의점표  감자라면피자!  세상의 모든 레시피 만개의레시피 
감바스알아히요,홈파티에 빛나는 스페인식 에피타이저인 감바스 알아히요 만들어봤어요~!! 심플쿡에서 나온 감바스알아히요 활용해서 만들었어요~ㅎㅎ
닭가슴살또띠아,안녕하세요 김미입니다. 오늘은 파프리카 마리네이드 치킨으로 닭 가슴살 또띠아 만드는 법을 소개할게요. 점심에 도시락으로 자주 애용하는 아이템이었어요. 은근히 든든해서 점심 메뉴로 추천드려요.
까르보나라순대,까르보나라를 좀 더 색다르게 즐길 수 있는 완벽한 아이디어는 바로 순대죠 :D 입 안을 감싸는 고~소한 풍미와 눈까지 즐거워지는 아름다운 비주얼을 고스란히 느껴보세요! 그럼 추운 날씨 감기 조심하시구요  늘 맛있는 음식 드시고 건강하세요!
쌈무,제철인 무와 비트를 섞어서 초간단하게 쌈무를 만들어 보세요 
닭가슴살,안녕하세요 김미입니다. 즐거운 주말 잘 보내고 계시나요? 오늘은 닭 가슴살에 새우와 파스타를 넣은 주말 요리를 소개할게요. 다이어트를 하다 보면  주말에 포기하게 되는 경우가 많았어요. 가족도 모두 먹을 수 있는 요리라면  다이어트도 하고 건강한 주말 식탁이 될 거예요. 온 가족과 같이 먹을 수 있고  다이어트도 할 수 있어요.
닭가슴살치즈말이튀김,만들어보면..... 잘했다고 자기머리 스스로 쓰다듬을 요리입니다. 닭가슴살 한개로 충분히 한접시의 요리가 완성되거든요.  
고추치즈구이,고소하고 개운한 맛의 간식! 안주가 필요하다면 바로 이것!! 고추치즈 구이 입니다. 초간단 메뉴!!
브로콜리두부볶음,일종의 냉파요리랍니다
참치오코노미야끼,참치캔의 화려한 변신  참치캔을 이용해 일본의 부침개 오코노미야끼 만들기!
고구마달걀구이,고구마간식
짜조,목우촌 요고어때? 추천 레시피 영상 닭큐님의 '김치볶음밤 짜조' 다가오는 설명절! 가족 또는 친지들과 뭔가 특별한 요리가 땡긴다면 적극 추천드려봅니다! 
김치치즈프라이,나래표 연말파티에 좋은 음식! 맛있는것 모두 모여서 더 맛있는♥  세상의 모든 레시피 만개의레시피 
치킨샌드위치,간식
치즈불닭떡볶이,매콤한 치즈불닭 떡볶이 간편하게 먹을수 있어 좋아요
전그라탕,먹고 남은 전을 활용해 전그라탱을 만들었더니 간식으로도 좋고 맥주안주로도 좋네요^^
수원왕갈비통닭,영화 극한직업의 수원왕갈비통닭을 만들어보았어요~^^ 막상 영화보다는 어머 저거 먹고 싶다 해서 만들어본~수원왕갈비통닭! 단짠 단짠의 정석이 바로 이런걸까요~ 집에서 튀기는 후라이드는 느끼할 수 있는데 요 수원왕갈비통닭은  단짠 단짠의 정석에 맞게 느끼함 하나도 없이 너무 맛나게 먹었답니다  치킨무도 필요없었다는~ 배달시켰다가 남은 치킨으로도  치킨너켓으로 만들어도 좋을 꺼 같다는 생각도 듭니당 극한직업의 수워왕갈비통닭 레시피! 영상으로 확인해보세요~! 
명란치즈감자,이자카야에 가면 많이 판매하는 명란치즈감자!! 맥주랑 먹으면 뚝딱입니다..
시금치프리타타,오늘은 시금치를 가지고 조금 색다른 요리를 만들어봤는데요 바로 이탈리아식 계란찜 시금치 프리타타 입니다. 프리타타는 달걀에 채소  육류  해산물  치즈  등의 재료를  기호에 맞게 넣어 만드는 이탈리아식 오믈렛인데요 대부분 시금치를 기본으로 많이 넣으시더라구요.  오늘은 색다른 시금치요리 어떠신가요?
양배추롤,다이어트 저염식단에 도움되는 양배추 롤 생크림 고소하니 맛나요~ 고소한 생크림을 넣고 살짝 익혀냈어요~
멘보샤,작년에 제생일때 중국집에서 멘보샤를 첨으로 먹어봤지요 빵이 바삭하면서 새우살이 씹히는게 맛있더라고요  근데 넘비싸고 느끼해서 두개이상은 못먹는다는게 함정인듯 했죠ㅋ 그래서 집에서 한번 해줘야지  마음만 먹고 차일피일 미뤘어요ㅋ  실은 대게 복잡할꺼 같은 생각에 지레 겁을 먹은거죠 그러다 이연복셰프님이 하시는거 보고 만들었어요  제가 레시피를 잘안따라 하는데  이연복셰프님이 만든거 따라해보고 만족 안한게 없어 이번에도 의심없이 똑같이 해봤어요  정말 말이 필요없이 대박 대박이네요 한번 사먹어 봤지만 거기꺼랑은 비교도 안될만큼 맛있어요ㅋㅋ 제가 가본곳도 꽤 유명한 중식당이였거든요  다른것 보다 쉽고 맛있게 느끼하지 않게 만들수 있다는게 넘 기쁘네요  제대로 한번 맛보면 헤어나올수 없는  멘보샤 어렵지 않으니 도전해보세요^^  오늘도 활기찬 한주 시작하세요~♡
호빵치즈그라탕,오늘은 겨울철 별미 간식이죠! 호빵을 가지고 그라탕을 만들어봤습니다.  그라탕 만들기 어렵지 않냐구요?? 야채호빵 하나면 이제 집에서도 간단하게 만들 수 있는데요. 역시나 이번 레시피도 너무너무 간단하거든요? 달걀에 적신 호빵  볶음 김치  모짜렐라 치즈만 있으면  아이들 간식으로도 좋고  시원한 맥주안주로도 너무 좋은  호빵 그라탕 누구나 만들 수 있습니다.  굳이 야채호빵 말고 여러 종류의 호빵 사용하셔도 되구요. 볶음김치가 싫으시다면 다른 토핑들 사용하시면 됩니다.
