MENU_NAME,DATA
밤당근죽,저는 아침에 항상 밥 5인분을 지어요.. 그러면 세식구가 저녁까지 먹고도 조금씩 밥이 남더라구요. 밥을 계속 모으다가 하루 날 잡아서 남은 밥으로 새로운 메뉴를 만들어봅니다. 주로 볶음밥 종류가 편해서 자주 하게 되고요. 아침에는 죽종류로... 옛날에 아이들이 있었을 때는 밥전이나  밥샌드위치  주먹밥 등을 만들었지요. 월요일 아침.. 냉장고에 있던 밥을 꺼내 밥 한 그릇을 3인분으로 만들었어요. 밥에 물을 붓고 저어가며 오래 끓이면 푹 퍼진 죽이 되거든요.. 물론 처음부터 쌀을 불려서 끓인 죽만큼은 못하지만.. 그래도 먹을만 하더라구요. 아침에는 죽이 속이 편하고 좋더군요.^^ 이번에는 밥을 끓이다가 당근조각이 남아 있길래 그거 잘게 썰어서 넣고.. 밤을 삶아 먹고 남은 것.. 냉장고에 굴러다니길래 그것도 넣어서 밤당근죽을 만들었어요.
치킨텐더,나초칩을 이용해서 파삭한 식감을 더한 소리까지 맛있는 바삭한 치킨텐더입니다.
북어배추국,11월 1일 토요일.. 마이드림네 식단을 올려볼게요. 요즘 날씨가 많이 쌀쌀하잖아요. 이럴 땐 뜨끈한 국물 하나만있음 밥 한그릇 뚝딱 할 수 있지요. 아침에 끓인 북어배추국을 올려드릴께요. 국물이 시원한게 해장국으로도 좋을 듯 싶어요.
황태구이,저녁에 퇴근해서 오늘은 무엇을 먹을꼬.. 고민하다가 창고를 열어보니 아주 오래 전에 사다둔 황태가 눈에 띄이더라구요. 저걸 오늘 저녁에 해치워야겠다?고 생각하고는 가위로 잘라 물에 잠시 담궜다가 금방 건져내서(오래두었더니 너무 말랐더군요.) 고추장양념에 구워냈어요.
고추장찌개,김장하면서 넣었던 오징어... 몸통만 쓰고 머리와 다리는 냉동실에 얼려두었지요. 마땅히 국거리가 없어서 오징어를 꺼내 무와 함께 고추장찌개게도 끓이고 부추전도 지졌답니다..
청국장찌개,
닭똥집튀김,간식이나 술안주로 좋아요. 닭근위튀김  일명 닭똥집튀김이랍니다.
미나리오징어초무침,
도라지무침,
야채두부계란찜,어제 아침부터.. 오늘 아침까지.. 마이드림네 식단이어용~ 제일 만만한 반찬~! 계란찜을 만들었어요.
브로콜리잡채덮밥,
새우튀김,오랜만에 노릇노릇 바삭바삭 고소한 새우튀김을 했어요. 맛있는 디핑소스와 함께해서 더 맛있는 바삭바삭 새우튀김.
달걀밥피자,
닭꼬치,간식이나 안주로 그만 간장양념 닭꼬치입니다.
차돌박이고추장찌개,5월 12일 도시락 반찬입니다. 차돌박이 고추장찌개  시금치나물  가지카레전이에요. 아침에 된장찌개를 끓이려다 차돌박이 고추장찌개를 끓였어요. 요 칼칼한 고추장 찌개를 딸내미가 얼마나 좋아하는 지 몰라요.^^ 그래서 말해주었지요... 너도 이담에 결혼해서 맛있게 해먹으라궁~ ㅎㅎ
제육볶음,
피크닉도시락,갑자기 피크닉을 가야할 때~! 김밥재료가 집에 없으시다고요? 걱정을 놓으세요!! 약간의 채소와 계란  그리고 찬 밥만 있으면 끝~! 채소도 없으시다고요? 그럼.. 김치랑 계란만 있으면 됩니다. 밥은 금방 지어먹어야 제 맛~! 그러나 어디 그게 쉽나요. 밥이 남으면 밥 맛이 떨어지지요.ㅎ 그러면 찬 밥을 재활용해서 새로운 요리로 부활시켜주세요. 먹는 기쁨 플러스~ 재활용까지 했으니 일석이조가 됩니다. 제가 툭 하면 잘 싸는 계란말이밥입니다. 계란지단을 지져 밥을 말려면 약간 고도의 기술이 필요합니다. 그러나.. 한 개씩 돌돌 말면 그야말로 식은 죽 먹기라지요? 그러면 지금부터.. 찬밥 재활용 피크닉 도시락을 싸볼께용~
방아부추장떡,
소고기과일꼬치샐러드,
불닭,먹으면 불이 나는 것이  그래도 자꾸만 맛있어서 먹게 되는 붉닭~~
쥐포튀김,적은 양의 기름으로도 잘 튀길 수 있으니  간식 삼아서 만들어 드셔 보세요. 술 잘 드시는 분들은 아주 딱 좋은 안주감이겠지만서도 술을 즐기지 않는 저는 아이들과 간식으로 먹지욤. 암튼 아이들에게 간식으로 만들어 주었는데  놀면서 오다가다 참 잘 먹더라고요. 매번 구워서 먹던 쥐포에 물렸다면 이번에는 튀김으로 만들어 주세요. 아이들이 좋아하는 소스를 함께 곁들여 내면 근사한 간식이 된답니다.
호박잎찌는법,여름은 덥긴 하지만  맛있는 여름 별미들이 참 많은 계절인것같아요. 수박  자두  가지  옥수수  호박잎  고구마줄기까지~ 특히나 호박잎쌈같은경우 여름에 안먹고 지나가면 정말 섭섭한데~ 맛있게 쪄서  강된장  된장찌개  청국장  쌈장에 쿡~~~하고 찍어서 쌈싸먹는 그 맛이란 정말 상상을 표현할수없을 정도로 너무 맛있어서  입맛없는 여름~ 호박입쌈에 밥을 쌈싸먹음 눈깜짝할사이에 밥한그릇이 뚝딱이라지요~
옥수수삶는법,간식으로 좋은 삶은 옥수수예요. 천일염과 식초를 이용해 깨끗히 씻고 슈가를 넣어 더욱 맛있게 삶아져 달콤하답니다. 
새우튀김,오븐에 구워 담백하고 바삭한 대하로 만든 새우튀김입니다.
오징어튀김,아이들에겐 간식으로 신랑과 제겐 맥주 안주로 만든 초간단요리~~ 바삭 쫄깃한 오징어 튀김이랍니다. 오징어 튀김은 생 오징어로 만들어야 더 쫄깃거리고 맛있지요. 밀가루 옷을 입혀 튀겨내는 오징어 튀김과는 또 다른 맛을 느낄 수 있어요~ 바삭함이 더해져서 자꾸만 손이 가게 만드네요~
감자구이,아주 재료도 심플  만드는 과정도 초간단한 감자팬구이입니다.
새우튀김,가을의 별미는 새우라고 하지요. 찬바람이 부는 가을날 저녁  보리새우의 등껍질을 살짝 벗겨서 입 안에 넣으면 입속에서 느끼는 작은 떨림  그리고 소주 한 잔  깊어가는 가을날 즐길 수 있는 새우의 최고의 맛이 아닐까 생각을 해봅니다. 새우의 계절에 바삭하고 고소한 맛이 일품인 새우튀김을 만들어 봅니다.
맛살달걀범벅, 초간단 초스피드로 즐기는 맛 맛살달걀범벅입니다.
어묵,눈물이 쏙 나올 만큼 매콤한 매운어묵 레시피를 소개합니다!
연근튀김,구멍이 쏭쏭 난 연근 연근조림.. 간단할거 같으면서도 맛 내기가 쉽지 않은 반찬이다. 결혼해서 지금까지 딱 두번 해봤다. 너무 무르지 않고 사각거려서 더 괜찮다는 사육사의 격려에 어깨가 으쓱으쓱~ 자신이 없는 반찬거리라서 잘 사게도 안되는 연근. 우리동네 이마트에 한동안 마를 튀겨서 시식하더니 어느 날엔가 부터는 연근으로 아이템을 바꿨다.시식코너 또 그냥 못지나가는 1인. 어라~먹어봤더니 아삭거리는게 너무 맛있드란 말이지~ 얼쩡얼쩡 서성이던 사육사도 먹여줬더니만 맛있다고 하네~ 예전에 어디선가 본 적이 있다. 꼴불견 중에 하나가 마트 시식코너에서 신랑 음식 먹여주는거라고. 쳇~ 그럴라면 그러라지. 난 이렇게 살테얌!! 사육사가 맛있다고 싸인을 보내면 무조건 카트에 담아온다. 반찬거리 간식거리 고민인 난 이게 기회니까~ 튀김이야 뭐 방법이 있나 그냥 간단하지.
흑마늘,마늘이 좋다는 말은 굳이 말하지 않아도 다 알고 계시죠~ 콜레스테롤과 혈압을 낮추는 효과와 심장발작과 뇌졸증  암예방에도 좋은 마늘..... 더욱이 마늘에 함유된 미네랄이 혈액을 맑게 하고 체액을 활성화시켜 체내의 노폐물대사가 촉진되어 체지방이 빠지고 피부가 맑아져 다이어트에도 효과적이라고 하네요.하지만 시중에 팔고 있는 흑마늘은 너무 비싸서 구입하기 조금 망설여지는데요~ 한국인이라면 집에 저장해놓고 먹을 마늘을 가지고 건강에도 좋고 다이어트에도 좋은 흑마늘을 쿠쿠 밥솥을 이용해 만들어 보았습니다.
흑마늘,간단하게 만들어 가족의 면역력을 높이는 흑마늘입니다. 알싸하면서 향긋하고 몸에 좋아요. 면역력이 떨어지는 요즘 흑마늘로 건강챙겨보세요.
보쌈삶는법,돼지고기 수육 맛있게 삶는 법을 공개합니다~
베이컨떡말이,딱딱하게 굳어버린떡 맛있게 먹기 베이컨 찹쌀영양떡말이입니다.
어묵,며칠전 불만제로에서 어묵에 관한 방송을 보고 참...알면 먹을게 없구나..했습니다. 그동안 동태살이나 조기 갈치등을 넣어 어묵을 만드는줄 알았더니 먹지도 못할 생선들 거기다 머리부터 꼬리까지 전부.. 넣어 만드는걸 보고 이제 어묵을 어찌 사먹나...한숨만 나오더라구요. 그리고 동태살이 10% 들어가도 그건 동태살이 다 들어간양 팔수있다니..어이가 없더라구요. 겨울이면 제일 많이 먹는게 어묵인데.. 그리고 이름 없는 회사에서 만든것보다 그래도 브랜드 있는 어묵이 뭔가 틀리겠지 하고 비싸지만 돈 더 주고 사먹곤 했는데 브랜드 없는거나 있는거나 똑같다하니 어떤걸 믿고 먹어야할지... 그래서 며칠전 피쉬아울렛에서 동태전 부쳐먹으려고 사다놓은 동태살이 있어서 예전에 오뎅전이라고 만든적이 있었는데 오랜만에 다시 어묵 만들어봤어요. 이번엔 모양내고 자시고 할거 없이 그냥 동그랗게 ㅎㅎ
,
닭꼬치,한가지 소스로 두가지 맛을 즐길 수 있는 닭꼬치와 떡꼬치입니다.
우거지,우거지밥  뚝배기우거지된장찌개  호박양파간장볶음입니다.
오리훈제구이,둘의 맛의 궁합이 환상인 오리훈제구이와 버섯채소무침 만들기입니다.
알탕,안녕하세요..^^ 호텔맨 입니다... 호텔맨이 한꺼번에 이틀이나 쉴수있게 되었습니다..^0^ ...아싸...^^ 그냥 집에서 밀린 잠 자면서 푹실려고 하는데...이놈의 먹탐이 가만있지를 않습니다... 뭐 맛있는것 없나...눈에 불을 켜고 찾는데...날씨가 너무 춥습니다.. 그리고 저도 요즘 좀 피곤해서 인지..그냥 나가기 싫고 집에서 딩굴 딩굴 하고 싶네요..^^ 항상 제말을 잘 들어주는 우리 와이프도 저랑 같은 의견...^^ 그래서 우리 부부는 그냥 조용히 집에서 있는거에 밥먹기로 합의를 봅니다..^^ 냉동실을 뒤지고 뒤지니...예전에 사두었던 냉동 해물 몇가지가 눈에 들어오네요..^^ 앗싸 날도 추운데 잘됐다...오늘의 메뉴는 알탕과 새우튀김 입니다..^^
새우튀김,바삭하고 고소한 새우튀김입니다.
감자구이,포슬하게 쪄낸 감자를 으깨어 좋은 재료들이 쏘옥~ 감춰 만든 으깬 감자구이입니다.
감자구이,맥주안주에 어울리는 홀그레인머스타드 소스를 곁들인 감자구이 만들기입니다.
대게손질,대게를 부드럽고 달달하게 맛있게 찐 대게찜입니다.
홍합밥,오늘은 오랜만에 일상으로 돌아온 기분이에요. 햇살도 일찍 창가로 들어오고 봄이 성큼 찾아온 듯한 기분이네요. 오늘은 어제 1000원 짜리 파래 한팩으로 맛난 반찬 만들고  홍합이랑 무를 넣어 밥을 하고 양념장에 쓱싹 비벼 먹고 왔어요. 제는 해초 초무침 같은걸 무진장 좋아하는데 우선 파래로 ~~ 나중에 해초 비빔밥도 해 먹어봐야 겠어요. 파래전에는 홍합도 썰어 넣어 씹는 맛도 좋고 색다른 전이더라고요. 집에 아직 반죽이 남아있는데  저녁엔 풋고추도 같이 넣어 칼칼하게 먹어 봐야 겠어요. 이웃 분들도 상큼한 파래로 ~~ 맛난 반찬 해 드세요.
계란,1분안에 만드는 고소한 계란반숙 만들기
고구마퓨레,8개월 조카를 위한 이유식  귀여운 조카를 위해 만들어 보았답니다.
닭가슴살튀김,다양하게 즐길수 있는 닭가슴살 핑거푸드입니다.
홍게찌는법,신랑이 홍게를 사왔어요~ 한박스 25마리~ ㅎㅎㅎ 제가 게를 무지 좋아하는데 산골로 이사오면서 잘 접하지 못하거든요. 그래서 깜짝 선물로 사왔대요~^^ 게가 살아서 거품을 부글부글 올리고 있었어요 ㅎㅎㅎ생각보다 살이 통통하니 잡짜름한게 아주 맛있었어요~
참깨,참깨를 집에서 손쉽게 볶는법입니다.
미니핫도그,소풍 도시락으로 딱 좋은 미니 핫도그  계란 주먹밥  볶음밥을 품은! 계란말이 만들기 입니다. 
참마된장찌개,매일 매일 먹는 같은 밥에도.... 늘 달라지는 반찬들!!! 오늘은 참마를 넣은 된장찌개를 끓이고  콩나물 무치고  아삭한 오이.양배추도 무치고  감자에 야채 넣어 볶고  늘 흔하게 먹는 반찬들지만  먹어도 먹어도 맛있잖아요 몸에 좋은  건강한  맛있는 식탁 차려 봅니다~
삼색묶음,정성 가득 상차림~ 제 동생이 수녀랍니다^^ 어린 나이에(대학 졸업후)갑자기 수녀가 되겠다고 저희가족에게 통보(?)를한... 처음에 너무나 놀라고 반대를 했지만.. 잘 할 수 있다고..꼭!되고 싶다며 수녀의 길을 간...제 동생..^^ 몇년동안의 과정을 밟고 목포 일로성당에서 -> 지금은 성남 단대동 성당에 있답니다^^ 같이 성당에서 지내고 계신 신부님께서 고래고기를 한 번 드시고 싶다고 하셔서 당일치기로 성남에서 여기 울산까지 오신 주임신부님과 원장수녀님 그리고 사무장님과 제 동생.. 이렇게 왔답니당^^ 울산에 고래고기 유명한건 아시나요?ㅎ 전 아직 한번도 안먹어 보았는데요...역시나..아직까지는 못먹겠네요...^^ 여하동동.. 점심12시즈음 도착한다기에 아침일찍 저희 친정엄마와 함께 준비한 음식이랍니당^^
도시락,이 도시락이라는게 말이쥐. 부모님 슬하 살적에는 반찬이고 밥이고 그냥 묻어가니 편할 수 있으나  울 동생이나 나같은 싱글남녀들에게 엄청 고민이 되는 것이거덩. 어쩔땐 차라리 사묵고 말쥐 짱나고  나처럼 연식있는(^^) 도시락 세대에는 회사다님서까정 도시락 반찬 걱정을 해야하나 울화통이 치밀때가 있음이다. 동생사정을 보아하니 다들 도시락 분위기인데 어쩌겠으. 맨날 천원 김밥 사고 다니는 것도 짱나고 도시락이라고 싸다니지만 반찬이 문제인것을.... 그래서 내가 몇가지 재료를 사서 퇴근하라고 했따. 자~~~~ 내가 사랑하는 동생이자 같은 일하며 고민 털어놓는 친구같은 싱글녀를 위해 판을 벌리니... 내 블로그 시작이래 지인의 걱정을 억만배 통감하여 맞춤 요리레시피를 선물한당. 꽤 길당. 숨차게 넘어갈테니 이웃들도 간만에 장문의 글 읽어보시도록.
곰돌이도시락,오늘은 귀여운 곰돌이 모양의 나름 캐릭터도시락이라며 우기는 소풍 도시락을 올려봅니다. 저는 모양 빚기가 쉬워서 다진 고기를 이용했는데 돈까스를 이용하셔도 좋아요~
어묵,오븐으로 구워 담백하게 만든  쫄깃한 수제어묵 4가지맛
키조개손질,조개중에 손바닥만한 커다랗게 생긴 키조개를 아세요? 어떤것은 어린아이의 얼굴보다 큰조개까지 있더라고요. 조개가 커서 그런지 키조개살(관자  히라  꼭지)은 정말 푸짐해요. 살이 통통하게 올라 가장 맛이 좋은 키조개는 단백질이 풍부하고 정혈작용이 있어 임산부의 산후조리에 좋으며  술에 혹사당한 간장보호와 정력증강에도 좋은 키조개는 수온이 잘 맞는 우리나라 남해와 서해안 오천항에서 나오는 키조개가 맛과 질이 좋은 1등급 키조개로 유명하답니다. 오늘은 서해안에서 나온 싱싱한 키조개 관자로 요리를 할건데요. 어디내어 놓아도 손색이 없는 럭셔리 관자야채조림으로 멋지게 탄생이 된답니다. 키조개 관자조림은 관자의 담백한맛과 아삭하게 씹히는 야채맛이 일품이고 안주로도 반찬으로도 잘 어울린답니다.^^
꼬치구이,다양한 재료들을 활용해서 꼬치구이를 해보았어요.
닭꼬치,매콤하고 안주로 좋은 닭꼬치입니다.
치킨텐더,닭가슴살로 칼로리 적은 담백한 치킨텐더를 만들어봅시다.
꼬치구이,아이들도 좋아하고 피부미용과 노화방지에 좋은 파프리카 크랩맛살 꼬치구이입니다. 
닭꼬치,맛있는 간식으로 딱인 간장 닭꼬치  고추장 닭꼬치입니다~
캐릭터도시락,유치원생들이 귀엽고 앙증맞지요?
새우튀김,뜨거울때 호호 불어가며 먹는 새우튀김의 맛은 말로 표현할수 없습니다. 제철 대하로 맛난 튀김 해보세요.
계란전,간단  저렴한 술안주 겸 반찬 3가지 입니다.
새우튀김,연휴에 아이들 간식거리로 좋은 새우튀김입니다.
계란,바쁜아침 간단하지만 든든한 계란브런치 드세요~~
어묵,홈메이드 어묵 만들기
도시락,간단한 도시락반찬 겸 반찬 베이컨 감자말이  두부김치전  어묵메추리알조림입니다. 
편강,보기에는 딱딱해 보이지만 생강향이 솔솔 느껴지는게 매콤달콤 말랑말랑한 식감이 좋은 편강입니다.
도시락,어디서 먹어도 맛나는 홈메이드 김밥  샌드위치  통바나나튀김을 소개합니다. 산행도시락으로 간편하게 즐길 수 있는 요리랍니다.
도시락,엄마표 수능도시락입니다.
떡갈비보관,주말에.. 가족들과 맛있는 간식도 만들어먹고.. 만들어두면 여러모로 쓸모가 많은 엄마표 다용도 고기반죽 만들어 두었네요~
도시락,참치계란말이  파어묵볶음  두부비지카레전입니다.
건포도,건포도 발효종 같이 천연효모로 만든 빵은 일만 이스트로 만든 빵과는 달리 풍부한 맛과 향이 난다고 해요. 같이 건포도 발효종을 만들어 볼까요 
계란말이밥,감사의 마음으로 전한 도시락(베이컨 계란말이 밥  버섯 잡채  감자  닭가슴살 추파춥스  만두 깐풍기  고구마 또띠아)을 소개합니다.
김말이,방학 중인 아이들을 위해 바삭바삭 고소한 김말이 튀김을 만들어 주었어요
도시락,두부야채핫바  어묵 꽈리고추볶음  닭가슴살 소시지말이조림 3가지 도시락반찬입니다.
표고버섯손질,구정음식준비 하시느라 표고버섯 많이들 사용하셨을거네요~ 저도 전이며 고기에 넣어먹으려고 표고버섯을 음식재료로 준비해두었는데요. 사실 명절뿐아니라 평상시에도 자주먹는 식재료인지라 많은분들과 공감 나누어 보려고 포스팅으로 올려봅니다.
베이컨떡말이,양념을 돌돌 말은 베이컨떡말이입니다.
닭꼬치,입안이 얼얼한 불닭꼬치입니다.
소풍도시락,건강에도 좋고 맛도좋은 월남쌈과 닭안심 채소꼬치구이입니다.
도시락,저렴하고 알뜰한 도시락반찬 세트입니다~!
소풍도시락,간단한 계란말이 나들이 도시락 만들어볼게요~
차돌박이,도시락메뉴로 완전 반한 차돌박이도시락~
소풍도시락,잡쪼름하니 맛있는 도시락~ 차돌박이마요 도시락 만들어볼게요.
도시락,반찬 겸 도시락반찬으로 좋은 도시락세트 만들어볼게요~
어묵,참치와 감자로도 어묵과 같은 식감이 될 수 있어요.
도시락,칼로리가 낮은 참치 채소 비빔도시락입니다.
캐릭터도시락,
발아현미,생각보다 아주 간단한 발아 현미 이제 집에서 만들어 먹어요.
팥앙금,3시간 가까이 공을 들여 만든 고운 팥앙금이예요. 시중에서는 국산 팥앙금을 아무리 둘러봐도 찾을수가 없어서 만들어봤어요.
도시락,일상반찬으로 만들어 보는 도시락세트를 소개합니다~
감자,집에서 만들어 먹는 달콤한 휴게소감자입니다.
오이지보관,여름 장마전에 꼭 담가두어야할것중 하나가 바로 오이지죠? 하지만 요즘은 궂이 장마전에 만들 필요없이 아무때나 만들어도 괜찮은거 같아요. 해마다 오이지를 담그면서도 적확한 레시피를 못뽑았었어요 올핸 작정하고 만들어 봤습니다 
표고버섯보관,먹고 남은 표고버섯  살짝 데쳐서 냉동시켜 보관해보아요.
감자삶는법,포실포실 제철 감자 삶는 법 입니다.
편강,요즘 주위에 목감기 앓는 분들도 많고  가족들의 건강을 위해 생강으로 편강을 만들어 소개해 드리려고 합니다.
오징어튀김,간단하게 오징어 튀김 튀겨서 아이들 간식으로 어른들 술안주로도 아주 좋습니다~ 무엇보다 식어도 바삭해서 나들이 메뉴에 포함 시켜도 손색이 없을것 같아요.
은행껍질까는법,은행이 건강에 좋다는 건 다 알고 계시죠? 까먹기 힘들어서 잘 안드시는 분들을 위해! 은행껍질 쉽게 까는 법 전수해드려요~
편강,몸을 따듯하게해 감기 몸살에도 좋고 기침과 가래를 삭히는 효과도 있는 생강을 이용한 편강입니다. 달달한면서도 끝맛이 알싸하고 깔끔해서 달지 않은 차와 함께 하거나 어른들 간단한 술안주로도 좋답니다.
코다리손질,바다에서 갓잡았을때는 생태 냉동하면 동태 꾸들꾸들 반건조하면 코다리 얼었다 녹았다를 반복해서 노랗게 마르면 황태~ 이렇게 명태의 이름이 다양하답니다.. 이름이야 어찌 됐건 단백질이 풍부한 코다리구이입니다.
도시락,고민되는 도시락 반찬~ 저렴하면서도 맛나는 어묵볶음  감자고추장조림  맛살 전으로 해결하세요~!
우유와플,고소한 미숫가루를넣고  우유듬뿍 넣어 갈아미수에이드만들고 토마토소스넣고 오믈렛만들고  우유팍팍 넣고 우유와플을 만들었어요 ~
계란찜,젓갈이 세트이다 보니 여주댁도 젓갈요리 세트로 보여드립니다 일본가서 맛보고왔던 창자마끼  오징어젓을 갈아 넣은 계란찜 그리고 명란젓을 올리 두부구이 부추명란양념무침입니다.
광어,담백하고 개운한 광어회
치킨텐더,오븐에 구운 닭안심   그 이름하야 치킨텐더!! 아이들 간식으로도 Good~ 남편과 함께하는 맥주 안주로도 Good~!!
대파보관,우리나라 음식에 파  마늘 빠지면 난감.. 그럴때를 대비할겸 쌀때 미리 사두었다가 냉동고에 보관을 하면 좋겠죠?
닭꼬치,주말간식으로 만들어준 매콤달콤 담백한 닭꼬치~
대파보관법,대파를 깔끔하게 손질하는 법과 오래 보관하는 법을 알려드릴께요.
쌀뜨물,쌀뜨물을 유용하게 사용하는 살림의 지혜를 소개합니다~
두부깻잎소보로,깻잎이 로즈마린산이 풍부해 기억력 감퇴 예방에 좋다고 하더라구요. 겉은 바삭 속은 보들보들한 두부튀김에 된장소스로 맞을낸 깻잎무침을 곁들인 두부깻잎소보로~ 간단하게 즐길수 있는 요리 입니다.
도시락,봄나들이에 또는 아이들 봄소풍에 좋은 도시락 소개하겠습니다.
두릅튀김,5월의 보약  봄철 춘곤증에 탁월한 봄 두릅~ 어린 새순이 막 나올때는 끊어다가 그냥 데쳐서 초고추장에 찍어 먹어도 너무 맛있었는데  조금 더 크니깐 그냥 데쳐 먹기엔 좀 질리기도 하고 그래서 향긋한 두릅으로 튀김을 만들어 먹었답니다~은근 간식으로도 좋은 두릅 튀김이에요!
감자삶는법,요즘 감자가 많이 나오는 계절입니다. 포실하게 삶아놓은 감자는 아이들 간식으로 챙겨주기 딱좋은데요. 포실포실하게 감자삶는 방법 공개합니다.
복분자푸딩,복분자는 다양한 방법으로 맛있고 건강한 섭취를 할수있는데요.. 우선 복분자술로 담그시는방법 그리고 복분자원액과 우유를 섞어 마시는방법 복분자 오디 원액을 만들어 먹는 방법등이 있답니다..
베이컨떡말이,만드는데 10분도 안걸리는 초간단베이컨떡말이~ 말랑말랑 아주 맛있는 베이컨떡말이랍니다 ~
호두,생 호두의 떫은맛과 불순물을 제거하는 방법입니다.
강된장양배추쌈,오늘은 강된장에 견과류를 넣어 아이들이 밥 비벼 먹어도 맛있게 만들어 보았습니다. 견과류를 넣으면 두뇌 활동에도 좋은 영향을 주지만 오독오독 씹히는 식감이 강된장을 더 맛있게 만들어 줍니다.
고추장똑똑이,후다닥 비벼먹기 좋은 소고기 고추장볶음
오징어구이,일본에서는 마른오징어를 이렇게 짭쪼름하게 간장물에 담궜다가 구워서 부드럽게 먹는다고 하더라고요. 우리입맛에는 살짝 짤수 있어서 집에와서 간장 양을 줄여서 만들어보니  이거이거 중독성이 어찌나 강한지 자꾸만 손이 가네요. 정말 맥주안주로 좋은것 같아요.
닭꼬치,주말에 아이들 간식겸 어른들 술안주로 닭꼬치를 만들었어요 
김말이튀김,겉은 바삭바삭~ 안은 부드럽고 쫄깃한 김말이 튀김입니다!
수육삶는법,보쌈김치와 함께 먹는 수육 맛있게 삶는 법 알려드릴게요.
생강편강,편강은 얇게 저미어 설탕에 조려 말린 생강을 말하는곤데요~ 요즘 생강이 제철이라 많이 나와있어 생강차나 생강절임 편강등 요때 만들어 두면 겨우내내 맛있게 먹을수 있는 건강식이랍니다..
브로콜리,브로콜리는 맛있는데 손질하기 쉬울거 같은데 어떻게 해야할지 난감하죠~? 한번 해보면 전혀 어렵지 않아요.
굴튀김,오늘은 바다의 우유라고 불리며 빈혈예방  골다공증 예방에 좋은 싱싱한 굴과 달걀  밀가루  빵가루 등으로 고소한 굴 튀김을 만들어 보려고요. 남녀노소 누구나 맛있게 즐길 수 있는 바삭바삭 고소한 영양 간식! 굴 튀김 소개합니다.
피조개손질,피조개는 생으로 먹을 수 있는 몇 안되는 조개류로 고들고들한 식감이 아주 좋고 맛도 너무 좋답니다
