MENU_NAME,DATA
로쉐,여러가지 견과류를 적당히 잘라서 다크쵸콜릿에 버무려 굳혔어요. 아작아작 씹히는 맛이 은근히 중독성이 있네요.
고구마야채튀김,고구마와 갖은 야채를 넣어서 바삭하게 튀긴 영양만점 야채튀김!!
초코바,고소한 아몬드슬라이스와 쌀크로칸트 그리고 헤즐넛을 넣어 만든 초코바예요. 속에는 아작아작 씹히는 견과류와 부드러운 생쵸콜릿이 들어있고 겉에는 단단한 밀크쵸콜릿이 둘러싸인 쵸코바입니다. 아이들 간식은 물론 선물용 베이킹으로 좋아요.
닭가슴살두부강정,두부강정 많이 해드시잖아요. 두부와 닭가슴살을 함께 섞어 동그랗게 빚은 후 오븐에서 노릇하게 구워서 매콤한 소스와 땅콩가루에 버무렸더니 그럴듯해 보이네요.
사탕,화이트데이에 그녀 또는 그에게 사랑을 고백 하고 싶다면 반지 하나를 준비해서 사탕반지를 만들어 선물해 보면 어떨까요.
샤벳,검은콩두유와 생크림  꿀을 넣고 만들어 아주 고소하고 깔끔한 부담스럽지 않은 샤벳을 만들어 보았어요. 만드는 법도 참말로 쉬워요.
쵸콜릿,쫀득쫀득한 마지팬을 다크쵸콜릿으로 코팅해서 초콜릿을 입 안에 넣고 씹으면 마치 카라멜처럼 쫀득거린답니다. 치아가 부실한 분이나 어른들께서 좋아하실 타입이에요.
초콜렛,쫀득쫀득 진하고 달콤한 초코퍼지. 캬라멜과는 또다른 맛이예요. 정말 초코 캬라멜보다 훨씬더 풍부하고 진한 초콜렛맛이구요. 좀더 부드럽다고 할까요? 암튼 정말 맛있어요. 
치즈케이크,치즈케이크는 수플레  또는 베이크드 치즈케이크 이렇게 두가지 방법으로 굽거나 아니면 치즈타르트를 굽곤 했는데 얼마전 구입한 책에 나온 후로마쥬 치즈케이크를 보고 그맛이 궁금해서 만들어 봤답니다.
감귤젤리아이스바,새콤달콤 비타민이 풍부한 감귤쥬스와 과육을 넣어 더욱 새콤달콤한 아이스바와 감귤젤리예요. 보기만 해도 비타민이 충족될것 같죠? 아이들 간식으로 무척 좋답니다.
조개구이,게조개살을 발라서 뚜껑에 두부랑 야채를 넣고 구운 게조개구이랍니다. 
메추리알꼬치,학교 앞에서 자주 사먹던 추억의 맛! 메추리알꼬치를 아시나용? 새콤달콤한 소스가 너무 맛있어서. 학교 끝나고 몇개씩 사먹던 기억이 새록새록난답니당. 정말 몇백원하는 꼬치 하나에 입가에 미소가 저절로 번졌다죵 그래서 지금은 집에서 그 추억을 물씬 느끼고 있답니당. 저와 같이 추억을 되살려보실 분~
오징어부추부침개,비 오는 날에는 뭐니뭐니 해도 부침개가 제일!!! 부추 부침개 입니다.
빵푸딩,냉장고에서 오래된 식빵으로 간단하게 빵푸딩을 간식으로 만들어 먹어 봅시다.
초콜렛,초콜렛을 중탕으로 녹여서 케익 장식용 나비를 만들어 봤어요. 작은딸애의 생일 케이크에 올려서 장식했더니 나비가 훨훨~ 나는 듯 합니다~
오코노미야끼,오코노미야끼는 마요네즈 덕분에 더 고소한맛이 있고요. 위에 올라져있는 가쓰오부시 때문에 더 감칠맛이 좋답니다. 춤을 추듯 팔랑 거리는 가쓰오부시의 매력에 빠져보세요~
단호박찜,달콤하고 부드러운 단호박속에 영양 가득한 콩배기와 밤을 넣고 단호박 찹쌀떡을 만들어 봤어요. 보드러운 단호박과 쫀득한 찹살떡을 함께 먹을 수 있어서 아이들 간식이나 소화기능이 약하신 어른신들 식사대용으로 좋을것 같아요.
아이스크림,달콤한 홈메이드 스트로베리 아이스크림과 와플콘의 만남! 스트로베리 아이스크림 & 와플콘~ 함께 만들어 봐요~
과일식빵카나페,오늘 아침에는요 ~ 간단하게 ~ < 스파게티 > 와 < 과일 식빵 카나페 > 를 만들어 보았는대용 ~ < 스파게티 > 는 그냥 ~ 시중에서 파는 < 소스 > 로 만들었기에 ~ 오늘은 ~ < 과일 식빵 카나페 > 만 올릴게용 ~
메추리알감자보트,감자안에 메추리알을 넣어 만든 아이들 영양간식 메추리알감자보트입니다.
녹차아이스크림,제가 좋아하는 녹차맛 진한 아이스크림을 만들었어요. 노른자 안들어가고 우유만 들어가는 레시피에요.
젤리,원두커피향이 입안에 확~ 퍼지면서 젤리의 부드러움도 함께 느낄 수 있는 원두젤리~ 강추 강추! 
홍차젤리,오늘 내린 홍차에 한천을 넣어 젤리를 만들어보자 싶었죠. 쫀득쫀득 딱 옛날에 먹던 젤리 그 맛이더라구요. 홍차의 향도 그윽하니 좋았구요.
포도젤리,떡케익과 함께 준비한 포도젤리입니다. 한천으로 만들어도 되지만 손쉽게 만들 수 있도록 개발한 블루메이드로 만들었어요.
샌드,쫄깃하고 달달한 개구리떡 샌드 입니다.
바나나커피아이스크림,바나나를 얼려 커피가루와 견과류를 넣은 웰빙 아이스크림을 만들어볼게요.
바지락부추부침개,냉장고에 부추도 있겠다. 바지락도 있겠다. 부추부침개를 만들어 먹었습니다. 이번주는 비가 자주 왔는데요. 처음 비왔을땐.. 김치부침개를 만들어 먹어서.. 오늘은 부추부침개를 만들었네용~ 역시 부추를 넣은 부침개는.. 향이 너무 좋은거 같아용~^0^
두부계란구이,일반적으로 생각하는 계란찜은 부드럽지만 두부랑 섞어 만드는 두부계란구이(찜)는 좀더 씹히는 질감이 있고 빵처럼 도툼하고 단단하다.. 오븐 구입후 내장 레시피로 만들어 본 오븐구이. 간식으로나 안주. 반찬으로두 좋을듯..
메추리알치즈구이,
코코넛새우튀김,
블루베리요거트아이스크림,블루베리 요거트 아이스크림이예요~ 시원하고 상큼한 맛에 아이스크림 전문점이 부럽지 않답니다.
닭가슴살볼튀김,점심메뉴로 뭘 해 먹을까 해서 뒤적 뒤적 해 봅니다..^^ 냉동실에 눈에 띈 닭가슴살이 한 팩.. 짜투리 야패만 있어두 뚝딱 할수 있는 볼 튀김.. 애들 간식으로 또는 더운 여름밤에 션하게 맥주 안주로두 굿!!!!!!!! 착한 재료.착한 가격.착한레시피랍니다..^^
파인애플샤벳,첨가물 없고 과일맛이 그대로 살아 있는 샤벳~
애호박치키피자,간단하게 또띠아로 구운 애호박 치킨피자와 브로콜리 소세지피자입니다.
커피빙수,여름엔 시원하게 사각사각 커피빙수입니다.
옥수수맛탕,고구마맛탕은 많이 드셔보셨을텐데.. 옥수수맛탕.. 드셔보셨나요?? 가격도 저렴하고 너무나 꼬소하고 맛있는 옥수수맛탕.. 함께 만들어볼까요~~^^
매쉬드포테이토,부드러워서 아이들간식으로 너무 좋을거 같은 매시드 포테이토입니다.
파프리카참치전,참치캔을 이용한 간단한 요리로 밥 반찬겸 술안주입니다.
애플푸딩,달콤하구 탱글탱글하구 부드럽구 맛나답니당. 정말 달콤하니 디저트로 딱이드라구요. 달콤한 커스터드크림과 탱탱한 사과젤리 푸딩입니다. 
카레보트,칼로리도 낮아서 다이어트에 정말 좋아요. 다이어트한다구 안먹구 그러지 마시구용. 이렇게 다이어트식품으로 맛있게 먹으면서 살빼세용.
바나나튀김,말 그대로 기냥 바나나를 튀겨준 건대용. 우아 바나나를 튀겨주니 그 달콤함이 2배가 넘는 것 있죵. 거기다가 고소한 견과류를 뭍여주면 훨씬 더 맛나용.
야채어묵튀김,초간단 하면서도 맛은 완전 끝내주는 그런 저렴한 요리를 하나 알려 드릴까 해용. 바로 야채 어묵 튀김이랍니다.
미트볼튀김,미트볼 속에 야채와 치즈가 쏘옥~ 맛있는 미트복 튀김입니다!
삼색경단,저번에 시골가기전 3키로짜리 하나 샀는데 일전에 시골 갔을때 어머님께서 또 찹쌀을 주십니다 마니... 갑자기 집에 찹쌀이 풍년이 되었네요 그래서 방앗간에서 갈아놓고 내내 딴짓하다가 오늘은 제대로 필이 꽂혀서 경단 하게 되었네요
야채치즈구이,오늘은 손님상요리로 훌륭한 '대게야채치즈구이'를 올려드릴께요.
게살야채춘권,게살과 파프리카  피자치즈를 춘권피에 말아 튀겨보았어요.
아포카토,쌉싸름한 에스프레소 향이 진하고 바닐라 아이스크림을 넣어 달콤한 맛이 매력적인 아포카토예요. 
연어또띠아롤,식상한 김밥이나 샌드위치는 잠시 안녕~ 해주시고~ 또르띠야를 이용해 색다른 연어또르띠야롤을 준비해보세요! 참치나  햄을 이용한 도시락보다 더 상큼하게 즐기실 수 있답니다~
크랜베리초코칩스틱,새콤달콤~~누구나 좋아하는 맛 크랜베리 초코칩 스틱!
녹차젤리,씁쓰름한 녹차를 넣어 녹차젤리를 만들었어요. 우유와 연유  집에서 만든 팥조림까지 곁들이니 이런말 낯간지럽지만 맛있어요.
크림치즈아이스크림,크림치즈 특유의 신맛도 은은히 돌면서 치즈의 리치한 맛이 가득한 크림치즈 아이스크림입니다.
허니레몬티,더운 여름날  비타민과 시원함을 한꺼번에 해결할 수 있는 허니레몬티!!
코코넛,오징어링에 코코넛을 묻힌 후 구웠는데용. 쉬림프 못지않게 너무나 맛있엇어용. 물론 새우도 정말정말 따봉이지만 오징어도 코코넛옷을 입혀주니까 빛을 발휘하더라구용. 튀기지않고 구워서 더 담백하구 맛있었어용. 코코넛이 씹히는게 너무 맛잇어용. 코코넛향도 너무 좋고 달콤하고 고소하니 먹으면서 그향에 빠져든답니다. 
얼그레이샤베트,생크림이 들어간 아이스크림도 여름에 좋지만 이렇게 깔끔하게 우유만 들어간 샤벳도 참 좋아요. 군더더기 없는 깔끔한 맛이에요. 초콜릿도 녹여넣으니 진한 홍차와 아주 잘어울려요.
수박빙수,큰맘을 먹고 씨없는 수박을 샀는데 글쎄 수박이 별로 맛이 없는 고예요. 그래서 얼려서 얼음 대신 갈아서 빙수를 만들었더니  제법 괜찮은 그림이 나오더라고요. 얼른 수박만 있으면 재료는 무지 간단해요.
도라야끼,팥빙수를 만들고 남은 팥으로 만든 도라야끼입니다. 도라에몽이 좋아한다는 도라야끼를 만들다가 맛밤을 잘라서 강아지 모양을 만들어 봤어요.
옥수수버터구이,간단히 만드는 옥수수버터구이입니다. 집에 있는 재료로 멋진 간식을 만들어 보세요.
연근조림,
견과류고구마밤맛탕,고구마가 좀 적은양인지라 생밤과 견과류도 좀 넣어봤더니 이거 완전 맛있더라고요. 그동안 몇번 해줬던 요리인데 어제가 가장 맛있었던거 같아요. 
약과,추석을 앞두고 우리나라 전통 한과인 약과를 만들어 봤어요. 차례를 지내고 추석 음식을 배부르게 먹고도 입가심으로 따듯한 녹차 한잔을 곁들인 달콤하고 쫀득한 약과의 유혹을 뿌리칠 수가 없지요.
복숭아병조림,오미자 우린 물에 친정엄마가 주신 복숭아로 병조림을 만들어 봤어요. 요즘같이 여름에서 가을로 넘어가는 간절기 때 감기들 많이 걸리시는데 이런간식거리 만들어주면 가족들에게 좋은 건강간식이 될듯하네요.
배샤베트,식사 후  입안을 개운하게 마무리해주는 디저트는 여러가지가 있어요. 보통 달콤한 아이스크림류나 케익  또는 과일과 커피 등이 있는데요.. 이렇게 생과일을 갈아서 얼려만든 샤베트도 참 괜찮지요.^^ 살짝 단맛이 돌 정도로 덜 달게 만들어 먹으면 칼로리초과도 염려없구요.^^ 풍성한 가을의 상징인 배를 가지고 배샤베트를 만들어보았습니다.
복숭아푸딩,단맛나는 복숭아에 새콤한맛의 레몬을 넣어 향긋하고 맛있는 디저트로 만들었어요. 미리 만들어  냉장고에 넣어두었다가 입이 심심하거나 할때 꺼내 먹어도 좋고  손님접대용 디저트나 아이들 간식으로도 손색없답니다. 
티라미수,코코아 파우더가 곱게 뿌려진 부드러운 치즈무스가 가득한 이탈리아 정통 티라미수입니다.
커피젤리,커피메이커만 있다면 어렵지 않게 만들수 있는 탱글탱글 커피젤리. 아주 시원하고 달콤하고 진한 커피맛을 느낄수가 있어 여름에 참 잘어울리는 디저트가 될듯합니다.
고구마스틱,고구마는 한국인이 즐겨찾는 먹거리중의 하나로 섬유질이 풍부하여 변비해소에 좋고  다이어트에도 도움이 된다고해 더더욱 인기랍니다~ 더군다나 요즘 멜라민 파동으로 인하여 고구마 전성시대라고해도 과언이 아닌것 같아요~ 요즘도 휴게소나 영화관에 가면 먹을수 있는 고구마스틱이랍니다~ 갠적으로 제가 아주 좋아하는 간식으로 한번씩 휴게소에 들리면 요건 꼭 사가지고 차에 오른답니다~ 심심풀이 간식으로 아주 그만입니다.
마늘새우튀김,마늘이 듬뿍들어가 향이 좋은 고소한 새우튀김과 상큼한 타르타르 소스입니다.
고구마빠스,고구마빠스를 기름에 튀기지 않고 오븐에다 구워서 만들어보았어요.
사과빠스,추석명절 지나고나면 먹거리중 넘쳐나는게 과일일것입니다. 과일은 그냥 신선할때 먹는게 제일이지만 시들해진 과일을 먹어치울때나  새로운 맛을 즐기고 싶을때 달콤한 빠스 요리로 응용해 먹으면 좋습니다. 아이들 간식으로 안성맞춤입니다.
밤맛탕,오늘은 피로회복에 좋은 밤으로 맛난 간식 들고 왔어요~ 피로회복에 좋은 음식 1위가 바로 밤이라는군요~!! 밤은 과일을 제외한 나무 열매 중에서 비타민C가 가장 많이 들어 있어서 보통감기에 걸리면 비타민C를 많이 찾게 되는데  환절기 감기예방을 위해 밤을 많이 먹는 것도 좋은 방법이라고 합니다. 맛을 튀겨 시럽에 묻혀먹는 달달한 밤맛탕입니다.
고구마버터구이,멜라민 걱정없는 건강간식 고구마버터구이 만들어봤어요~
연근정과,연근으로 정과를 만들어보았어요. 정과란 각종 과일이나 뿌리식품인 도라지  인삼  연근이나 당근 등을 설탕에 졸여서 말린 우리나라 고유의 간식류입니다.
치킨너겟,닭고기를 갈아서 아이들 간식이나 도시락반찬에 좋은 치킨너겟을 만들어 봤어요 야채가 듬뿍 넣고 만들어서 색도 예쁘고 비타민도 골고루 섭취 할 수 있어서 좋아요. 이 레시피로 만드시면 시판 용☆리 치킨맛이 난답니다~
고구마푸딩,고구마로 만든 푸딩 입니다. 섬유질이 풍부한 고구마로 만들어서 더 맛있고 칼로리도 낮춰 봤어요. 보들보들한 식감의 부드러운 푸딩이라 디저트는 물론 아가들 이유식으로 추천해 봅니다.
고구마맛탕,집에 그냥 쪄서는 맛없는 고구마가 있다면 맛탕으로 맛나게 변신시켜보는건 어떨까요~ 맛탕을 자주 해먹는 편이 아닌데 달콤하고 맛있더라고요~~
나쵸치즈구이,출출할때 또는 맥주안주로도 좋은 초간단 나쵸 살사치즈구이랍니다.
짜춘권,여러가지 반찬이 남았을 때.. 모두 모아서 모듬짜춘권을 만든거에요. 짜춘권은 춘권피에 이런저런 재료들을 넣어 춘권피에 싸서 튀긴 건데요. 저는 춘권피 대신... 냉장고에 흔히 있는 계란으로 싸보았어요..^^ 속재료가 여러가지여서... 계란이 두꺼운 계란말이와는 또 다른 맛이랍니다.
고구마맛탕,햇고구마가 나왔죠~ 고구마는 달콤한 맛과 든든함 때문에 간식으로 최고인듯해요~ 거의 고구마는 군고구마를 해먹는데 이번엔 맛탕을 해먹어 보기로 했죠. 그냥 썰어서 바로 구워내도 되지만 전 케익만들려고 고구마를 쪄냈는데 양이 많아서 맛탕도 만들었어요~
요구르트샤베트,요즘 요구르트 덕분에 요즘 배변효과를 톡톡히 보고 있습니다. 한 병 쭉 들이켜도 맛있지만 때로는 다른 레시피로 만들어 먹으면 먹는 기쁨 플러스  장안의 소문효과 플러스  기쁨이 두 배로 배가되지요. 요구르트를 얼려서 휘리릭 갈아 사과와 함께 요구르트 샤베트를 먹었답니다.
밤조림,구수한 밤맛 그대로 달콤한 단밤. 제철인 햇밤과 천연색소인 치자를 넣어 시중에 파는 단밤과는 비교도 할수 없어요.
홍시샤벳,맛있는~~ 살살 녹는 홍시 샤벳.....^^
스위트포테이토,시간이 되신다면 아이들이랑 함께 만들어보세요. 아이들이 넘 좋아라하는 스위트 포테이토랍니다.
미니돈까스꼬치,늘 먹는 돈까스도 요렇게 한번 만들어보세요~~~ 아이들이 넘 좋아한답니다
고구마브로콜리전,브로콜리 데쳐놓은게 있어서 고구마를 삶아서 으깨고  그곳에 브로콜리를 다져넣어 감자전을 지지듯이 함 지져봤는데요. 그냥 동그랗게 지져내는 것보다 먹을 때 질감이 더 부드러웠어요. 아이들이 브로콜리를 싫어한다면 그리고 몸에 좋은 당근을 먹이고 싶다면 이렇게 숨겨서 먹여도 될 것같네요. 감자전도 맛있지만 고구마전도 달콤하니 금방 지져놓으면 홀라당 다 없어질 것같네요.
과메기구이,과메기는 9월부터 이듬해 3월까지 나며.. 일교차로 살짝 얼고 녹는것이 반복되는 가운데 이뤄지는 건조와 숙성 과정이 특별한 맛을 자아낸답니다~ 고추장 양념 발라서 구워낸 과메기는.. 안주로해서 술을 마시면 잘 취하지 않아요~ 숙취 해독 물질인 아스파라긴산이 많이 있기 때문입니다. 오늘은 매콤한 과메기 구이를 해묵었어요.
과일샐러드,꽁치버거를 만들어보았어요. 비린내가 걱정된다구여? 한번 만들어보세요. 걱정 뚝 임다. 만들 때마다 아이들이 그렇게 좋아하더라구요. 저도 맛나게 잘 먹었답니다.
딸기우유푸딩,우유와 과일의 만남. 상큼하고 고소했어요. 별로 달지 않아 더 좋답니다.
젤리,우유로 간단한 디저트인 우유초코칩 젤리를 만들어 보았어요. 달콤하고 부드러운 젤리맛과 오독오독 씹히는 쵸코칩 질감이 제법 괜찮네요.
고구마구이,간단하지만 맛있는 베이컨 고구마꼬지구이입니다.
타코야끼,속엔 이렇게 큼직한 문어조각이 쫄깃쫄깃. 따끈따끈 말랑말랑 쫄깃쫄깃 너무 맛있는 타코야키. 사먹는 타코야키와 비교하지 말아 주세요. 큼지막한 문어가 콱콱 씹히는 부드럽고 감칠맛 나는 반죽에 베이컨  양배추  뎅까쯔  실파등이 듬뿍 들어간 아주 아주 맛있는 타코야키 랍니다.
콩모듬백이,콩을 아주 좋아하시는 친정어머님께 드리려고 어제 저녁에 콩모듬백이를 만들었습니다. 집에서 만드는 떡은 대량으로는 할 수 없어도 재료가 튼실하고 그리고 금방 만들어서 맛있고  선물용일 경우..정성이 들어가서 받는 분의 기쁨이 배가된다는 점이죠. 조금씩 만들다보면 손에 익어서 처음 시작할 때보다 훨씬 수월해집니다. 즉   마음을 쉽게 먹을 수 있어요~~ 엄두내기가 쉽다는 ㅋ 몇가지 도구만 갖춰져 있다면 어쩜 제과제빵보다 더 수월할 수 있어요. 속도 든든하고..그리고 견과류가 많이 들어가는 편이라 건강에도 좋아요.
단호박푸딩,오늘은 한천으로 단호박푸딩을 만들어 보았어요. 손님상 후식용으로 내놓으면 좋을 듯 싶네요. 푸딩이 굳어야하기 때문에 시간이 조금 걸리긴 하지만 정성이 더해지면 감동이 배가 될 것 같죠?
갑오징어아스파라거스볶음,블랙빈 소스. 조금은 생소한 소스죠? 검은콩을 삭혀서 말렸다가 마늘과 함꼐 볶아 만든것으로 마늘콩 또는 검은콩소스라 불리며 영어권에서는 흔히 블랙빈소스라 불리고  두반장이나 굴소스처럼 알려지지 않았지만 최근들어 사용량이 많아지고 있다고 해요. 주로 생선요리에 비린 맛을 없애주고 구수한 맛을 더해주는 소스로 최근 한국에도 많이 생기는 퓨전 차이니즈 레스토랑에서도 이 소스로 차이니즈 누들이나 해산물요리등 많은 요리를 만들어 내곤 하죠. 저도 요번에 블랙빈소스를 처음 샀는데 어떤 요리가 좋을까 하다가 쫄깃한 갑오징어와 아스파라거스  파프리카  양송이등을 넣고 재빨리 볶아 블랙빈소스를 넣어 맛을 냈답니다.
티라미수,진한 커피향이 크림치즈와 아주 잘 어울리는 부드럽고 크리미한 티라미수입니다~
커피젤리,바나나로 후식요리 하나 만들어 볼게요. 원두커피를 은은하게 내려서 한천을 넣어 끓인 후 그릇에 바나나를 담아 함께 굳혀냈어요. 말랑한 커피젤리와 함께 먹는 바나나 괜찮더라구요. 손님상 후식요리나 아이들 간식으로도 좋겠어요.
치즈케이크,수플레 타입처럼 차르르르한 부드러운은 없지만 진한 크림치즈의 풍미가 한껏 느껴지는 그런 묵직한 치즈케이크지요.
고구마머랭구이,버터를 고구마 속에 넣어서 고소하고 부드러운 머랭과 함께 먹으니 달콤하니 별미네요.
깨강정,달지 않고 맛있는 집에서 만들어 정성도 가득한 달콤 고소한 깨강정입니다.
치즈케이크,알록달록해서 크리스마스 전구가 반짝이는 듯한 치즈케이크 입니다. 너무 부드러운 수플레 치즈케이크라 입에서 사르르 녹아 버리는 치즈케이크에 달콤하고 향기로운 체리가 송송 박혀 있답니다.
파프리카카나페,와인 안주나 고기먹을 때 곁들이는 샐러드로 아주 좋은 미니 파프리카 카나페입니다~
브레드스틱,피자 만들면서 남은 반죽으로 만들어 주면 피자보다 더 좋아하는 브레드스틱이랍니다. 피자와는 조금 다른 느낌이에요. 토핑이 없어 피자 보다 만들기가 간단하답니다. 아이들 간식으로 만들어보세요.
오징어다리튀김,요리하고 남은 오징어 다리와 머리로 아삭한 튀김을 만들었어요. 튀김반죽 대신 만두피를 이용해 반달보트를 만들어 오징어 튀김을 태웠답니다.
볼,계란이 들어가지 않아 더욱더 바삭바삭한 고소한 검은깨와 참깨를 붙여 알록달록한 색과 고소함을 함께 느껴보아요.
오렌지닭봉구이,오렌지껍질과 오렌지 과육으로 만든 마말레이드로 소스를 만들어서 닭고기에 재워 두었다가 프라이팬이나 오븐에 구워드시면 향긋하고 달콤하고 고소한 닭고기를 드실 수 있답니다.
레몬수플레,요즘 감기로 고생하시는 분들 많으시죠? 저도 감기가 걸려서 고생하다 이제좀 좋아졌어요. 그래도 안심할 수 없어서 미리미리 감기를 예방하려고 비타민C를 듬뿍 먹고 있답니다. 오늘 올리는 레몬수플레는 레몬쥬스로 만들어서 새콤달콤하고 고소하기도 합니다.
티라미수,오랜만에 티라미수가 먹고 싶기도 하고 또 엄마랑 동생도 좋아해서 한번 만들어 보았어요. 전 제노와즈 만들기 귀찮아서 시판 카스테라랑 레이디핑거 쿠키를 사용해서 만들었더니 비교적 시간도 적게 들고 간편해서 좋더라구요.
고구마오이카나페,고구마의 달콤 고소함과 중간에 씹히는 시원한 오이맛 고구마 오이 카나페입니다.
감자버터구이,휴게소감자가 울고갈 홈메이드 버터감자구이입니다.
바나나고구마구이,옐로우푸드 바나나와 고구마를 함께 섞어 구운 바나나고구마구이입니다. 집에 있는 아이들에게 요런 건강간식을 만들어주면 건강도 챙길 수 있고요. 엄마의 사랑과 정성이 담뿍 담긴 간식이라 아이들이 무럭무럭 클겁니다.
스틱,오독오독 먹기 좋은 스틱형 쿠키구웠어요. 차보다는 시원한 맥주랑 어울리는 간식 겸 안주쿠키? 크림치즈와 허브. 감자로 반죽을해 고소하면서도 부드럽게 즐기는 스틱으로 밀어주는 수고로움을 감수하고 만들게되요.
젤리,스위티는 만백유와 자몽 사이에서 태어난 감귤나무 열매에 이스라엘에서 스위티 Sweetie라는 상표를 붙였다고합니다. 파릇하면서도 청량한 연두빛이 특징인 이 스위티는 자몽과 맛이 비슷하면서도 쌉쌀한 뒷맛이 없고 더 달콤한 이름 그대로 스위티한 과일이네요. 자몽이 원래 비타민 C가 풍부해서 감기예방 피로회복에 좋잖아요. 이 스위티는 맛까지도 달콤하게 업그레이드되어서 더 매력이 있는 것 같아요. 특히 이 스위티는 무엇보다도 콜레스테롤을 내려주고 또 항산화성분이 많은 과일이라 최근 주목을 받기 시작했는데요. 일본사람들이 특히 좋아해서 일본에서는 리쎄 스위티라고 불린다네요. 암튼 건강도 챙기고 맛까지도 한층 업그레이드 된 과일이라 관심을 가져보려고요. 저는 오늘. 스위티즙을 내어 한천을 섞어 젤리를 만들어보았어요.
후라이드치킨,귀찮지만 건강을 위해 후라이드치킨  양념치킨 입니다.
까나페,오늘은 새롭게 우리나라에 선보인 스위티란 과일을 한번 알아보도록 할게요. 이 스위티란 과일은 계절적인 영향 때문에 한시적으로 판매를 한다고 하니  마트나 시장을 보면서 유심히 보셨다가 한번쯤은 맛을 보셔도 좋을것 같아요..... 그럼 스위티 과일을 올린 모양도 예쁘고 맛도 좋은 까나페를 만들어 보죠... 까나페는 주로 파티 모임이나 와인파트 등에 한손으로 들고 먹을 수 있는 핑거푸드로 많이 사랑을 받고 있는 그런 요리죠? 까나페에 보통 치즈나 햄 등을 이용해서 많이 만들기도 하는데요~~ 과일이 함께 곁들여지면 훨씬 맛도 상큼하고 깔끔한 맛이 난답니다.
고구마버터구이,고구마가 맛있는 계절 겨울 맛있는 고구마를 쪄서 더 맛있게 고구마버터구이를 만들어 보았어요. 고구마가 버터와 만나니  그 맛이 짭쪼롬하니 고소하고 그윽한 향이 끝내 주네요~ 그냥 먹어도 맛있는 고구마... 고구마를 더욱 맛있게 먹는 방법으 알려드릴게요~!
