MENU_NAME,DATA
복숭아스무디,시원하고 달콤한~~~복숭아 스무디
토마토주스,토마토를 잘먹지않는 가족들을위해 생과일쥬스로 만들었어요.
토마토주스,상큼한 토마토 쥬스입니다.
두유,집에서 만든 고소한 웰빙 두유입니다.
블루베리우유,보라보라 보라색이 너무 예쁜 초간단 블루베리 우유 만들기 입니다. 눈건강과 피부미용에 탁월한 블루베리에 꿀과 우유를 넣고 휘리릭 갈아주기만 하면 영양만점 달콤상콤한 블루베리우유가 완성된답니다. 간단한 식사대용 음료로도 좋고 아이들 간식으로도 좋아요. 
카페모카,직접만든 초콜릿 소스로 만든 달콤 쌉싸름한 카페모카입니다.
요거트주스,달콤한 요거트와 우유 속에 인삼이 퐁당! 인삼을 넣어 건강도 업업!! 인삼의 쌉싸름한 맛때문에 힘드시다면 걱정마세요. 달콤한 사과와 딸기  새콤한 귤을 같이 넣어 꿀떡꿀떡 맛있게 마시게 되는 주스랍니다. 건강을 생각하시고 다른 주스처럼 엄청 달지 않아 어른들이 특히 좋아하신답니다. 
배숙,제가 감기 기운인지 가래가 좀 있고 잔기침이 좀 나더라구요. 그래서 집에 있는 배로 통배숙을 만들어 먹었어요. 만들기도 어렵지 않고 양약보단 몸에 부담이 되지 않을 것 같아서요. 무엇보다 효과가 생각보다 괜찮거든요. 감기 초기엔 잘 듣는 것 같아요. 배는 해열작용과 기침과 가래를 멎게하는 효능이 있대요. 이뇨작용도 하고 변비와 피로회복에도 좋다네요. 피부미용에도 좋다는데 먹어서 피부미인으로 거듭나야 겠어요. ㅎㅎ 집에 있는 재료로 간단하지만 몸에 좋은 통배숙 레시피 들어가요.
식혜, 달짝 맛있는 우리네 음료 식혜 입니다.
대추차,대추가 참 맛있는 계절이지요? 맛있는 경산대추를 이용해서 대추차를 만들어봤어요~ 대추가 면역력을 강화시켜 신종플루  감기예방에 도움이 되는것은 물론 몸의 근육의 긴장을 풀어주고  불면증에 좋다고 하네요!
모과차,기관지나 목에 좋다고 소문난 모과예요. 향긋한 모과향에 한번 반하고 달콤한 맛에 두번 반하는 건강에도 좋고 맛도 좋은 모과차랍니다. 
카푸치노,초간단하게 만드는 카푸치노입니다.
파르페,심플하면서도 영양가 있는 파르페예요.
대추생강차,감기에 좋은 향도 좋은 대추생강차입니다.
탕,따뜻하게 타서 마시면 목넘김에도 좋으니까 목이 부었을때도 참 좋은 봉수탕입니다.
인삼라떼,추운날 원기충전에 그만인 인삼라떼입니다. 인삼은 체력을 증강시킬뿐만 아니라 몸을 따뜻하게 해주죠. 힘들고 지친날 담백한 우유를 넣고 갈아 드셔보세요. 쌉싸름한 인삼과 담백한 우유가 어울려 마시면 체력충전!이 될꺼예요.
생강차,겨울철 우리집 감기예방음료로 생강차 만들어봤어요.. 옆지기님께서 대추를 사온다고 하시드만 아직 안사오셔서..일단 생각만 조금 담아놓구요.. 담에 대추사오면 생강과 대추같이 절여서 밀폐용기에 담아놓고 감기기운이 있다 싶으면 따뜻하게 만들어 차로 마셔준답니다.. 생강은.. 최고의 감기약이자 최고의 항암식품인거 다들 아실거네요~
모과차,비타민C 가득한 모과 꿀절임  모과차 만들기
핫 코코치노,토요일 저녁부터 날씨가 급 쌀쌀해졌어요. 이럴때는 따뜻한 국물요리나 음료가 생각나기 마련인데요. 전 부드럽고 풍부한 거품이 있는 따뜻한 카푸치노나 코코아가 생각나더라구요. 하나만 먹기엔 조금 아쉽기도 할때 만들어 먹는 코코치노 집에서 아주 간단히 만들 수 있답니다.
쉐이크,건강에 좋은 마쉐이크예요. 마를 그냥 먹기에는 좀 부담스럽죠. 떨떠름한 맛을 우유와 꿀을 넣어 완화시켜주었답니다. 달콤하면서 시원한 마 쉐이크를 만들어 간식이나 식사대용으로 드세요. 어른들에게 특히 좋답니다. 
고구마라떼,오복야네 자색 고구마로 예쁜 고구마라떼를 만들었답니다^-^ 원래는 푹 삶거나 찐걸로 해야 하는데 전 그냥 적당히 익히고 한거라서 살짝 건더기가 있어요
호박고구마스무디,칼로리도 적고 달콤한 고구마 스무디입니다.
딸기스무디,새콤달콤 딸기스무디 만들기
대추차,건강에 좋은 향긋한 대추차입니다.
홍시스무디,아이스홍시의 변신! 달달한 홍시스무디입니다.
과일파르페,상큼하고 건강한 과일파르페입니다.
라씨,라씨란 인도식 요구르트 음료로 직접 우유를 발효시켜 요구르트를 만들어 다시 거기에 우유와 각종 과일  견과류 등을 넣어 갈아서 마시는 어른 아이 모두 즐겨 마시는 시원한 음료랍니다. 라씨로 만들어 먹으면 우유를 싫어하시는 분들도 아주 좋아하고 우유와 요구르트를 한번에 다 섭취할수 있어요.
식혜,살얼음이 시원한 밥알 동동 식혜 만드는 방법을 자세히 알려 드릴께요.~ 면절이나 특별한 날 엄마가 만들어 주신 시원하고 달콤한 맛의 식혜 가정에서 직접 만들면 단맛도 조절 할 수있어서 좋더라구요.
밀크티,날이 쌀쌀해지는 어둑어둑한 날  홍차를 우려내 달콤한 간식으로 마실 수 있는 밀크티예요. 향긋한 홍차의 특유의 향이 매력적이랍니다.
식혜,오늘이 9일 ....설날이 몇일남았나요~~~ 설날에 식혜 만드시나요? 와이팜에서 구입한 엿기름으로 식혜를 만들었어요
후르츠파르페,과일을 너무너무 좋아하는 야야코시입니다...^^ 혼자서도 폼잡고 먹는걸 너무너무 좋아하는 야야코시입니다...ㅋㅋ 커다란 와인글래스에 신선한 과일을 듬뿍담아 파르페를 만들어봤어요...^^ 나름 칼로리도 쬐끔 생각해서... 아이스크림 생략하구 과자종류도 다 생략했답니다...^^ 칼로리가 낮은 과일푸딩을 이용해서 만들었어요...
오미자,감기를 달고 사는 아들을 위해 만든 오미자달인물입니다.
과일파르페,
레몬에이드,맛이 정말 새콤달콤한 레몬에이드~ 사먹는거랑 비교를 하지 마세요.
배찜,가람이가 심한 감기중이예요..ㅠㅠ 폐에는 가래가 잔뜩 끼어 있어 폐에 가래소리와 함께 코는 그렁그렁.. 그리고 기침을 너무 심하게 해서..토까지 하는..ㅠㅠ 오늘 병원 갔다오니 수액맞으라고 ..ㅠㅠ 아침에는 시간이 안되어 오늘 오후에 가서 맞기로 했네요.. 그래서 음식에 더욱더 신경이 쓰이게 되고 간식에도 더욱 신경이 쓰이는.. 오늘은 가람이를 위해 배찜을 해주었어요.
핫초코,바깥 기온이 제법 뚝 떨어졌습니다... 요즘 아이들 학교다니랴...학원다니랴... 우리가 어릴적 보다 훨씬 바뿌죠... 아이들이 들어올 시간에 잘 맞춰서 따뜻한 간식을 예쁘게 준비해주세요...^^ 아이들이 엄마를 찾는 세월도 그리 길지않답니다... 엄마~~~하고 어리광부리는 시절은 생각보다 짧죠...일본방송국에서 건강추구를 테마로 한 프로그램에서... 코코아 를 하루에 한잔 마시면 노화예방에도 좋고 뭐에도 좋고 뭐에도 좋고... 암튼 다 기억도 안 나지만 무진장 좋다고 해서...ㅋㅋㅋ 제작년 한해동안 코코아가 없어서 못팔았다고 하네요... 암튼 결론은 하루한잔 코코아는 몸에 무진장 좋다는 겁니다...ㅋㅋㅋ 궁금하신분은 검색~~해 보시구요...ㅋㅋ
바나나쉐이크,바나나쉐이크입니다.
홍시라떼,달달한게 먹고 싶을때 홍시 라떼 한잔 별미랍니다. 달달한 홍시는 숙취도 풀어주고 소화를 도와주기도 한답니다.
구기자차,구기자차와 황기마늘차입니다.
라떼,간편하게 집에서 즐길 수 있는 까페라떼입니다. 우유가 들어가는 일반 까페라떼와 달리 두유를 첨가하여 더욱 고소하답니다. 라떼를 드시고 싶으신데 유당불내증으로 못 드셨다면 두유를 첨가해서 드시면 좋습니다. 
고구마라떼,식사대용으로나 출출할 때 든든한 간식으로 최고인 고구마 라떼입니다.
바나나우유,바나나 예쁘게 자르는 방법과 바나나우유입니다.
사과차,사과향이 향긋하게 나는 사과차입니다.
홍삼수정과,수정과 식혜는 우리나라 전통음료입니다. 예전에는 명절 때마다 이 수정과도 자주 만들었어요. 손님대접용으로요. 그런데 최근에 와서는 잘 안만들게 되더라고요. 식혜나 수정과의 경우 설탕이 제법 들어갑니다. 그렇지만 집에서 만들면 조금 덜 달게 설탕을 조절할 수 있으니 그나마 낫지요. 오늘은 건강에 좋은 100% 홍삼 엑기스를 넣어 만들어보았습니다. 쌉싸름한 홍삼맛이 도는 수정과는 생강과 계피가 들어가 향긋하니 좋더라구요. 손님 대접용으로 아주 훌륭한 건강음료에요.
베리베리아포가토,딸기와 블루베리시럽의 만남  베리베리 아포가토를 만들어 봅시다.
브로콜리두부쉐이크,고소하니 맛있는 음료. 아침식사 대용으로 넘 좋은 브로콜리 두부쉐이크입니다.
생두볶기,집에서 하는 간단 로스팅... 로스팅 기구를 따로 구입하지 않고  주방용품을 이용한 로스팅하기예요..^^ 지난번에 후라이팬으로 볶는 것을 올렸었는데요.. 오늘은 가정에서 흔히 사용하는 채망을 이용해서 하는 로스팅이랍니다..
블루베리쥬스,완전간단하지만 새콤달콤 맛있는 블루베리 쥬스 만들기입니다. 
블루베리스무디,바람은 살랑 살랑 불어도 오늘처럼 기분좋아지는 날은 달콤하고 부드러운 블루베리 스무디로 기분전환하는 것두 괜찮죠!!
스트로베리라떼,헬로키티 쿠키커터를 이용한 헬로키티 스트로베리 라떼 만들기입니다.
딸기화채,상콤 달콤한 딸기화채와 쫀득 쫀득 찹쌀 새알심이 들어간 찰떡 딸기 화채. 통딸기가 씹히는게 달콤 상콤 너무 맛있어요. 쫀득한 찰떡과 딸기가 이렇게 잘 어울릴 줄이야.
수정과,여름이면 자주 만들어 먹는 수정과를 한번 만들어 봤어요. 은은한 계피향과 생강향이 정신도 맑게 해주고 몸도 맑게 해준답니다. 보리차 끓이는것보다 조금 어렵지만 누구나 쉽게 할 수 있어요. 용량만 제대로 맞춘다면 누구나 맛있게 만들 수 있는 전통음료 수정과랍니다.
레몬차,여름감기에 좋은 레몬차입니다.
딸기요거트,요즘은 봄이 없고 바로 여름인거 같아요~ 요 며칠간은 햇볕도 너무 따갑고 더워서 시원한 디져트 만들어서 냉동실에 쟁여놨건만   주말에 비가 왔네요ㅠㅠ 하지만 그런 환경적 요인은 문제 없어요!! 새콤달콤한 딸기와 부드러운 요거트를 넣어서 꽁꽁 얼려 먹으니 요 맛이 아주 좋아요ㅎㅎ 만드는데 5분도 안걸리는 아이스볼 강추해요~ 
수박화채,어제 수박 큰걸로 하나 사온 기념으로다가 오늘은 시~원하고 달콤한 수박화채 만들어보았답니다!
초코바나나우유,사르르 녹는 초코바나나우유를 만들어봅시다. 자칫 밋밋하기 쉬운 바나나 우유에 쵸콜렛을 넣으니 살살 녹여주는 맛이네요.
허브차,여름을 위해 허브차를 만들어보았어요... 냉 허브차지요...
바나나우유,영양 듬뿍~ 집에서 만들어 먹는 바나나 우유입니다!
초코파르페,비요뜨 그레놀라로 만든 초코 파르페 만들어볼게요
수박화채,더운날은 시원한 음료 생각나시죠~ 보기에도 먹기에도 좋은 삼색경단이 수박화채에 쏘옥~ 쫀득거림과 아삭함을 동시에 맛볼수 있는 알록달록 화려함을 자랑하는 삼색경단수박화채로 여름을 달래보세요~
녹차라떼,간편하게 즐길 수 있는 아이스 녹차라떼입니다. 쌉싸름하면서도 우유와 꿀을 넣어 달콤한 음료입니다.
블루베리요구르트스무디,달콤한 시럽용 올리고당을 넣어 제대로 맛이 살아난 블루베리 요구르트 스무디~
고구마요쿠르트슬러시,달콤하고 시원한 고구마 요쿠르트 슬러시입니다. 식이섬유 풍부해서 변비에도 좋아요. 
플레인요구르트,요구르트 메이커 없이 오븐으로 만드는 플레인 요구르트 입니다.
식혜,명절이 가까워 오면 생각나는 경상도식 식혜 이제 집에서 만들어보아요. 
우유쉐이크,몸이 따뜻해지는 보양식 같은 수삼우유 쉐이크입니다. 
인삼꿀차,몸이 따뜻해지고 면역력이 좋아지는 대표적인 음식 인삼과 꿀을 이용해서 간단하게 만든 인삼꿀차입니다. 쌀쌀한 날 따뜻한 물에 타 먹으면 몸도 뜨끈해지고 건강에도 좋은차랍니다.
대추차,요즘 햇대추 수확할때죠~ 저희도 오늘 대추를 따서 말렸습니다. 대추차는 마른대추로 하는게 더 좋은것같아요. 햇대추는 대추살만 발라서 꿀에 재워두었다 겨울내내 뜨거운물에 타서 마시면좋다고하네요. 저희는 단음식을 별로 좋아하지않아서 건대추를 그냥 끓여서 시원하게 냉장보관해두고 마십니다.
절임레몬차,비타민C가 풍부해 감기는 물론이고 피부에 좋다는건 다들 아시죵? 레몬은 소화불량 피로회복 이뇨작용등등 다양한 효능을 지니고 있어요.
닭가슴살,간단하게 만들수 있는 쉐이크로  개인 식성이나 취향에 맞게 닭가슴살의 양을 조절해서 좋아하는 과일을 같이 갈아주면 다이어트에 도움이 됩니다. 
생강차,환절기 가족의 건강을 위해 만드는 목감기에 좋은 생강가루  생강술  생강차 입니다.
밤쉐이크,이유식으로도 좋고 맛도 좋은 밤쉐이크입니다. 
대추차,밤늦게까지 열공하고 집으로돌아오는 작은딸아이을 위해 엄마가 정성껏 끓여낸 대추자예요~
고구마라떼,찬바람 불때 생각나는 제철 고구마를 이용한 향긋한 고구마 라떼입니다
자몽에이드,달콤 쌉싸름해서 어린아이들 보다는 어른들이 더 좋아할것 같은 음료  자몽에이드입니다.
사과차, 서늘한 가을 날 온몸을 따뜻하게 감싸주는 향긋 한 사과차입니다.
녹차라떼,쌉싸름하면서도 부드러운 녹차라떼입니다.
과일배숙,배를 이용하여 만든 배숙은 신경이 예민한 수험생들이 겪는 소화불량에 효과가 좋답니다. 머리도 맑게 하는 작용을 한다네요.
밤라떼,따끈한 밤라떼 한잔이 주는 여유가 너무 좋아서 마음까지 따뜻하고 달콤해지네요
홍시라떼,홍시향이 솔솔~ 거품이 가득한 홍시라떼입니다.
단호박쉐이크,요즘 제가 클린 프로그램을 따라하고 있답니다. 독소제거.. 디톡스 다이어트도 될 뿐만 아니라 전반적인 건강상태가 달라지는 프로젝트라고 할 수 있는데요. 아침저녁으로.. 요런 쉐이크.. 스무디..주스를 갈아 마시고 있어요. 하는동안 그래도 맛있게 먹어야.. 즐겁게 클린 프로그램을 끝마칠 수 있을 것 같아서 제가 좋아하는 스타일로.. 이렇게 저렇게 끼워 맞춰 만들어 보고 있는데요. 월요일날 아침에 먹은 아몬드 단호박 쉐이크 입니다.단호박이 들어가서 든든하고 좋았어요. 꼭 클린 프로그램이 아니더라도 ..아침에 이렇게 먹으니까 영양도 챙기고 배도 든든하니까 밤에 준비했다가 아침에 바로 갈아서 먹기만 해도 괜찮은 것 같아요. 아침식사 대용으로 이렇게 드셔 보세요^^
밤라떼,추운날 든든하게 부드러우면서도 고소함이 느껴지는 밤라떼입니다.
사과콤포트,사과에 향긋한 와인향과 계피가루 향이 은은히 어우러진 와인 사과 콤포트입니다.
고구마라떼,찬바람이 아무리 불어대도 걱정없을거 같은 겨울철 음료.. 고구마라떼..
팥라떼,달콤부드러운 팥라떼입니다.
자색고구마쉐이크,색도 이쁘고 영양도 만점인 컬러푸드 자색고구마 쉐이크입니다. 
대추생강차,생강차는 몸을 따뜻하게 하는 효능이 뛰어나서 추운 겨울  밖에서 있다가 실내에 들어와 이 차를 마시면 추위를 잊게 해줍니다. 건강에 좋은 생강대추차입니다.
카페라떼,집에서 만드는 부드러운 카페라떼입니다.
감귤꿀배숙,연말모임 잦은 술자리 술취해소에 좋은 건강음료 
카라멜마끼아또,비알레띠 모코나 머신을 이용해 카라멜 마끼아또를 만들어 보았습니다.
샐러리쥬스,잦은연말모임으로 지친 속 달래주는 샐러리 쥬스 
식혜,아주 괜찮은 엿기름을 찾아내 오랜만에 식혜를 만들어봤어요.
콩가루라떼,요즘 날씨도 추운데 간단하게 만든 따끔한 고소함이 가득한 콩가루라떼 한잔 드세요
귤차,감기뿐아니라 체지방 분해에도 탁월한 효과가 있다니 앞으론 귤껍질 버리지마시고 차로 끓여먹자구요
녹차라떼,녹차라떼는 만들기도 쉬워서 집에서 종종 만드는데 이번엔 화이트 초콜릿을 넣어 더 달콤하고 부드럽게 만들어 봤어요.
바나나사과쥬스,남은 바나나에 사과와 우유를 넣고 갈아 주스를 만들었어요. 달콤한 바나나에 상콤한 사과를 넣어 새콤달콤하고 맛있답니다. 아이들 간식이나 아침대용 주스로 좋아요. 
배숙,겨울하면 빼먹지 않고 해먹게 되는 ' 배숙(배꿀찜) ' 입니다.
딸기쉐이크,제철 딸기로 만든 딸기쉐이크 ~~
배숙,폐를 보호하고  열을 다스리고  기침을 멈추게 하는 효과와 피로회복  원기보강  이뇨작용에 좋은 배숙입니다.
토마토주스,토마토는 꾸준히 먹어주면 피부관리에도 좋다하고 골다공증에도 좋다하고 고혈압에도 좋다하고 특히나 다이어트에도 도움된다 하더만요. 암튼 몸에 좋은 야채임은 분명합니다~
카푸치노,어설픈 카푸치노 한잔을 만들어서 가져다 주는데 저는 이세상에서 젤루 맛있는 커피였답니다
초콜릿바나나스무디,달콤하고 시원한 초콜릿 바나나 스무디입니다.
딸기주스,봄에 초간단하게 만들수 있는 웰빙음료~~ 검은콩두부와 딸기를 이용한 건강음료~ 초간단하게 만들수 있는 검은콩두부 딸기주스 만나보세요~
절임레몬차,새콤한 향이 좋은 레몬제스트와 레몬차를 만들어봅시다.
