MENU_NAME,DATA
애호박사워크림케이크,바닥엔 바삭바삭 고소하고 달콤한 스트로이젤이  속엔 달큰하고 구수한 애호박이. 촉촉하고 부드럽고 새콤하고 바삭하고 고소하고 여러가지맛을 동시에 느낄수 있는 맛있는 케이크랍니다.
브라우니,진하고 달콤한 쫀득쫀득 브라우니입니다. 
피낭시에,만드는 방법은 간단 하지만 그 수고에 비해 리치한 맛을 내는 계란 흰자만 들어가 깔끔하고 아몬드 가루가 들어가 고소한 피낭시에. 쌀가루로 더 담백하고 맛있게 만들어 보았어요.
소세지크로와상,그냥 크로와상이 아니고 소세지가 들어있어서 식사대용으로도 든든하더군요. 집에서 만들기 힘들어보이긴 하지만 한번쯤 특식으로 만들어봐도 좋을듯해요.
그린티현미쉬폰,100% 리얼 생크림  국내산 현미가루  일본산 말차  포피시드가 들어간 먹으면 건강해질것 같은 맛있는 쉬폰을 만들었어요.
불닭퀘사디아,피자보다 화끈하고 더 맛난~ 불닭 퀘사디아. 입안이 화끈화끈 치즈가 쭈욱~ 맛있는 불닭 퀘사디아 만들어 봐요~
계란빵,계란빵이 그립다  생각하던중 많이들 해드시길래 저도 집에서 직접 만들어 보았습니다. 계란빵만 몇개씩 먹기도 부담스럽고 해서 계란빵과 메추리알빵을 함께 만들었어요. 따끈따끈할때 먹어주니 기가 막혀요.
초코칩머핀,시대가 좋아지면 좋아질수록 사람들은 좋은 먹거리에 관심이 많아지죠... 특히나 요즘 대세는 바로 유기농 음식이죠... 그래서 아이들 간식에 신경쓰며 집에서 많이들 해서 먹이곤 하시죠? 저도 집에서 홈베이킹을 하다 보니 점점 좋은 재료~ 유기농 재료에 손이 가고... 약간 비싸긴 하지만 그래도 몸에 좋은 먹거리 내손으로 만들어 먹는 기쁨이 크기에 조금이라도 좋은 재료를 고집하곤 해요~ 그래서 루프사의 유기농 믹스 초코칩 머핀 믹스로 유기농 초코칩 머핀과 초코 아이스바를 만들어 보았어요~ 모양도 이쁘고 재료도 유기농이기에 아이들에게도 안심하고 먹일수 있겠죠?
오트밀빵,밤페이스트가 들어가서 한층 더 부드러운 맛인듯 .^^ 오트밀과 호두가 들어있어서 굳이 밤페이스트나 소보루를 바르지 않아도 심심하지 않은 맛이니 꼭 만들어 보셔요 .^-^
시나몬롤,구수한 통밀빵에 향긋하고 달콤한 시나몬필링을 녹아들고  부드럽고 고소한 치즈향이 듬뿍. 통밀이라 더 구수하고 유기농이라 몸에도 좋고  시나몬향은 향긋하고  삼박자가 고루 갖춰진 시나몬롤 이었어요.
식빵꽃,봄을 기다리는 마음으로 식빵속에 장미를 만들어 봤어요. 같이 예쁘게 만들어보아요~
쇼콜라케이크,초콜렛과 잘어울리는 오렌지를 넣은 쇼콜라 입니다. 진한 초코케익에서 오렌지향이 솔솔 달콤하고 쌉쌀한 사랑의 맛입니다.
닭고기샌드위치,달달한 소스가 듬뿍 닭고기 바비큐 샌드위치
바나나머핀,바나나를 머핀에 넣고 구우면 바나나에서 수분이 나와서 머핀의 바삭함이 없어지고 질척하게 변하는걸 막아볼 요량으로 캬라멜에 바나나를 졸여서 반죽에 넣고 구었더니 너무 맛있게 구워졌어요. 아이들도 너무 맛있어 하고 머핀을 안좋아하던 저도 반해 버렸답니다.
카야쨈호떡,오늘은 맛있는 카야쨈을 넣고 만들어보았어요. 쵸코렛맛쨈인데요.. 가끔 플레인요구르트에 타서 먹으면 맛있더라구요. 카야쨈은 계란을 주원료로 저온에서 오래오래 끓여서 만든 쨈이라고 하네요. 그래서 식감이 꼭 팥앙금 같아요.. 별로 달지도 않고요. 카야 쵸코렛맛쨈에 피칸을 듬뿍 잘게 다져넣고 만들었더니... 넘 맛있네요.
초콜렛치즈머핀,부드럽고 고소하고 진하고 달콤한 맛. 초콜렛 치즈머핀!!
두부치즈케익,폭신폭신 샤르르 수플레 치즈케익에 몸에 좋은 두부와 콩을 넣고 구워봤어요. 아이들에게 두부를 넣었다는 말만 안하면 그냥 치즈 케익인줄 알고 먹을것 같이 부드러운 케익이 구워졌어요.
쇼콜라,코코아의 쌉싸름한 맛과 생크림의 부드러운 맛이 만났어요 ^^ 재료도 과정도 엄청~시리 간단합니다! *^^*
티라미수컵케익,사르르 녹여줄게 티라미수 컵케익
크로켓,마트에 가면 디츠라는 다이어트 식품이 있어요. 콩단백질과 곤약으로 만들었다고 하는데 콩고기 있잖아요. 그것과 비슷하구요. 훨씬 더 담백하고 맛이 좋더라구요. 요 디츠를 가지고 다소 칼로리가 높아 질수 있는 크로켓을 만들었어요. 칼로리 낮은 디츠가 고기역할을 해주고요. 두부와 야채가 듬뿍 들어가 칼로리는 낮고 영양은 만점인 크로켓이랍니다. 게다가 오븐에 구웠으니 정말 다이어트식으로 안성맞춤.
초코칩케이크,초콜렛을 뿌린 초코칩 케이크. 초코칩이 송송 케이크가 아주 부드럽고 고소하고 맛있어요. 초코칩도 잔뜩 들어가고 거기에 초콜렛 코팅까지 했으니 달콤함은 뭐 따로 설명 안해도 상상이 가시죠?
브런치,간단하지만 맛있고 영양많은 한끼식사 입니다 바쁜아침 금방 만들어서 아침식사로 드시거나 아이들간식으로 주셔도 좋을듯 합니다
멀티그레인곡물빵,샌드위치를 만들때도 좋고 막 구워서 따뜻할때 막 뜯어 먹어도 부담스럽지 않은 구수한 곡물빵을 루프의 유기농 멀티그레인 믹스로 만들어 보았어요.
초코파운드케이크,촉촉하고 부들부들~ 레시피 보시면 아시겠지만 정석에 가까운 파운드케익 입니다 호두와 피스타치오 슝슝~발렌타인 데이에 실패율이 없는 진한 초코렛 파운드케익을 만들어 선물해 보세요
컵케익,입에서 살살녹는 시몬컵케이쿠~ 재료도 과정도 간단해요!
와플,비싼 딸기님 자주는 못 사먹어도 가끔 사먹고 있어요~ 딸기를 냠냠 먹다가 마침 와플도 땡기길래 간단하게 핫케이크믹스로 와플을 만들어 딸기와 함께 먹었어요~ 일명 스트로베리를 곁들인 와플~~ 핫케이크믹스와 딸기 우유등만 있다면 집에서도 근사한 와플을 즐길 수 있죠
홈런볼,자꾸만 손이가는 홈런볼~~이젠 사먹지 말고 집에서 만들어 먹어요~
생크림케이크,
까망베르치즈케이크,향이 좋은 까망베르 치즈케이크입니다.
초코쉬폰케이크,밀키의 발렌타인 레시피 입니다~^^* 진한 코코아로 쉬폰케이크를 굽고 생크림에 가나슈를 섞어서 발라주고 진한 코코아를 뿌려서 장식 했어요
케이크,진한 커피의 향과 맛을 동시에 느낄수 있는 케이크예요
밤파운드케이크,저번에 만들어 두었던  밤조림을 넣은 파운드케이크예요ㅎㅎ 연유랑 꿀을 넣어서 기본파운드케이크보다 좀 더 달콤하답니다 .^^
빵,샌드위치용으로 좋은 네모반듯 팽드미~
초코슈,입안에서 살살녹는 초코 슈~ 커스터드크림이 식상하실때 다크초콜릿을 넣어서 만들어보세요^-^* 한층 더 달콤한 슈를 맛보실수 있답니다 :-)
딸기케이크,커스터드 크림을 만들어 만드는 상큼하고 달콤한 딸기케익입니다.
모카초코칩머핀,포실포실하니 은은한 커피향이 너무 좋구  달콤한 초코칩이 여기저기 박혀있는 모카초코칩머핀입니다.
무화과컵케이크,달콤한 무화과가 들어간 컵케이크 ^^* 쫄깃쫄깃 무화과 - 요렇게 맛난줄 몰랐어요 *^^*
새우버거,새우살을 다져넣고 만든 새우버거에요. 소고기의 느끼한 맛이 없는 새우살의 고소한 맛이 자꾸만 더 먹고 싶은 건강과 칼로리  그리고 맛까지 보장하는 웰빙 버거입니당.
단호박찜케익,만들기도 너무나 간단하고 폭신폭신 맛도 좋고 건강에도 좋은 단호박찜케익!
찐빵,오븐이 없어도 만들수 있는 따끈따끈 찐빵. 갓 쪄낸 찐빵을 반갈라서 호호 불어먹는 그맛~ 찹쌀가루를 넣어 더욱 쫄깃한 찐빵 맛보시렵니까~
딸기가나슈케이크,케익시트 사이사이에 진한 초코렛이 듬뿍 촉촉한 가나슈 케익에 달콤한 생크림까지! 초코렛듬뿍 딸기듬뿍 넣고 맛있는 딸기가나슈케이크 만들어 보아요.
초콜릿파운드케이크,진한 다크초콜릿이 듬뿍들어간 촉촉한 파운드케이크예요 ^ㅡ^ 저희언니가 너무 러브러브하는 케이크이기도 하죠 ^^
식빵,베이커리에서 파는 빵처럼 맛있는 홈메이트 식빵이예요. 쫄깃하고 부드러운 식감이 좋아 그냥 먹어도 맛있고 잼에 발라먹어도 맛있답니다. 
카스테라,촉촉함과 부드러움이 가득한 카스테라입니다. 계란이 많이 들어간 빵이라 폭신함이 좋아요.
퍼지브라우니,진한 초콜릿 풍미가 가득한 쫀득함 브라우니입니다.
모카빵,모카향이 풍부한 부드러운 모카빵입니다.
옥수수식빵,노오란 옥수수가 콕콕 구수한 옥수수식빵입니다.
망고레어치즈케이크,노란 개나리를 닮은 망고 치즈 케이크 입니다. 판젤라틴 대신 화이트 초코렛을 녹여서 무스케익으로 만들어 봤어요. 고소한 피스타치오와 달콤한 망고가 어우러진 시원한 무스케익 입니다.
식빵,이쁜 토끼 식빵을 만들고 싶었으나 굽고 나서 잘라보니 엽기토끼가 만들어 졌어요~그래도 나름 귀여운 엽기토끼를 닮은 캐릭터 식빵입니다.
케이크,원래는 롤케이크인데 만들다보니 롤케이크가 아닌^^; 탑케이크가 되어버렸어요. 돌돌마는 과정에서 옆구리가 장난아니게 터져서그냥 쌓아버렸답니다.
요거트스콘,버터 대신 플레인 요거트가 듬뿍 들어가는 요거트 스콘입니다. 금방 구웠을땐 무겁지 않고 가벼운 식감에 폭신폭신 부드럽고 담백해요.
와플,폭신하고 달콤한 와플이예요. 위에 꿀이나 생크림을 올려 놓으면 까페에서 파는 베이커리 메뉴 같아요. 디저트로 좋은 와플이예요.
햄야채키슈,속이 꽉찬 햄야채 키슈. 바삭바삭한 파이에 햄과 야채를 듬뿍 넣어서 한조각만 먹어도 든든해요. 고소하고 맛있는 키슈. 정말 피자맛도 나구요. 차가울 때 먹으면 살짝 느끼하지만 고소하고 맛있어요.
견과류파운드케익,화려한 옷으로 갈아입은 견과류 파운드 케익
파운드케이크,건자두(푸룬)을 포도주로 졸여서 파운드 케익속에 넣어준 파운드 케이크 입니다. 포도주가 들어가서 향기도 좋고 몸에 좋은 푸룬이 들어가서 어른들이 드시기 좋은 케이크 입니다.
쌀가루치즈케이크,꼬마마녀님 레시피에요. 맛있는 레시피 감사합니다.
두부또띠아피자,바삭바삭 소리가 나는 또띠아피자에 두부를 넣은 영양 만점 간식! 두부또띠아피자입니다~
캬라멜와플,달콤한 카라멜을 이용해 와플과 아이스크림을 만들었어요. 카라멜을 넣어 달콤한 맛이 증가되면서 요리의 질이 높아졌답니다. 아이들 간식으로 무척좋아요.
케이크,파운드케익에 파인애플을 넣고 구워주었어요. 촉촉한 파인애플과 향긋한 체리로 부드럽게 드실 수 있는 케익~ 소개합니다
호두초코칩케이크,아몬드가루가 들어가면 확실히 케이크가 더 촉촉해지는것 같아요. 보송보송~ㅎㅎ 적당히 녹은 초코칩이 더 달콤하게 느껴지는 케이크예요.
피낭시에,말차가루를 듬뿍 넣고 톡톡 씹히는 포피씨드도 넣고 향긋하고 쫀득한 피낭시에를 만들어 보았답니다.
잉글리시머핀,잉글리시 머핀은 영국의 대표적인 빵으로 맛이 담백하여 주로 아침식사로 홍차와 곁들여 먹는 빵이래요. 막 구웠을 때 부드럽고 담백한게 정말 맛있더라구요.
단호박머핀,단호박이 쏙쏙 숨어있는 달달한 단호박머핀~!
컵계란빵,오븐  계란  종이컵만 있으면 초간단으로 만들 수 있는 계란빵
캬라멜마블파운드케이크,달콤하고 진한 캬라멜 풍미의 캬라멜 파운드 케이크 지난번 캬라멜 크림을 만들었을때 만들었던 케이크예요~ 캬라멜 크림으로 케이크를 만들면 풍미도 좋고 부드럽고 맛있더라구요.
제누아즈,촉촉한 제누아즈(케이크시트)를 만들건데요. 만드는법은 공립법  별립법 2가지가 있는데 이번엔 공립법으로 하였어요~ 같이 만들어 보아요~
딸기생크림케이크,예쁘고 맛있는 딸기 생크림케이크 만들기 입니다. 새하얀 생크림과 딸기의 조합이 잘어울려요. 특히 빵과 생크림사이에 딸기를 넣어 먹을때마다 씹히는 딸기의 상콤달콤한 맛이 무척좋답니다.
롤케이크,봄향기가 날 것 같은 롤케이크를 만들어 봤어요.
오렌지마들렌,상큼함이 톡톡  오렌지 포피씨드 마들렌을 만들어 보았어요.
아마씨식빵,믹스로 감단히 만든 아마씨 식빵입니다. 아마씨로 만들어 건강에도 좋고 고소하답니다. 우유와 함께 먹으면 더욱 맛있어요. 아이들 간식으로도 좋고 아침식사대용 빵으로도 좋아요.
딸기버터케이크,상큼한 딸기와 고소한 버터향이 솔솔~~한입 베어물면 반해버리는 딸기 버터케이크!
콘브레드,퍽퍽함이 매력인 콘브레드입니다. 베이킹중에 가장 만들기 간단한거 같네요.
귤머핀,싱싱하고 탱글탱글한 귤을 머핀에다 넣어보았어요.
버거,휘시버거에 들어있는 타르타르소스와 야채를 함께 먹으면 맛있더라구요. 냉동실에 동태살도 있겠다 휘시버거를 만들어보았답니다.
초코케익,초코케이크 레시피입니다.
식빵,부드러운 그린식빵이예요. 청콩가루를 넣어서 연한 그린색을 내줘봤답니다.
딸기바나나크레이프,집에 있는 바나나와 계란으로 크레이프를 만들어보세요.
녹차롤케이크,녹차롤케이크 속에 달콤한 슈크림이 들어 있어서 두배로 부드러운 롤케이크를 만들어 봤어요 롤케이크를 먹으면서 슈크림도 같이 먹을 수 있으니 꿩먹고 알먹고~일석이조~^^* 슈크림이 들어있는 롤케이크라고 억지스런 이름을 붙여봤지만 사실 가만보면 에클레어를 만들어 롤케익에 넣고 말아준 롤케이크 이랍니다~^^* 봄비가 내린 어제아침 찍은 사진이라 녹차색이 좀 이상하네요
양상추샌드위치,케찹 듬뿍 양상추 샌드위치
바나나머핀,바나나향기에 맘껏 취해보리라. 바나나가 듬뿍들어간 바나나 머핀입니다.
파운드,상큼한 레몬 파운드케익과 향기좋은 모카 파운드케익!
가토쇼콜라,레드와인 레이즌 가토쇼콜라입니다. 우리말로 번역하자면 적포도주 건포도 쵸코케익이죠. 쵸코케익은 언제 먹어도 사르르 녹는게 마치 달콤한 사랑같아요. 발렌타인데이때만 쵸콜렛 선물하지 마시구요. 사랑하는 사람에게 수시로 선물하면 좋을것 같아용~
녹차팥파운드케이크,쌉싸름한 녹차맛 파운드에 달콤한 팥배기를 듬뿍. 쌉싸름한 녹차와 팥배기가 너무 잘 어울려요.
노오븐마늘빵,토스터기로 마늘빵 만드는법을 소개할건데요. 오븐이 없는 분들을 위한 레시피랍니다. 그야말로 초간단한 레시피에용. 집에 토스터기 있으신 분들 꼭 만들어보세요.
몬테크리스토,밖에서 사먹을땐 거의 몇만원돈이 깨지지는 메뉴 몬테 크리스토! 집에서 만들어 먹으면 저렴하게 만들어 먹을 수 있어서 좋답니당이~ 이젠 몬테크리스토! 집에서 깔끔하게 입맛대로 즐겨보아요~
피넛버터머핀,양과자점의 피넛버터 머핀. 고소하고 부드러운 맛에 자주 해먹는 머핀이랍니다. 고소한 피넛버터향이 솔솔 커피 아이싱과 너무 잘 어울려요. 요건 다방커피와 아주 잘 어울리는 머핀이랍니다
스트로베리치즈케이크,새콤달콤 신선한 생딸기 가득. 입안에서 샤르르 부드럽고 깊은맛의 레어치즈케이크와 상큼한 딸기가 참 잘 어울려요. 마치 시원한 딸기 아이스크림을 먹는 기분도 들구요.
초코브라우니,진한 초콜렛 케이크 중에서 비교적 만들기 쉽고 금방 만들어 먹을 수 있는 브라우니를 구워 봤어요. 초코향과 커피향이 솔솔 나고 호두와 체리가 들어가서 씹는맛도 나고 부들부들 촉촉한 브라우니 입니다.
카프레제크로와상샌드위치,상큼함에 반한다~ 카프레제 크로와상샌드위치
오믈렛버거,햄버거는 속에 들어있는 고기때문에 퍽퍽하기 쉬운데요. 요건 오믈렛이라 부드럽고 고소하니 술술 잘 넘어가네요. 속에 든 살사소스와 핫소스에 볶은 양파도 오믈렛과 맛이 잘 어울렸어요.
스콘,요즘 딸기가 많이 쌉니다~ 한팩에 이천원 하는 딸기를 보고 냉큼 집어 왔더니 맛이 맹맹 하더군요그래서 딸기쨈을 만들었어요~저는 소량을 만들어서 금방 먹을거라 일반 쨈보다 묽게 만들었어요 쨈을 만들자 마자 얼른 스콘을 구워서 맛을 봤어요 고소하고 부드러운 견과류 캐슈넛을 넣고 구웠답니다
아몬드카스테라,오늘은 간식으로 좋은 카스테라를 올려봅니다. 아이스 아메리카노도 곁들였으나 아직은 시기상조일듯하고요. 한여름에 시원~하니 먹으면 끝내주죠~
초코버터케이크,시커먼 쪼꼬버터케이크에요. 이 케이크는 씹으면 씹을수록 쫀득하구용. 그렇게 달지도 않고 제가 자주 만들어 먹는 케이크랍니당. 우울하거나 기분이 꿀꿀할때 꼬옥 만들어 보세여~
베치번즈,제빵용 백미가루가 있길래 백미가루로 베치번즈를 만들었더니 쫄깃쫄깃 구수한게 어찌나 맛있는지 굽자마자 그자리에서 마구 뜯어 먹었답니다.
롤샌드위치,센의 소풍 도시락메뉴 제안 두번째 롤샌드위치 
모카머핀,찐한 그 향기에 취해봐요. 모카머핀입니다.
티라미스,딸기 티라미수는 어린아이들이 더 맛 있어하고 좋하하고 만들기도 쉬우니 베이킹을 하지않는 어머님들도 카스테라를 구입하셔서 쉽게 만들어 보세요. 커피티라미수의 커피대신 딸기퓨레를 넣어서 만들었어요.
닭가슴살양파샌드위치,어쩌다 대박레서피~ 닭가슴살양파 샌드위치
딸기생크림케이크,
허브빵,흑미박력쌀가루와 허브가루를 섞어 허브빵을 만들어보았어요. 칼로리를 낮추려고 노력했는데요. 워낙 단 맛에 익숙해져있어서 그런지 덜 달아요.
또띠아피자,집에 있는 또띠아로 만든 패소가 푸짐하게 올라가 건강한 피자입니다.
수플레치즈케이크,블루베리를 넣고 수플레 치즈케이크를 만들어 보았답니다. 포크가 닿을때마다 샤박샤박 소리를 내는 맛있는 수플레 치즈 케이크랍니다.
초코쉬폰,촉촉한 초코쉬폰입니다.
오렌지갈레트,향긋한 오렌지 갈레트입니다.
도넛,딱딱하게 굳은 도넛을 재활용한 도넛케이크 입니다 도넛을 살때는 맛있어서 이것저것 박스에 잔득 담아 사오는데 유통기간이 단 하루라 냉장고에 넣어두었다 먹으려면 딱딱하고 도넛에서 수분이 나와서 질척해 지고 전자레인지에 돌리면 포근한맛은 없어지고 찔깃 거리는 경험이 누구나 한번쯤 있으실 꺼에요 딱딱한 도넛을 부드럽게 먹기위해 사바렝으로 만들어 봤어요 처음엔 이게 될까? 퍼지지는 않을까?...궁금했지만 역시~ 저의 탁월한 선택에 감탄을 했답니다~^^* 그냥 먹어도 맛있지만 보기좋은 도넛이 먹기도 좋다고~ㅎㅎ 과일과 생크림으로 장식 해봤더니 예쁜 케이크처럼 보이네요~^^*
참깨베이글,참깨를 넣어 고소한 맛이 일품인 베이글을 만들어봤어요.
크림치즈머핀,크림치즈 싫어하시는 분들 있을까요? 남자분들은 잘 모르겠지만 여자분들은 대부분 크림치즈를 사랑하지요. 요새 크림치즈가 너무 좋아져서 크림치즈를 듬빡 넣은 크림치즈 머핀을 구웠어요.
크랜베리버터케이크,부드럽고 촉촉한 크랜베리 버터케이크~
카스테라,보들보들 사르르 녹는 카스테라~
고구마파이,
찹쌀도넛,타피오카 전분을 사용해 만든 찹쌀도넛이예요. 시판 도넛의 형태로 만들어 친숙하죠? 다른 도넛보다 이 도넛은 쫄깃쫄깃하고 부드러운 맛이 일품이랍니다. 
포카치아,이태리의 대표적인 음식  담백한 포카치아를 소개합니다~
코코넛마들렌,코코넛롱을 갈아 만들어 씹히는 맛이 있는 코코넛 마들렌을 만들었어요. 너무 부드럽고 달콤해서 티와 함께 마시면 좋을만한 과자에요.
벨기에와플,부드럽고 쫄깃하게 씹히는 벨기에 스타일 와플입니다.
코코넛머핀,버터+우유+계란은 미리 실온에 꺼내놓으세요. 박력분+베이킹파우다는 1번 체쳐주세요.
치킨퀘사디아,슬림한 닭가슴살로 만든 간단한 멕시코요리 치킨퀘사디아입니다.
케이크,제가 흑미밥은 좋아하는데요. 그동안 만든 흑미빵  흑미쿠키는 흑미향이 조금 별로였어요. 그런데 이 케익은 피칸을 많이 넣어서 그런지 아니면 건포도와 맛이 잘 어우려져서 그런지 맛이 아주 좋았답니다. 맛에 예민하신 아버님께서도 맛나게 잘 드시더라구요. 
통밀브레드,생크림을 넣고 통밀과 중력분을 섞어서 만들었더니 부들부들 빵결이 아주 끝내주더라구요. 부들부들 솜사탕 같은 빵결의 통밀 생크림 브레드랍니다.
녹차팥롤케이크,씁쓸하면서 달콤하고 부드러운 녹차시트에 팥앙금  팥배기  생크림이 정말 부드럽게 어울려요. 녹차랑 팥이 들어가서 인지 건강해지는 느낌에다가 어른분들에게 선물하기에도 좋을것 같아요.
흑미식빵,흑미가 들어가 더욱 건강하고 고소한 흑미식빵입니다. 쫄깃하면서도 부드러워요. 우유와 함께 먹으면 금상첨화랍니다. 아이들 간식이나 아침식사 빵으로 무척 좋아요.
피자빵,집에 식빵과 야채  피자치즈등만 있으면 따로 도우를 만드는 수고 없이도 손쉽게 만들수 있는 누구나 좋아하고 맛있는 피자빵 함께 만들어 봐요.
