MENU_NAME,DATA
떡볶이그라탕,매콤하고 고소하고 달콤하고 정말 맛있는 떡볶이 그라탕입니다.
김치볶음밥그라탕,고소한 치즈가 듬뿍  김치볶음밥그라탕입니다.
새송이버섯라이스그라탕,새송이버섯 라이스그라탕입니다. 한식도 좋지만 가끔은 고소하고 약간은 느끼한 음식을 먹고싶을 때가 있어요. 치즈가 죽죽 늘어나고 여러가지 야채들과 톡 쏘는 핫소스와 함께 먹는 맛이 일품이네요.
푸실리,본래 페스토는 짓 이기다 라는 뜻이예요... 원래는 바질을 사용하지만  어린 시금치나 우리 식으로 깻잎을 사용해도 좋답니다... 바질의 향만큼이나 깻잎이 향이 강해서 혹시나 입맛에 맞지 않을까 걱정들 하시는데요~~ 생각만큼 강한 맛은 아니고요... 보통 우리나라 사람들의 파스타를 먹을때 토마토 소스에서 크림소스로.. 그리고 올리브오일을 베이스로 한 파스타로 넘어가기 때문에 그닥 좋아하지 않으시는 분들도 계시긴 할거예요...
치킨,닭고기와 여러가지 야채 콩 치즈가 가득 들어있는 치킨 팟(파이)를 만들어 봤어요 빵을 찍어 먹거나 밥과 함께 먹으면 맛있고 든든한 영양많은 한끼식사 입니다 제가 즐겨보는 요리프로 레이첼 레이의 30분 쿠킹에 나오는 레시피를 수정해서 만들어 봤어요 파이반죽을 밀어 뚜껑을 만들어 구우면 팟파이가 된답니다 저는 피자치즈로 덮어 오븐에 구웠어요 플렌타(Polenta)는 옥수수가루로 만드는 곡물죽을 말하는데 마침 지인께서 옥수수가루를 선물로 주셔서 만들어 봤어요 요리를 양파베이글에 올려서 나이프와 포크로 칼질 하면서 먹었답니다~^^*
참치스카치에그,오늘은 제가 너무나도 좋아하는.. 스카치에그를 만들었답니다.. 어릴쩍 엄마가 많이 만들어 주신건뎅~~ 히힛 원래 스카치에그는 돼지고기를 다져서 삶은달걀을 감싸 만들지만.. 오늘은 돼지고기 대신 참치캔을 넣어서 만들어 봤어요~ 한입에 먹기엔 메추리알이 좋지만.. 삶은달걀에 만드니 큼지막하고~ 하나만 먹어도 든든하답니당.
바베큐립,집에서 간단히 만드는 부드럽고 고소한 베베큐립입니다. 데리야끼소스를 곁들여 색다르게 즐겨보세요.
스팸볶음밥그라탕,늘상 먹는 볶음밥에 약간만 변화를 주면 나름 근사한 식탁을 만들수가 있답니다. 간혹가다 한번씩 해주는 저희집 볶음밥의 업그레이드 판 그릇채 먹는 스팸볶음밥그라탕이랍니다.
프리타타,냉장고에 있는 야채와 재료를 모두모아 근사한 이태리요리를 만들어 봤어요 프리타타는 이태리 사람들이 즐겨먹는 오믈렛의 일종 인데 우리의 계란찜과 비슷해서 밥반찬이나 브런치로 추천하고 싶은 메뉴 입니다 만들기도 쉽고 짭짤하고 고소해서 빵이나 밥과 함께 드시면 한끼 식사로 손색이 없을것 같아요 책에 나온 레시피(Denver Firttat)를 참고해서 만들어 봤어요
토마토튀김,프라이드 그린 토마토(Fried Green Tomatoes)에 나온 토마토 튀김을 만들어 맛을 봤어요 케시베이츠가 열연한 영화로 우정 여성문제를 심도있게 다룬영화에 나오는 옛날 미국남부지방의 토마토튀김 맛이 궁금해서 만들어 봤답니다
어니언스테이크,쇠고기밑엔 양파가 깔려있고 맨위엔 양송이버섯 듬뿍 올라가서 정말 맛있었답니다. 만들기도 어렵지 않아서 잘보고 따라하시면 쉽게 집에서 스테이크를 만들어 드실수 있어용. 양파와 버섯이 듬뿍  어니언 머쉬룸 스테이크입니다.
미니스카치에그,오늘은 미니스카치에그를 만들거에요. 속안에 귀엽고 앙증맞은 메추리알이 자리잡구 있는 간식이랍니당. 스팸으로 메추리알을 감싸서 튀기거나 구워주시면 된답니다. 만드는 법도 그리 어렵지 않아요. 이 메뉴는 아이들이 너무 좋아할거 같아요.
감자샐러드튀김볼,겉은 바싹하고 속은 부드러운 감자샐러드 튀김볼이랍니당~~전 돈까스 소스를 뿌려서 먹었는데 소스는 걍 식성에 따라서 뿌려드심 되용~
닭가슴살스테이크,닭가슴살로 만들어 담백하고 부드러운 건강식 닭가슴살 스테이크입니다.
그라탕,간단한 한끼식사로 좋은 야채와 치즈가 듬뿍 들어간 그라탕 입니다. 감자와 삶은달걀 치즈가 듬뿍 들어서 아이들은 물론 어른들도 간단하게 한끼식사를 대신 할 수 있답니다. 아이들이 평소에 먹지않는 양파나 파프리카도 넣고 그라탕을 만들어주면 좋을것 같아요.
새우오믈렛,간단하지만 맛있는 새우 오믈렛을 만들어 한끼식사를 대신해 보세요.
라이스그라탕,집에 남은 밥과 채소를 듬뿍넣은 고소한 라이스 그라탕입니다. 
감자소세지오믈렛,밥반찬으로 간식으로 간편하게 만들어 먹는 소세지와 감자가 들어간 오물렛 입니다.
고구마그라탕,고구마와 고기가 들어가서 더맛있는 고소한 고구마 그라탕 입니다. 깃하게 쭉 늘어나는 피자치즈와 고소한 크림소스가 일품입니다.   
프리타타,어제 아침식사로 먹은 옥수수프리타타입니다. 여러 재료와 계란과 생크림을 섞어 오븐에 구운 이태리식 계란찜이지요.
바질피자,바질향이 솔솔 나는 새우스파게티와 바질피자입니다.
단호박샐러드그라탕,샐러드바와 식빵  치즈만 있다면 10분만 만들수 있는 간단 그라탕이랍니다.
두부라자냐,라자냐를 조금 변형해서 한 끼식사나 간식으로 좋을 한국형 두부라자냐를 만들었어요. 라자냐 사이사이에 소스가 충분히 들어서 부드럽고 피자치즈도 듬뿍 들어있고 단백질이 풍부한 두부와 완두콩이 들어서 한 끼식사는 물론 영양식으로 좋을것 같아요. 라자냐를 만들때 들어가는 몽글몽글한 고타치즈는 구하기도 어렵고 고칼로리이지만 두부를 넣으면 조금만 먹어도 배부르고 칼로리를 줄일 수 있답니다.
미트로프,추석에 동그랑땡을 만들고 남은 고기로 미트로프를 만들어 맛있는 한끼식사를 했어요 매번 만드는 방식을 조금 변형해서 고기속에 브로콜리와 야채를 충분히 넣고 만들어 봤답니다
스테이크,코스트코 소고기가 호주산이라 우리 한우만큼은 아니지만 그런대루 육질두 부드럽고 가격두 저렴하여 종종 부탁을 한답니다~ 언제 날 잡아서 스테이크 해 묵어야쥐 하고 잠시 보관 해 뒀는뎅.. 옆지기가 미니홈페이쥐루 맛난걸루 저녁을 해 달라고 주문이 들어왔드라구욤.. 요즘 무지 고기가 땡긴답니다~ㅋㅌ 외출 했다가 좀 늦은 준비.. 이런날은 어찌알고 일찌기두 칼퇴근합니다~ㅋㅌ 울 옆지기는 집 현관문 열믄서 밥줘~~~를 외친답니다..^^;; 스테이크에 어울리는 우아한 식탁 셋팅두 너무 일찌기 집에 들어오는 바람에 생략... 간단하게 만드는 스테이크 정식 올려봅니다~
고구마라이스그라탕,고구마가 들어가서 달콤하니 맛있는 고구마 라이스 그라탕입니다.
토마토브루스케타,일욜날 아침식사로 해먹은 토마토브루스케타. 요거~~ 바삭하고 상큼하니 괜찮았어요. 올리브향과 바질  모짜렐라치즈와 토마토.. 그리고 마늘향 솔솔나는 바삭한 바게트까지  빵과 샐러드를 완방에 끝내자구요~! 달거나 느끼하지 않은 가볍고 건강한 맛~! 손님상 앞저트나 출출할 때 간식으로 좋을듯 싶어요~
바베큐립,한달에 3-4번은 먹어줘야하는 바베큐립. 저희집 세 남자들의 사랑을 한몸에 받고 있답니다. 양념을 미리 해두면 바로바로 오븐에 구우면 되니깐 시간날때마다 만들어두기도 한다죠.
프리타타,만들기는 간단한데 든든하게 한끼해결하는데는 그만이거든요. 프리타타는 계란으로 만든 이탈리아식 오믈렛이라고 보심되요. 아님  우리의 계란찜정도?
비프스트로가노프,러시아의 대표적인 고기요리 비프 스트로가노프! 이름은 어렵고 길지만 프라이팬 굽고 볶아주고 졸이면 금방 간단하게 만들 수 있는 요리입니다. 야채듬뿍~고기는 조금~ 4인가족이 스테이크를 먹을 비용을 반으로 줄여주는 착한레시피 입니다~
페스츄리스테이크,티비 선전에서 본  먹어보지 못한 페밀리레스토랑의 스테이크맛이 궁금해서 만들어 봤어요. 스테이크를 파이로 감싸 오븐에 구워서 파삭하고 고기는 부드러웠답니다.
치킨스테이크,허니 머스터트 마리네이드에 재운 다음 구워서 그런지 닭가슴살에 양념이 잘 배어들어 촉촉하니 담백하고 너무 맛있더라구요. 향긋하게 톡쏘는 머스타드향과 닭가슴살이 참 잘 어울려요.
치킨그라탕,굉장히 부드럽고.한끼 식사로 충분하고 든든한 치킨그라탕!  
닭가슴살스테이크,닭고기를 이용해서 스테이크를 만들어봤어요. 소고기보다 저렴한 닭고기로 만들었지만 맛은 햄벅스테이크와 다르지않고 오히려 더 담백합니다. 통깨를 넣고 만든 고소한 소스에 졸여서 더맛있고 부드러운 치킨스테이크 입니다.
프렌치토스트,아침 겸 점심으로다가.. 브런치를 만들어 먹었답니다... 집에 식빵이 있어서 마늘향 나는 프렌치토스트와.. 저번에 구워먹고 남은 쇠고기로 비프스테이크를.. 샐러드로는 상큼하게 레몬드레싱을 껴얹어서 만들어 먹었네요.^^
굴스파게티,몸에좋고 영양이 풍부한 굴을 어린아이들이 좋아할 만한 요리를 만들어 달라는 방송미션을 받고 굴요리를 만들어 봤어요 특별한 요리 보다는 아이들이 평소에 좋아하는 요리에 굴을 넣고 만들자는 생각으로 굴오븐 스파게티와 굴크로켓을 만들었어요 아이들에게 먹이려면 굴툭유의 냄새와 모양새 때문에 먹이기가 쉽지 않지요 어른들 중에도 굴요리라면 질색을 하는 분들이 많은데 이렇게 요리에 넣어 만들어 드셔보세요
토마토에그스크램블,고소한맛의 에그스크램블에다 신선한 익힌토마토를 넣어 몸에 건강한 영양요리예요. 아이들 간식으로도 좋고 아침식사대용이나 브런치로 좋아요.
햄버그스테이크,오늘은 다짐육으로 저렴하게 만들지만 나름 있어보인다고 믿고 싶은 햄버그 스테이크를 올려봐요.(함박스테이크 라고도 하죠?) 요즘 불황이라 외식도 자주 못하시고 그러실텐데 이렇게 멋내서 집에서도 저렴하게 외식하는 기분 느끼시면 좋을꺼같네요.
고구마그라탕,요즘 간식으로 고구마 삶은거 군 고구마.맛탕.고구마스틱..별거 다 해먹어욤~ 조만간 크리스마스두 다가오는데 고구마루 케이크두 만들어야겠어여. 오늘 포스팅 주인공은 어제 점심메뉴로 만들어 본 고구마 그라탱 이여욤
마카로니그라탕,안에는 하얀 속살을 드러낸 마카로니가 화이트소스를 듬뿍 머금고 있지요. 고소한 향과 맛이 참 좋아요. 안에 새우살이나 버섯  맛살이나 참치 등도 같이 넣고서 해보세요.. 더욱 맛이 있어요.
파프리카미트로프,파프리카속에 기름기가 적은 돼지고기 살코기를 갖은양념을 해서 채워넣고 치즈를 뿌려서 오븐에 구워봤어요. 오븐에 구운후 만들어둔 토마토 소스와 함께 먹었더니 더 맛있었답니다.
무스테이크,무스테이크를 만들어보았어요. 간단한 재료로 쉬운 요리
베이컨라이스미트로프,밥이 고기보다 많은 베이컨 라이스 미트로프입니다.
안심스테이크,다가오는 크리스마스와 연말모임등 가족들과 혹은 친구들과 외식할까 계획세우시는분들 많으시죠?? 날이 날이니만큼 삼겹살집이나 뜨끈한 국밥집보다는 호텔레스토랑이나 패밀리레스토랑이 인기일거에요~ 메뉴역시도 스테이크가 빠지면 섭섭할거구요. 분위기잡는다고 호텔레스토랑에 가서 한우안심스테이크 시키면 일인당 4~5만원은 우습죠. 조금 수고스럽더라도 집에서 만들어먹으면 밖에서 일인분 가격으로 4~5인 가족이 즐겁게 안심스테이크를 즐길수 있답니다~ 스테이크라하면 어려울줄 아는데..만드는 방법도 아주 쉬우니까 이번 크리스마스때 활용해보세요~
베이글그라탕,체다치즈와 피자치즈 듬뿍 얹어 한번 구워주는 부드러운 이맛. 토마토 소스도 듬뿍 들어가 베이글이 말랑말랑 기분좋은 이 맛!! 느껴보실수 있으실꺼에요.
바베큐폭립,특별한날 내놓기에 딱 좋은 요리예요~ 시간과 손이 좀 많이 들긴 하지만  사먹는것보다 더 맛있고 저렴하게 바베큐폭립 만들어보아요~
돈가스,요즘에 필이 꽃혀서 매일 먹는 메뉴예요. 돈가스는 한번에 넉넉히 재워 두고 그리고 소스도 만들어서 데워서 그때그때 튀겨서 내면 되는 것이니깐  크리스마스나 연말에 넉넉히 만들고 곁들이는 샐러드나 사이드 메뉴를 멋지게 해서 상에 내어 보세요.
김치나베돈가스,아이들이 좋아하는 돈가스를 따듯하고 얼큰한 국물과 함께 먹는 가츠나베입니다. 시원하고 얼큰한 국물에 고소하고 바삭하게 튀겨낸 수제돈가스를 올려서 국물과 함께 먹는 돈가스~ 
김치그라탕,남은 김치와 밥을 다 떨어내려고 만들어본 김치그라탕입니다.
가래떡그라탕,겨울방학 간식으로 딱!! 새콤달콤매콤한 가래떡 그라탕입니다.
크림그라탕,부드럽고 고소한 영양식 크랩&콘 크림그라탕입니다.
미트볼그라탕,휴일 점심메뉴로 제격 토마토소스 미트볼 그라탕입니다.
파스타그라탕,간단하지만 넘 맛난 곰돌이파스타 그라탕
메쉬포테이토,우리집엔 메쉬 포테이토를 정말 좋아하는 딸이 있답니다~^^* 그런데 이쉬운 요리도 자주 해주지 못해서 오늘은 큰맘먹고 만들었어요 감자를 으깨서 간을 하고 베이컨으로 감싸서 구워 봤어요 간간해서 밥반찬으로 좋고 빵과 함께 드셔도 맛있는 요리입니다
치즈롤치킨까스,돈까스 전문점에 가면 자주 시켜 먹는 메뉴중 하나. 담백한 닭가슴살에 여러가지 야채와 치즈를 넣어 돌돌 말아 튀긴 치즈롤 치킨까스~ 담백하고 고소한 맛에 자주 즐겨 찾는 메뉴중 하나인데요. 집에서도 한번 만들어 보았어요.
치킨스테이크,집에서 먹는 치킨스테이크입니다.
그라탕,부드럽고 고소해 해물 리조또 그라탱입니다.
단호박마카로니그라탕,고소한 단호박 마카로니 그라탕입니다. 단호박으로 그라탕을 만들면 화이트소스(베사멜소스)를 만들 필요가 없어서 만들기도 편하답니다. 단호박으로 요리를 하면 황금색의 예쁜 단호박의 색감 때문에 마음이 풍요롭고 훈훈해 집니다. 미리 만들어 둘 수 있어서 손님 초대 요리메뉴로 좋을듯 합니다.
연어스테이크,연어에는 시력에 좋은 비타민 A가 풍부하고 오메가3가 풍부해서 성인병예방에도 좋고  연어를 장기간 섭취하면 지친피부를 치료해주는 효과도 있다고 하네요. 스테이크가 드시고 싶을 땐 연어스테이크로 한번 만들어보세요. 집에서도 조금만 신경쓰면 레스토랑 부럽지 않게 차려먹을 수 있답니다.
웨지감자,웨지감자  토마토샐러드와 함께 즐기는 닭다리구이입니다.
오믈렛,가운데를 열면 고소한 치즈가 부드럽게 녹아있을 거에요. 샐러드도 먹고  부드럽고 고소한 오믈렛도 먹고  김과 깨소금을 넣어 바삭하게 구운 밥도 먹고  일류레스토랑 부럽지 않지요?
치킨스테이크,영양 듬뿍 야채소스를 곁들인 치킨스테이크입니다.
찹스테이크,많이 폼 내지 않아도 되는 요리  고기가 땡기는 날에 만들어 먹으면 좋은 요리  우아하게 격식을 갖춰서 차려야 하는 스테이크 대신에 뚝딱 대충 해도 맛있는 찹스테이크랍니다~
와플햄버그스테이크,부드럽도 육즙이 가득 와플 햄버그스테이크입니다.
김치찌개그라탕,색다르게 먹는 김치찌개 그라탕입니다.
햄버거스테이크,야채소스를 곁들인 햄버거스테이크입니다.
가래떡그라탕,떡국도 맛있지만 가래떡을 이용해서 맛있는 간식을 만들어주면 좋을 것 같아 준비한 가래떡볶이 그라탕이랍니다~
닭고기스테이크,저렴하면서도 근사한 스테끼를 올려볼게요...^^ 비교적 가격이 저렴하면서도 어떻게 만들어도 맛있는 닭고기스테이크~ 닭고기는 고기 자체가 연하고 맛있어서 무엇을 해도 맛있어요. 늘 해서 먹던 요리법 대신에 폼 나면서 근사한 요리로 만들어 보세요~
과일브루케스타,브루스케타 (Bruschetta)는 바게트에 야채·치즈 등을 얹은 것을 이야기 합니다.
단호박두유프리타타,한끼 식사로도 좋은 단호박 두유 프리타타입니다.
베이비백립,집에서도 근사하게 BBQ 베이비 백 립입니다.
떡갈비스테이크,한우떡갈비를 스테이크로 변신을 시켜주었어요.
퀘사딜라,간식이나 한끼 식사로 좋아요~~
카레볶음밥,지난 주말에 가족을 위해 만들어본 특별식이에요. 인도요리  탄두리치킨을 만들어보았지요. 살짝 매콤하면서 그 독특한 향이 괜찮더라구요. 카레볶음밥  샐러드와 함께 담아냈더니.. 딸내미가 아주 좋아하더라고요.^^
안심스테이크,홈메이드 한우 안심 스테이크입니다.
꽃게볶음밥그라탕,톡톡 날치알과 게살의 찰떡궁합 꽃게 볶음밥 그라탕입니다.
돈까스그라탕,바삭함과 고소함을 동시에 돈까스 그라탱입니다.
핫윙,요즘은 오븐으로 구운닭이 프라이드 치킨보다 인기가 많다고 하더군요. 기름에 튀기지 않아서 칼로리도 낮고 맛있게 매콤달콤한 핫윙을 만들어 먹었습니다.
바질페스토포테이토피자,바질페스토 포테이토 피자와 바질페스토 파스타입니다.
김치볶음밥그라탕,김치볶음밥 그라탱을 올려봅니다. 자칫 김치의 매콤하면서 자극적일수 있는 맛을 부드러운 수프랑 피자치즈로 잘 중화시켜서 잘어울린답니다. 매콤하면서 부드러운 맛에 빠지고 싶은 분들께 강추해드려용~~
고구마미트로프,부드럽고 든든하게 먹는 베이컨 고구마 미트로프입니다.
햄버거스테이크,부드러운 육질과 육즙이 가득한 아이들이 좋아하는 카레소스를 곁들인 햄버거스테이크입니다. 
파프리카찹스테이크,부들부들한 안심과 쫄깃한 채끝살 쇠고기 찹스테이크 입니다.
두부햄버그스테이크,두부가 들어가 담백하고 고소한 두부 햄버그 스테이크입니다.
함박스테이크,와인소스긴 하지만  음식에 와인을 넣으면 맛이 강렬하지 않아서 아이들도 잘 먹고~~ 저렴한 가격에 외식하는 분위기도 나고 말이죠. 소스는 일반 햄버거 스테이크에~ 또는 그냥 등심과 안심 스테이크에 내어도 손색이 없는 소스랍니당. 전 같이 넣는 양파가 참 달달하니 고기와 같이 먹으면 맛있더라고요. 함박스테이크 레시피에 찹쌀가루를 넣어서 맛을 더욱 쫀득하게 만들어 보았어요. 볶음밥까지 함께 곁들여서~멋진 주말 음식으로 만들어 보세요.
아라비아따그라탕,파스타 면은 팬네를 사용해 어찌보면 모양새가 꼭 떡볶이 같기도 한 팬네 아라비아따~ 저는 베이컨과 가지를 넣은 팬네 아라비아따를 만들어 보았어요~ 매콤한 소스와 쫄깃한 팬네면과 고소한 치즈가 어우러진 팬네 아라비아따 그라탱~
연어스테이크,은은한 바다향에 부드럽고 고소.담백한 연어스테이크
데리야끼연어스테이크,부드러운 연어 살이 살살 녹는 연어 데리야끼 스테이크입니다.
그라탕,오늘 밥반찬도 적당하지 않아 저녁에 뇨끼 파스타와 슈레드 피자치즈로 그라탕을 맛있게 만들어 먹었어요
만두그라탕,만두로 색다른 간식이 뭐가 없을까 하다가 그라탕을 만들었어요. 소스는 맛이 보장되는 시판 스파게티소스로 만들었구요. 남편도 맛있다고 그러고  색다른 별미 간식으로도 좋은 것 같아요. 군만두  물만두만 드시지 마시고 만두그라탕도 함 만들어 보세요.
치즈햄버그스테이크,부드러운 식감과 육즙이 가득 햄버그 스테이크입니다.
라자냐,고소한 치즈와 두가지 소스가 잘어우러진 라자냐입니다.
치킨카레그라탕,왠지 카레가 땡겨서 카레를 만들어 먹으려다 또다시 호기심이 발동하여 카레 그라탱을 만들어 보았답니다.
치즈오믈렛,부드럽고 달콤한 오믈렛에 치즈까지 들어가서 더욱더 고소하니 치즈의 풍미를 느낄수있는 오믈렛입니다.
검은콩스테이크,고기는 없지만 고소하고 부드러운 검은콩 스테이크입니다.
어묵까스,어묵과 돼지고기가 만나 어묵까스 입니다.
햄버거스테이크,믿을수있는 우리한우로 만든 햄버거 스테이크입니다.
돼지안심스테이크,담백하고 맛있는 돼지고기 안심 스테이크입니다.
갈릭스테이크,요즘 패밀리 레스토랑에서 한창 인기 있는 갈릭 스테이크를 만들어 봤어요. 누가 스테이크 위에 튀긴 마늘칩을 이렇게나 듬뿍 올릴 생각을 했는지는 모르겠지만 근사한 아이디어임에는 틀림없죠. 마늘은 튀기거나 굽는다고 영양면에서 손실이 있거나 하지 않을 뿐 아니라 오히려 고소한 맛을 더해 먹기 더 좋아지니 듬뿍 얹어 많이 드세요.
스페니쉬오믈렛,스페인은 다양한 오믈렛으로 유명하기도 한데요. 역시 여러가지 종류의 오믈렛이 있지만 가장 쉽게 만들 수 있는 방법으로 만들어 봤어요. 나른한 주말 브런치로 적당할 듯 하네요.
단호박돈가스롤,바삭하고 달콤한 단호박롤돈까스입니다.
생선까스,부드러운 속살이 맛있는 생선까스입니다.
감자에그스크램블,가장 많이 먹는 반찬중 하나가 감자지요~ 반찬없고 빠른 요리 원할때는 이거만한 반찬이 없답니다.
비프스트로가노프,색다른 스튜 비프 스트로가노프입니다.
트위스터,담백 고소한 치킨트위스터입니다.
찹스테이크,깔끔하게 담아 한끼 식사로 대신 했습니다. 떡을 넣고 소금 약간 넣어 슴슴하게 조리해서 그런지 밥은 먹지 않아도 되더라구요.
계란생선볼,고소하고 담백한 계란생선볼입니다.
코코아퐁듀,맛있게 즐기는 콰일채소 코코아퐁듀입니다.
치즈햄버그스테이크,자르면 치즈가 쭈욱 햄버그 스테이크입니다.
스테이크,한입에 쏘옥~ 후다닥 만드는 미니 스테이크 만들기
고구마김치그라탕,환상궁합 고구마김치 그라탕 만들기 
오징어햄버거스테이크,요리에 만날 오징어 몸통만 쓰다보니 다리만 남아도는 거예요. 그래서 다리만으로 요리하긴 좀 그렇고 확 갈아버리자는 생각에 갈아서 햄버거스테이크를 만들었어요. 추가로 버거도 만들어 보았구요~ 냄새도 안나고 맛있답니다. 남아도는 오징어가 있거나 오징어 안먹고 편식하는 애들이 있다면 함 해보세요..^^
버섯달걀오믈렛,투명한 창가에 앉아 밝은 햇살 받으며 좋은 친구와 수다떨며 브런치로 즐기면 딱 좋을것 같은 부드럽고 영양가득한 버섯달걀오믈렛이랍니다~
생선까스,겉은 바삭바삭  속은 부드러운 생선까스와 아삭아삭한 야채가 한곳에 모인 또띠아 말이입니다.
미니스카치에그,오늘은 미니 스카치 에그를 포스팅 하려구 해요. 보통 스카치 에그는 계란으로 만드는데 계란은 몇개만 먹어도 배가 부르기도 하고 덩치가 크면 별로 안이쁠거 같아서 쬐끄마한 메추리 알로 만들어 보았답니다~
퐁듀,우리 애들이 퐁듀를 좋아하는데 원칙대로 하자면 좀 복잡하겠지만 저만의 간단한 방법으로 가끔 해먹습니다. 특히나 겨울  크리스마스에 잘 어울리는 음식이죠~ 냉장고에 있는 치즈를 이용해서 만들었어요~
스테이크,가장 최상의 스테이크는 사실 소금  후춧가루의 양념만으로도 그 맛이 충분할 겁니다. 하지만 적절히 고기 맛을 살릴 수 있는 소스를 함께 곁들이면 그것도 나쁘지 않을 거예요. 검은색 소스가 매력적인 데리야키 소소를 곁들인 스테이크를 소개합니다. 생각보다 고기와 잘 어울리는 숙주나물을 함께 곁들여서 먹으면 훨씬 더 맛이 있어요.
돈가스,맛나게 푸짐하게 영양있게 엄마표 홈메이드 돈가스입니다.
햄버거스테이크,외식하지 않아도 집에서 근사하게 즐길수있는 햄버거 스테이크입니다.
소고기찹스테이크,신랑이랑 단둘이 먹을땐 스테이크해도 재료비 크게 부담스럽지 않지만 식구들 많으면 스테이크로 상차리기엔 재료비가 무척 많이 들거든요. 그래서 적은 소고기로 푸짐하고 근사한 한접시를 만들수있는 찹스테이크~! 요거 만들기도 간단해서 연말 파티요리로 딱 좋답니다.
닭가슴살치즈까스,아이들이 좋아하는 닭가슴살 치즈 까스입니다. 손님초대요리로도 좋아요.
안심스테이크,고기가 심히 땡기는날~~ 우리한우로 만든 안심스테이크.
찹스테이크,간단하고 폼나는 연말연시 파티요리 찹스테이크입니다.
등심스테이크,맛있는 등심으로 만드는 스테이크입니다.
연어스테이크,파인애플소스로 맛을 낸 연어스테이크입니다.
바비큐립,간단하고 부드러운 바비큐립 입니다.
크림소스연어스테이크,신년회 파티 모임에 좋은 어니언크림소스 연어스테이크입니다.
딸기초콜릿퐁듀,템퍼링한 초콜릿을 따뜻하게 해서 과일을 찍어먹는맛...~~ 드셔보신분들은 다~~ 아시죠~~달콤한초콜릿을 바나나에 콕~ 찍어서 ~~ 흐...~~생과일외에도  레인보우 장식물을 찍어서 드셔도 오독오독~~ 씹는맛이 너무 좋답니다...~~ 그외에도 즐겨드시는재료는 뭐든 찍어드셔도 좋겠어요 ㅋㅋㅋ
찹스테이크,초간단 고기맛 제대로 즐기기 찹스테이크~고고!! 와인이라도 한잔 곁들임 최고예요.
새우스테이크,고소하고 부드러운 어니언 크림 소스와 단백한 새우 스테이크. 새우 손질하는게 손이 가서 좀 귀찮기는 하지만 손이 가는 만큼 맛있는 아이랍니다.
스테이크,코끝 찡 알싸한 머스터드 스테이크~!
고구마그라탕,간단히 간식겸 야식으로 고구마 그라탕을 만들어 보았어요. 조금만 먹어도 포만감이 생기는 고구마를 이용했는데 맛도 좋고 간단히 허기를 달래 줄 수 있어 좋은거 같아요.
