MENU_NAME,DATA
사블레린처쿠키,부드럽고 고소한 쿠키위에 새콤달콤 잼을 올려 구운 사블레린처. 쿠키의 부드러움을 살리기 위해 반죽을 잘라 가운데를 꾹꾹 누르고 잼을 듬뿍 올려 굽는다고 하네요. 삶은 노른자가 들어가서 더 부드럽고 고소해요.
파스타과자,조금씩 남아서 처치곤란하던 파스타가 우리나라 전통 과자인 매작과 같은 과자로 변신했답니다. 딱딱하고 달콤한것이 꼭 어릴때 아니 지금도 자주 사먹는 왕소라  고구마과자 같아요.
뮈슬리크런치쿠키,뮈슬리와 콘프레이크를 잔뜩 넣어 씹는맛이 일품인 뮈슬리 크런치 쿠키. 씹을수록 고소하고 달콤한 씹는맛이 좋은 쿠키예요. 콘플레이크와 뮈슬리가 많을때 한번 구워 보세요. 정말 맛있는 쿠키예요.
쿠키,아이싱 쿠키에 사탕을 깨서 보석처럼 장식해서 만든 쿠키 입니다. 이쿠키는 만드는재미가 있어서 아이들과 함께 만들며 즐거운시간도 보내고 만든 쿠키는 예쁘게 포장해서 선물을 하거나 장식쿠키로 사용하시면 좋을것 같아요.
KFC비스킷,이젠 집에서 패스트푸드 따라잡기~ KFC 비스킷~
과일타르트,싱싱한 생과일이 듬뿍 과일 타르트입니다.
버터링쿠키,정말 사먹는 버터링쿠키보다.. 더 맛있던데용~~~ㅎㅎ 이게 바로 홈메이드의 매력인가봐요~ 방부제도 엄꼬... 들어가는 재료도 적고~^0^ 이젠 안사먹으렵니당~~ 우리 모두 사먹지 말고~ 집에서 버터링쿠키 따라잡아 보아요~~
시나몬비스코티,바나나와 시나몬이 들어가 향긋한 비스코티에요. 배고프거나 입이 심심할 때 먹으면 딱인 티푸드 비스코티랍니다.
초코칩비스코티,오독오독 달콤한 초코칩이 박힌 비스코티랍니다. 버터가 들어가지 않아 입맛을 확 사로잡는 맛은 없지만 건강에도 좋고 고소하고 담백하답니다. 아이들 간식이나 다이어트 시 건강빵으로 좋습니다.
초코너트쿠키,다양한 견과류가 들어가 더욱 고소한 건강한 간식 초코너트쿠키입니다. 바삭한 식감의 씹는 식감도 좋고 견과류와 함께 초코칩도 넣어 달콤해요.
에그타르트,타르트지로 간단히 만드는 계란의 풍미가 가득한 달달한 에그타르트입니다.
통밀비스코티,유기농 재료를 이용하여 유기농 통밀 비스코티를 만들어 보았어요. 차 마실때 빠질수 없는 티푸드로 자리 잡고 있는 비스코티. 통밀을 넣어 구수하구요. 여러 견과류와 말린살구를 넣어 씹는재미가 쏠쏠. 버터가 들어가지 않아 부담도 없답니다.
무화과 오트밀 쿠키오트밀쿠키,오늘은 오트밀을 듬뿍 넣고.. 무화과를 얹어서 쿠키를 좀 구웠어요~ 톡톡 터지는 무화과를 얹어서 구웠더니 모양도 꽃처럼 이쁘고 맛도 좋드라구요.
허니비스켓,은은하고 달콤한 꿀향이 풍겨서 더 맛있는 허니 비스켓. 재료도 간단하고 맛있어요. K*C 비스켓 부럽지 않은 맛. 꼭 만들어 보세요.
초코청크쿠키,초코맛이 진한 초코쿠키에 초코청크와 호두를 넣고 만든 초코청크 쿠키에요. 선물하기에도 집에서 간식으로 먹기에도 제일 좋은 베스트셀러 쿠키에요.
크랜베리사브레,오늘은 색깔도 너무 예쁘고 맛도 새콤달콤 부드러운 백년초 크랜베리 사브레. 선물용으로도 좋아요. 사그락 사그락 씹히는 백년초 크랜베리사브레 함께 만들어 보아요.
초코쿠키,촉촉하거나 바삭하거나 오늘 소개해드릴 no 버터 초코얼룩쿠키는요. 만드는 크기에 따라서 다양한 식감을 느낄수 있어요. 저처럼 좀 크게 만드시는 분들은 바삭함과 약간의 촉촉함을 작게 만드시는 분들은 바삭바삭함을 느낄 수 있는 쿠키랍니다. 젖소도 부럽지 않은 이쁜 얼룩무늬를 가진 초코얼룩쿠키. 함께 만들어 보아요.
블루베리소보루치즈타르트,부드럽고 달콤해서 티타임에 아주 잘 어울리는 블루베리 크림치즈 소보루 타르트입니다.
바나나타르트,처치곤란 바나나의 화려한 변신. 바나나 타르트를 만들어 보았어요. 향긋한 바나나와 코코넛이 참 잘 어울려요.
크래커,바삭바삭 고소하고 달달구리한 그맛이 최고랍니다. 우유나 커피와 함께 간식으로 먹어도 좋구요. 또는 아침에 씨리얼이나 요플레로 함께 먹어도 좋아요. 모양도 이쁜 시나몬 통밀 크래커 만들어 보아요.
호두과자,여행할때 휴게소에서 자동화된 기계로 호두과자를 만드는걸 보면 신기해서 꼭 지켜보곤 하는데 언제나 불만인건 제가좋아하는 팥과 호두가 너무 적은양이 들어간다는거. 그래서 팥과 호두를 듬뿍 넣고 후두과자를 만들어 먹었답니다.
오디타르트,바삭한 파이지위에 오디잼을 듬뿍 바르고 그위에 아몬드크림을 올려 오디생과로 장식해서 구웠답니다. 요건 정말 제과점에서도 맛볼수 없는 스페셜 타르트라고나 할까요?
베리베리치즈타르트,한 조각 잘라서 먹어보면 '음- 행복해'라는 감탄이 절로~~ 타르트는 바삭바삭 크림치즈는 부드럽고 베리들은 달콤달콤 행복한 맛이랍니다.
호밀쿠키,뭔가 좀 구수하고 라이트 한 쿠키를 먹고 싶어서 단맛이 은은하고 씹히는 맛이 풍부한 호밀쿠키를 구워 보았답니다.
사과치즈타르트,아오리사과를 싸게 팔기에 한봉지 사봤는데 아무맛이 없어서 사과졸임을 만들어 치즈케이크와 치즈타르트에 넣어서 구워봤어요. 치즈타르트에 넣고 구운 사과는 말캉말캉하니 꼭 젤리를 먹는것 같았답니다. 퍼석퍼석하고 시지도 달지도 않은 사과가 달콤하고 쫄깃한 사과로. 고소하고 상큼한 환상적인 치즈 사과케이크로 변신했어요.
식빵러스크,남은 식빵으로 만드는 바삭바삭하고 달콤한 식빵러스크입니다.
크림치즈타르트,미니치즈 타르트를 굽고 직접만든 과일 필링과 생크림을 올려 장식해본 미니 치즈 타르트 입니다.
코코넛쿠키,베이킹 재료중 좋아하는 재료를 묻는다면  코코넛이라고 말할수 있어요. 아삭아삭하게 씹히면서 향긋하고  오븐에 구우면 바삭함과 고소함이 배로 되는 코코넛은 좋아하는 재료 중 하나에요. 그 코코넛 가루는 듬뿍넣고  버터대신 생크림을 넣은 coconut cookie. 재료도 과정도 아주 착한 그런 쿠키에요.
호두쿠키,유기농쿠키믹스로 간단하게 만든 유기농호두쿠키입니다.
오징어먹물쿠키,항암효과가 뛰어난 웰빙쿠키 오징어 먹물 쿠키입니다.
월병,추석때 선물하기 좋아요 집에서 만드는 월병 선물세트입니다.
두부호밀쿠키,두부랑 호밀가루를 넣어 엄청 구수하고  아기자기해서 끊임없이 먹게되는 그런 크래커! 영양적인 면에서나 포만감의 면에서나 다 좋아요.
월병,추석때 선물하기 좋아요 집에서 만드는 월병 선물세트입니다.
모카초코칩쿠키,커피향이 솔솔~나는 촉촉한 쿠키에요. 버터가 들어가지 않아서 부담없이 먹을 수 있구요.
미숫가루초코칩쿠키,미숫가루 맛이 폴폴~ 구수하고 담백한 미숫가루 초코칩쿠키입니다.
녹차초코칩샤브레,냉동실에 넣었다가 굳히는 쿠키는 미리 만들어 두었다가  냉동실에 넣어 있는 상태에서 생각날 때마다 굽기만 하면 되서 참 편해요. 시간 날때 많이 만들어서 얼려두고 필요할 때 구워서 먹거나 또 선물을 하거나 녹차초코칩 샤브레~ 저랑 같이 심혈을 기울여서 만들어 봐요.
고구마칩,싱싱한 고구마로 만든 건강한 먹거리. 엄마표 고구마칩이랍니다.
땅콩쿠키,고소한것이 바삭바삭 거리는 땅콩쿠키립니다.
감자칩,안녕하세요~ 오늘은 간식거리로 좋은 감자칩을 만들어봤습니다. 튀기지 않고 오븐에 구워서 식용유도 덜들고 느끼하지도 않고 바삭바삭한게 좋드라고요.
커피피칸스낵,고소한 피칸에 커피가 들어간 머랭을 입혀서 구워보았어요.
허브쿠키,바삭한 쿠키가 먹고싶어서 만들어본 허브쿠키에요. 버터대신 오일이 들어가서 부담없이 바삭바삭해요.
타르트,사과를 사왔는데 달지 않고 맛이 없을 때나 또는 달콤하디 달콤한 사과를 사왔을 때 만들수 있는 바삭바삭하고 달콤한 애플파이에요. 사과를 조려 넣으면 말캉말캉하면서도 달콤해서 아주 맛있는 디저트가 되지요.
아몬드튀일,아몬드 튀일입니다.
쿠키,딸들과 함께 미니어처 쿠키를 만들어 소꿉놀이를 했답니다.
아몬드비스코티,비스코티는 '두번 굽는다'라는 뜻이어서 좀 과정이 번거롭긴 하지만 구워놓고 식힌뒤에 밀폐해놓으면 한달도 보관이 가능해요. 선식가루가 들어가서 구수하니 구수한 커피와도 잘 어울리고 아몬드와 오트밀과도 잘 어울린답니다.
녹차쿠키,뎅글뎅글 귀여운 녹차볼쿠키. 버터대신 포도씨유 들어가서 갈끔하고 바샤삭 거리는 녹차볼쿠키에요. 정말 바샤삭이라는 어감이 제일 어울려요. 그릇에 담아놓고 하나씩 입에 넣으면 눈깔사탕 먹는것 같은 복고느낌이 몽글. 과정도 간단간단 하답니다.
초코칩쿠키,알록달록 귀여운 쿠키  마치 크리스마스를 기다리는 어린아이마음으로 돌아간 기분이에요. 캔디팝컬러의 초코칩을 올려 구운  기존의 초코칩 쿠키와는 맛도 모양도 다른 색다른 초코칩 쿠키. 캔디컬러 초코칩 쿠키입니다.
그린티타르트,사각 타르트틀로 만든 앙금 레드빈 타르트. 녹차가루를 넣은 크림치즈 필링과 녹차와 어울리는 팥앙금을 넣은 부드럽고 달콤한 타르트에요.
러스크,먹다 남은 빵 처치용으로 좋은 러스크. 딱딱하게 굳은빵으로 만들면 더 맛있는 러스크를 저희집에선 일부러 식빵을 사다 만들어 먹곤 하지요. 아이들에게 좋은 호두와 맛있는 사과를 빵에 올려 구워봤어요. 바삭한 러스크에 새콤달콤한 사과와 고소한 호두맛이 일품이였어요.
씨리얼튀일,시리얼이 아침에는 식사로... 오후에는 간식으로 탄생한~ 시리얼 튀일!
그린티마블사브레,녹차향이 솔솔 나는 쿠키. 색도 너무 곱고  녹차덕에 느끼하지 않고 담백해서 내맘에 쏙. 파샤샥 부서지는 식감의 사브레라는 본분을 다한 쿠키랍니다.
과자,어른분들이 옛 추억을 생각하며 드시기에 아주 좋아요. 달달한 것이 땡길때  과정도 간단하고 재료도 간단한 이 앙금주름 과자 만들어보세요~
딸기잼쿠키,바삭바삭하면서 잼 덕에 달콤한 잼쿠키를 만들어봤어요. 마침 딸기잼이 있어서 딸기잼쿠키를 만들었는데 다른 잼이 있으시면 여러가지로 만드셔도 이쁘고 맛있을꺼같아요.
KFC비스킷,KFC 비스켓을 만들어봤어요. 제 뱃속의 후덕함에 일등 공신. 맨날 가면 꼭 하나는 사먹는데 요즘은 자주 못가서 잘 못사먹긴 하지만 집에서 만들어먹으니깐 그 허전함을 달랠수 있었다나 뭐라나.
피넛청크쿠키,작은 미니 사이즈의 고소한 쿠키를 구웠어요. 고소한 피넛버터를 넣어 반죽하고  달콤한 초코청크칩까지 올려서 맛을 더해주었지요.
스노우볼,오늘은 슈가파우더를 안뭍혀도 바삭하고 고소한데 슈가파우더 덕에 달콤함이 한층 업그레이드 되는 스노우볼입니다.
사과초콜렛과자,사과에 녹인 초코렛을 바르고 씨리얼이나 젤리들을 붙여주기만 하면 이쁜 모양의 초코사과 과자가 된답니다. 크리스마스에 아이들과 함께 사과로 과자를 만들어서 장식도 하고 하나씩 떼먹으면서 즐거운 시간을 보내보시면 어떨까요~~
귤칩,건조기 없이 오븐으로 건조시켜준 귤칩입니다. 겨울철에 비타민C를 듬뿍 섭취 할 수 있는 귤. 감기예방에 좋은 귤 다이어트에 좋은 귤. 한방재료로 쓰이는 귤껍질은 몸에 좋은건 알지만 농약 걱정때문에 드시기 꺼려지시죠? 저도 늘 몸에좋다는 귤껍질을 버리기가 아깝더라구요. 그런데 얼마전 이벤트선물로 받은 야채과일 전용세제로 귤을 세척해서 만들어 봤답니다. 농약걱정없이 깨긋하게 씻어준다니 안심하고 만들어 봤어요.
아몬드피넛버터쿠키,고소함의 극치 아몬드 피넛버터쿠키입니다.
피칸쿠키,밀가루와 버터가 안들어가서 고소하고 향이 그대로 느껴진답니다. 피칸 가루로 만들어서 그런지 정말 고소하고 맛있더라고요.
애플타르트,향긋한 사과향 애플타르트입니다.
버터링쿠키,버터향 가득한 맛있는 버터링쿠키입니다~
피칸초코칩쿠키,달다구리한게 땡겨서 초코칩쿠키 만들어봤는데  청크가 없어서 정말 초코칩을 넣었는데 왜이렇게 볼품없는게냐. 그래도 맛은 좋았답니다.
레몬홍차비스코티,오독오독 씹어먹기 좋은 비스코티. 고소한 아몬드랑 쫀득한 크랜베리도 넣어 씹는 맛도 더한 레몬향이 물씬 풍기는 그러한 비스코티 랍니다.
키위양갱,비타민 덩어리 키위로 양갱을 만들었으니 칼로리 부담도 덜되고 참 좋은 간식이나 디저트가 될것 같아요.
초코땅콩쿠키,고소한 땅콩과 달콤한 초콜릿이 잘 어울리는 쿠키였어요. 
초코칩쿠키,선식가루로 타먹는거 말고 좀 색다르게 드시고 싶으신 분들에게 선식으로 만드는 초코칩 쿠키를 추천합니다. 바쁜 아침식사 대용으로 먹을라고 만들어봤습니다.
땅콩호두쿠키,고소한 땅콩버터와 고소한 견과류인 호두를 같이 넣어 고소함이 두배~ 땅콩호두쿠키를 소개합니다!
에스프레소쿠키,커피향이 은은하게 감도는게 넘 좋답니다. 아몬드 슬라이스 덕에 고소하고 맛있지만  견과류를 안좋아하시는 분들은 빼고 만드셔도 반죽자체 은은한 향 덕에 심심하지 않게 드실수 있을꺼같은 에스프레소 쿠키입니다.
버터링쿠키,직접 만들어 먹고 입에서 사르르 녹는  부드러운 버터링 쿠키입니다.
애플타르트,사과를 잘게 썰고 피칸과 함께 섞어 타르트지에 담아 함께 구운 달달한 애플타르트입니다~
포춘쿠키,모양도 맛도 좋은 포츈쿠키(포춘쿠키)입니다.
달걀하트쿠키,버터나 오일이 안들어가서 더 좋구요. 속은 퐁신퐁신합니다. 달걀빵(계란빵)을 먹는 기분인데 겉이 조금 바삭하면서 식감이 꽤나 좋은 달걀 하트 쿠키랍니다.
식빵러스크,바삭바삭 고소고소 식빵러스크입니다.
아몬드비스코티,앞뒤로 구워서 바삭하고 통아몬드가 들어가서 고소한 아몬드 비스코티예요.
양갱,달콤한 간식 양갱입니다.
귤양갱,명절 선물로 좋고 쌉쌀한 녹차의 티푸드로 좋은 귤양갱을 만들어봤어요.
크림치즈크루아상쿠키,달콤함을 돌돌말아 크림치즈 크루아상 쿠키입니다.
통밀뮈슬리쿠키,통밀과 흑당을 넣은 고소한 뮈슬리쿠키입니다. .흑당을 듬뿍 넣고 구워서 풍미도 좋고 촉촉한듯 아주 맛있는 쿠키예요. 
감자칩,입이 심심할때 그냥 먹어도 맛있고 술안주로도 좋고 영화보면서 먹어도 제맛인 초간단 감자칩을 만들어봤어요~ 정말 10분도 안걸리구요~
과자,이제 설이 며칠 남지 않았는데요. 설이랑 너무 잘 어울릴 것 같아 예전에 찍은 사진이지만 가져와 보았답니다. 타래과!예요. 매작과라고도 하지요.밀가루에 심심하게 소금간을 하고 또 생강즙을 살짝 같이 짜 넣어서 반죽을 한뒤 얇게 밀어서 네모난 직사각형의 모양을 만든후 세로로 칼집 세번내어 한쪽 반죽을 구멍 가운데로 통과시켜 모양을 만든뒤~ 기름에 튀긴후 설탕시럽물에 뒹굴어 내는 요리예요. 우리네 전통요리지요. 궁중에서도 즐겨 드셨다지요?
쿠키,가을 분위기 물씬나는 가을나뭇잎쿠키와 코스모스꽃쿠키입니다.
초코칩쿠키,조카들에게 명절선물로 만들어간 초콜릿 칩 쿠키~일명 초코칩 쿠키입니다. 밀가루를 넣지않고 쌀가루를 사용해서 구웠더니 더 바삭하고 맛있었어요. 한개만 먹어도 속이 든든한 쿠키였답니다.
모카비스킷,카페모카로다가 비스킷을 만들어봤습니당. 커피와 초콜릿이 들어가서.. 약간 커피향 솔솔나면서 다크 초콜릿의 그 쌉싸름한 그래서 전 만들어 놓고 밀크랑 티타임을 하핫. 은은한거 같으면서도 진하거든요.
견과류고구마쿠키,오늘은 고구마를 넣은 쿠키를 만들어 보았답니다. 그 외 갖가지 견과류를 넣으니 정말 고소하구요. 건조과일도 좀 넣어주니 상큼하면서 맛나더라구요. 그야말로 웰빙 쿠키가 아닐수 없습니다.
키세스쿠키,키세스 초콜릿으로 만든 키세스 쿠키를 올려봅니다. 모양도 깜찍하면서 초콜릿과 쿠키를 함께 드실수 있어서 선물하시기에도 좋을꺼같아요.
초콜릿,초콜릿 템퍼링 하는법입니다.
초콜릿치즈타르트,발렌타인데이에 마음을 전하기 좋은 하트 초콜릿 치즈치즈케이크 입니다. 정확하게 말하면 하트모양 초콜릿 크림치즈 딸기 타르트가 되겠지만 너무 길어서 좀 줄였어요. 장식으로 나빠쥬 만들때 사용하고 남은 바닐라빈을 올려주고 피스타치오를 뿌리고 모양도 예쁘고 향이 좋은 팔각을 올려 봤어요.
초코피칸쿠키,저는 초코칩이랑 청크가 없어서 생략한 초코 피칸 쿠키입니다. 사실 전 청크는 좀 딱딱해서 씹는 식감을 별로 안좋아하는데 요곤 부드러우면서 피칸이 살짝 씹혀서 저는 이게 더 낫드라고요. 초코칩이든 청크든 취향껏 추가하시고 호두로 대체하셔도 좋아요. 부드럽고 고소하고 달콤한 맛을 선물하고 싶다면 추천해드립니다. 
헤이즐넛초콜릿,몰드만 있으면 처음 만드시는 분들도 만들수 있는 몰드 초콜릿을 올려봐요. 속에 헤이즐넛이나 다른 견과류를 박아주시면 또 특징있는 초콜릿이 되지요. 템퍼링만 잘해주시면 반질반질 이쁜 초콜릿을 만들수 있으니깐 초콜릿 첨 만드시는 분들은 한번 도전해보세요.
아몬드초콜릿,템퍼링 한 초콜릿으로 만든 아몬드 카라멜 초콜릿입니다. 카라멜 코팅이 된 다음에 초콜릿 코팅이 되서 자칫 달달할수 있지만 코코아 파우더를 입혀줘서 쌉싸름한 맛도 내주고  고소한 아몬드 씹히는 맛도 좋답니다.
모카초코쿠키,달콤한 맛에 고소함을 더한 모카초코쿠키를 구워봤어요. 초콜릿만드는게 부담스럽거나 많이 단걸 안좋아하시는 분이 있으시면 발렌타인데이때 선물하셔도 좋을꺼같아요.
가나슈초콜릿,달콤 쌉싸름한 녹차 가나슈 화이트초콜릿입니다~
치즈초콜릿쿠키,베이킹 안해봐서 재료도 제대로 갖추어져 있지않아요...하시는 분들께 안성맞춤인 레서피랍니다. 보시고 차근차근 따라하시면 누구나 만들수 있는 레서피니까 예쁘게 만들어보세요. 고소한 치즈맛 쿠키랑 달콤한 초콜릿  넘넘 맛있답니다.
아몬드비스코티,오늘은 두번 구워만드는 비스코티를 올려봅니다. 비스코티의 어원 자체가 두번굽는다는 의미더군요. 아몬드만 넣어서 만들었는데 크린베리나 건포도같은걸 넣어서 만들어도 맛있을꺼같아요. 굽는시간을 좀 늘려서 색이 진하고 딱딱했답니다.
생강쿠키,몸을 따뜻하게 해주는 생강쿠키입니다. 쿠키에 생강을 갈아 즙을 내어 넣고 만들어보았습니다. 생강향도 솔솔 나면서 바삭하고 고소하니 맛있네요. 혈관과 뇌에 좋은 견과류 피칸도 얹어 함께 구워냈답니다.
파베초콜릿,사르르 녹는 생초콜릿 (파베초콜릿)입니다.
초콜릿쿠키,발렌타인데이를 앞두고 초콜릿 선물 많이들 고민되시죠~ 초콜릿을 별로 좋아하지 않는 연인을 위한 발렌타인선물용으로 만들어본 초콜릿쿠키에요~ 초콜릿은 쬐끔 들어갔지만 초콜릿보다 더 달콤한 쿠키에요~ 모양도 이쁘고 맛 또한 기가막힌 초콜릿쿠키! 함께 만들어볼까요~
가나슈타르트,달달한 미니가나슈타르트(미니초콜릿타르트)입니다.
아몬드초코타르트,아몬드 초콜릿 타르트입니다. 원래 아몬드가 바닥에 깔려있어야되는데 실수로 애들이 둥둥뜨는 상태가. 모양은 이래뵈도 맛은 좋아요. 슈가파우더로 마음을 담아 하트 뿅뿅 데코해주면 포인트가 되겠지요.
타르트지,다양한 타르트의 기본이 되는 타르트지입니다.
에그타르트,속에 필링도 부드럽고 맛있고  또 달걀 냄새도 안나고 맛나는 앙증맞은 에그타르트랍니다.
쿠키,선물하기 좋은 사탕닮은 쿠키 이색돌돌쿠키입니다.
메이플캐러멜,달콤함이 은은한 메이플 캐러멜입니다.
건포도샌드쿠키,건포도로 페이스트를 만들어 달콤하게 쿠키사이에 넣은 건포도샌드쿠키에요~ 쿠키도 건포도페이스트도 입안에서 사르르~ 녹아없어지는 달콤하고 부드러운 쿠키랍니다~
식빵러스크,
스낵,멸치로 만든 멸치스낵^^ 멸치강정이라고 해도 좋고~ 멸치과자라고 해도 좋을것 같습니당~ 바삭바삭 자꾸만 손이 가는 멸치스낵^^
호두비스킷,요즘 이 호두 비스킷을 자주 만들어서 먹어요.. 만들기도 쉽고  재료도 무지 간단하고....^^ 매달 구입해서 보고 있는 슈퍼레시피에 참으로 착하고 괜찮은 베이킹 레시피가 실렸더라고요... 이름하여 호두비스킷... 여러번 구워 먹어보고 제 입맛에 맞는 레시피를 다시 만들어 보았어요... 뭐~~호두 양 늘리고  설탕 양을 줄이고....^^ 원래 레시피대로 하면 설탕의 양이 많다 싶어서 제 입맛에는 많이 달더라고요.. 그리고 호두의 양도 조금 더 늘려도 되겠다 싶어서 호두 잔뜩 넣고 구운~~ 바삭바삭 담백하고도 영양가 많은 과자가 만들어 지지요~~~ 대충 만들어도 맛있고  신기하게 잘 구워지는 호두비스킷...ㅎㅎ
누룽지과자,보리밥은 아침에 밥을 지어도 저녁만 되어도 금방 색이 변하는게 흠이에요. 보리가 건강에 좋아 조금씩 넣어서 밥을 짓고는 하지만 백미만으로 밥을 지었을때와는 또 다르더라구요. 색이 변하면 왠지 좀 그렇잖아요. 이럴땐 누룽지를 한번 만들어 보세요. 약간 태운듯 노랗게 만들어두었다가 나중에 물을 붓고 끓여서 누룽지죽으로 먹어도 되고  이렇게 기름에 튀겨서 과자를 만들어도 좋겠죠?
고추장쿠키,첫맛은 달콤하고 뒷맛은 매콤한 고추장쿠키입니다.
딸기쨈타르트,딸기쨈을 만들어 타르트를 구워 봤어요. 쨈을 만들땐 딸기중량의 60~80%의 설탕을 넣고 만들지만 타르트를 만들려고 설탕을 줄여서 쨈을 만들어 새콤한 딸기의 신선한 맛을 느낄 수 있었던 타르트였어요.
모카아몬드초코칩쿠키,모카향 솔솔 나면서 달콤한 모카아몬드초코칩쿠키입니다.
미숫가루비스코티,버터가 안들어갔고 미숫가루가 들어가 구수한 맛이 강하며  견과류의 씹는맛이 있으니 웰빙비스코티라고 보시면 될듯.
견과류초콜릿쿠키,견과류를 듬뿍 넣고 만드는 고소한 초콜릿 쿠키 피에몬테(Piemante)입니다. 아몬드가루가 듬뿍 들어있어서 부드럽고 고소하고 달콤 쌉싸름 합니다. 아몬드나 헤이즐넛 피스타치오 호두등 유통기간이 임박한 넛츠류를 갈아서 쿠키에 넣어 다양하게 만들 수 있는 쿠키라서 맘에 드는 레시피 입니다.
녹차크렌베리사브레,녹차향이 은은하고 달콤한 사브레쿠키에 크렌베리를 넣어 구워 봤어요.
초코너트쿠키,저희집에서 자주 만드는 쿠키중에 하나가 요 초코너트쿠키랍니다. 쌀가루로도 요렇게 속까지 바삭바삭한 쿠키가 나온답니다.
딸기치즈타르트,오늘은 보기만해도 쌍콤~한 딸기와 치즈의 조화~ 딸기치즈타르트를 올려봅니다
