MENU_NAME,DATA
토마토마리네이드,마리네이드란 재웠다는 뜻이에요. 토마토 마리네이드는 토마토를 소스에 재웠다가 먹는건데요. 준비한 허브와 올리브유에 재워 냉장실에 차게 두었다가 먹으면 맛있지요. 손님상차림에도 요거 한 접시 담아놓으면 맛이 상큼해서 입가심도 되고 좋아요.
바나나쨈,먹다남은 바나나로 바나나쵸콜렛쨈 만들었답니다.
양파즙,요즘 햇양파는 맵지도 않고 달달하니 맛있더라구요. 양파의 좋은 점은 너무나 많아서 고가의 보약보다 훨씬 좋은 점이 많답니다. 양파즙을 만들어 보았어요.
초콜릿무스,더운날이 계속되고 있어요. 덥고 지치고.. 너무너무 달콤한게 먹고 싶어서 머핀  케이크 이런것 보다는 초콜릿을 듬뿍넣고 초콜릿 무스를 만들었어요~ 부드러운 무스이기 보다는 쫀득쫀득한 그런 무스에요. 초콜릿 듬뿍넣고 흐린날의 찌뿌둥함을 날려요!! 
매실,올해두 어김없이 매실이 풍년~ 저희집은 친정이 포황서 토종매실 농장을 하구 있어 믿을수 있는 매실이랍니다.. 올해는 가격두 저렴하게 이웃님들께 보내드렸네요~ 일반 시중에 파는 매실보다는 열매가 작긴 하지만 순 토종이라 달고 엑기스도 많이 나오는장점이 있어요~ 집에서 10kg를 부쳐주셔서 매실엑기스 담그는 방법 올려드릴께요~
쨈,요즘 무공해 자두맛에 푹~빠져 있답니다.. 달고 새콤한 자두가 얼마나 좋은쥐.. 생으로 먹고 말려서두 먹고..말려서 자두를 먹으면 변비에 특효랍니다.. 피로회복과 노화방지.빈혈.고혈압 예방에두 좋고 혈액순환작용에두 우수한 효능을 지닌게 자두랍니다.. 여름과일로 요즘 한창 나오는 자두 많이들 드셔욤.. 간단하게 할수 있는 자두쨈.. 보통 딸기쨈 포도쨈.이렇게 만들어 드시는뎅.. 자두로두 쨈을 할수 있답니다.. 얼마나 달고 새콤한쥐.. 식욕을 자극합니다..
귤,한병 만들어두면 여기저기에서 상큼한 맛을 전해주는 귤병조림을 만들어봤어요....
토마토소스,시중에 파는 파스타 토마토소스보다 훨씬 맛있어요. 깊고 진한맛이 정말 좋답니다.
고구마카레,감자대신 달콤한 고구마를 넣고 만들어 먹는 카레입니다. 
바나나잼,바나나잼 만드는 방법은 보통 잼 만들때처럼 냄비에 넣고 졸이는 방법과 또 전자레인지를 사용해서 간편하게 하는 방법이 있는데요. 오늘은 전자레인지를 이용한 방법을 올려 보도록 할게요.
요거트무스,오븐도 필요없고  크림치즈도 필요없는 간단한 녹차요거트 무스랍니다.
두유마요네즈,쉽고 간단하고 놀라운 맛의 바질 두유마요네즈  함께 만들어 봐요.
커스터드크림,노른자가 남는다면? 전자렌지로 아주 초간단하게 커스터드크림 만들어보세용~^0^ 빵반죽에 넣어서 빵을 만들어도 좋구~ 빵에 발라먹어도 좋아용~~^0^
커스터드크림,베이킹을 하면서 만들게 되는 커스터드 크림. 커스타드 크림 만드는게 좀 번거로운 과정이 많아요. 가스레인지 위에서 크림이 눋지 않도록 계속 저어주어야 하고 체에 거르는 과정도 있고  좀 귀찮아서 전자레인지로 만들었지요.
토마토마리네이드,토마토 마리네이드를 만들었답니다. 마리네이드는 재료를 향미를 낸 액체에 재워 둔다는 의미라고 해요. 그냥 막 퍼먹어도 맛있구요~ 파스타 먹을때 피자 먹을때 같이 먹어도 넘 좋아요~
포도쨈,선물로 들어온 포도가 올해는 무지 향두 진하고 새콤달콤하네요~ 올해엔 모든 과일은 풍작이라 맛두 좋고 가격두 좋아서 냉장고에 과일이 언제나 푸짐~ 포도 손질하며 줄기가 흐물흐물 하던 포도들만 따로 모았더니 무지 많아염.. 포두주두 담고 간식으로 함께 먹을 빵이나 떡에두 발라 먹을려구 올해 첨으로 포도쨈 만들었어욤~ 이웃님들도 간편하게 쨈을 집에서 엄마표루 손수 만들어 보세욤~ 시중 파는 쨈보다 더 맛나고 달콤하답니다~
사과쨈,전자레인지를 이용해서 간단하고 빠르게 사과쨈을 만들어 봤어요. 첨가물이 들어가지 않아서 안심하고 먹을 수 있고  무엇보다 설탕양을 줄일 수 있어서 시판쨈보다 덜달아서 저는 집에서 쨈을 만들어 먹는답니다.
데리야끼소스,여러가지 요리에 활용할 수 있는 간편 데리야끼소스 만들기입니다.
바닐라엑스트랙,케이크나 쿠키 만들때 꼭 들어가는.. 계란비린내를 없애주고 풍미를 더좋게 해주는..바닐라제품들.. 오일..에센스..설탕등..여러가지가 있는데..설탕은 ☜ 전에 한번 올렸구요..^^ 요번에는..바닐라 엑스트랙을 직접 만들어 봤어요~ 처음엔..에센스와 같은건줄 알았거든요.. 그때는..바닐라 엑스트랙을 잘 몰랐어요...나중에 구입해 보고서야 알게 된.^^;; 에센스는 방울단위로 사용하고..굽는 베이킹에는 적합하지 않다고 하네요~ 바닐라엑스트랙은.. 어떠한 베이킹이나 디저트등..두루두루 사용할수 있다고 합니다. 베이킹 초기에..미국야후에서 뭐..구경하다가..우연히 발견한건데요.. 만드는 방법도 아주 간단하네요~^^
와인소스,저는 마시던 와인을 모아서 양식소스 재료에 사용하는 와인소스를 만들어 둡니다. 와인꿀소스는 양식소스 뿐만 아니라 디저트에 뿌려 장식도하고 디저트를 업그레이드 시켜 준답니다.
초콜릿무스,쌉싸레한 달콤한  진정한 비터스윗이에요.
마론잼,만드는 방법은 비교적 간단하지만 조금은 귀찮기도 한~ 만들면서 정말 왜 마론잼이나 마론페이스트가 비싼지 새삼 깨닫게 되었다는~ 요건 삶은밤을 쪄먹고 남았을때 만들면 참 좋아요.
매콤고구마카레,고추가루 팍팍 고구마 카레입니다.
귤잼,방부제 듬뿍 들어간 시판 잼과는 비교가 안돼요. 이젠 집에서 건강하고 새콤달콤 맛있는 홈메이드 귤잼을 만들어 보세용.
파슬리후레이크,집에서 직접 만드는 파슬리 후레이크입니다.
파스타소스,한번 만들어 놓으면 두루두루 유용하게 쓰이는 파스타 소스 만들기. 마늘 듬뿍  바질과 오레가노 팍팍  페페론치노 대신 삐끼누 넣고 대충 제 재료창고를 뒤지다가 있는 재료들을 모아 제 마음대로 만들어 봤어요.
딸기쨈,요즘은 어디 믿고 먹을만한 게 있어야 말이죠. 돈과 정성은 더 들지만 그래도 짬 나는 대로 엄마표 요리들 많이 만들어 주려고 해요. 얼마전 재래시장에서 딸기를 샀는데요. 두팩에 오천원 하더라구요. 딸기가 그리 크지는 않지만 빛깔도 좋고 또 크기도 딱 좋아서 구입을 했는데요. 그리 달지가 않았어요. 한달전쯤인가 같은 집에서 딸기를 샀었는데 그땐 같은 크기에 같은 빛깔~이었는데 맛이 정말 예술로 달았거든요. 이번건 그리 달지는 않고 그저 그래서 딸기쨈으로 만들어 버렸어요. 어차피 딸기쨈이 필요하던 터라 간단히 휘리릭 만들었지요.
사과잼,멍 터지고   말랑말랑해지는 꼬락서니보니 화딱지가 나서~~ 입꽉깨물구~ 새벽에 사과잼 만들기 시작했다~~!! 잼만들기는 정말 쉽다고 생각한다. 뭐 특별한기술 노하우가 필요하지 않으니. 그냥 노가다 몸둥아리 만 필요할뿐이다.ㅎㅎ 잼은 한번만들어놓으면  식빵이나 담백빵이 생겼을때~ 찍어먹거나 발라먹기 쏠쏠하다. 간단한 샌드위치나  토스트로 활용할수두 있고. 가장 중요한건. 일반 시중에서 파는 식품첨가제 들어가있는 잼을 먹지않아도 되서 좋다! 잼 역시 홈메이드가 대세다! 달은걸 워낙 싫어하는 사람이라면  설탕량을 줄여도 되고  기호대로 만들수있어서 좋다. 이게 바로 홈메이드의 강점! 집에 굴러댕기던  멍들어가고있는 사과들이 보이면  사과잼.바로 실행해보자.
슈크림,부드럽고 달콤해서 아이들도 어른들도 모두 좋아하는 슈크림을 만들어 봤어요. 겉은바삭 속은 부드러운 크림으로 채워진 슈크림. 한입에 쏙 넣으면 아이스크림처럼 샤르르 녹아 없어집니다.
연근카레,카레를 만들때마다 냉장고속에 있던 짜투리야채들을 다 넣고 만들곤 했었는데  정작 연근을 넣어봐야지하는 생각은 못했었어요. 카레에다 연근을 넣으니 아이들도 잘 먹고 저도 넘 맛있어요.
매실드레싱,다양한 요리에 쓰이는 새콤달콤한 매실 드레싱입니다.
마요네즈,핸드블랜더로 신선하고 맛있는 홈메이드 마요네즈 만들기
자두잼,자두는 비를 맞으면 맛이 없어진다구요. 양이 많아서인지 이제 얼마 먹지도 못했는데 아랫쪽의 것들은 벌써 눌려서 무르기 시작하더라구요. 그래서 그걸로 자두잼을 만들었어요. 사먹는 것보다는 좀 번거롭고 시간은 걸리지만 아시다시피 만드는 법은 간단잖아요. 또 제철과일인 자두로 집에서 직접 잼을 만드니까 믿을 수 있어서 더 좋구요. 색은 딸기잼처럼 붉지만 맛은 더 새콤한 맛이 강해서 침샘을 자극하네요. 여러분도 집에 무른 자두가 있다면 잼을 만들어 보시는 건 어떠세요?
마요네즈,어떤 음식이던간 홈메이드 만한게 없죠~~ 내 입맛대로 영양가 있게 만들 수 있다는게 바로 홈메이드의 장점이라면 장점! 그 중 홈메이드 마요네즈는 시판(방부제 듬뿍) 마요네즈보다 더 맛도 좋고 건강에도 좋답니당~ 특히 저는 집에서 만드는 마요네즈가 더 고소하고 내맘대로 만들 수 있어서 좋더라고요~ 그치만 신선한 달걀이 아니고 또 다른 이유로 마요네즈 만들기 실패도 많았습니당. 몇번 만들다보니 이젠 쉽게 집에서 만들어 먹네요.
닭안심마늘스테이크,부드러운 닭안심 마늘스테이크와 웨지감자입니다.
두부구이양념장,
자두잼,새콤달콤한 자두잼입니다.
카레,
배잼,새콤달콤 건강에 좋은 인삼배잼이예요. 특히  가을에 더욱 달콤하고 맛있는 배를 이용해 인삼의 쌉싸름한 맛을 감싸 더욱 맛있어졌답니다.
요거트카레,카레는 진짜 자주만들어 먹게 되는거같아요~ 자투리 야채가 많이 남았을때도 쉽게 선택하는 요리고  가끔은 아이들이 원해서 만들어주기도하구요. 그때마다 들어가는 재료에 따라 맛도 조금씩 달라지기도 하는데요. 오늘은 요거트를 사용해 부드럽게 만들어봤답니다.
카라멜크림,다양하게 사용되는 카라멜크림입니다. 그냥 빵 발라 드셔도 맛있습니다.
토마토치킨커리,웰빙 일품 풍미가득 토마토 치킨 커리입니다.
앳젓소스,지난주 싸게 구입한 양배추가 냉장고에 있어서 찜 솥에 얹혀서 쪘답니다. 양배추 쌈에 어울리는 액젓 소스를 만들어 볼까요.
버섯크림소스,올만에 꼬소한 크림소스가 땡겨서 버섯크림소스를 만들어보았어요. 바게트랑 함께 먹으니 너무 좋아요~
해물짜장,미즈 맛체험에서 바다식품 냉동수산물을 체험하게되었습니다 어제 배송되어왔지요 오후에 받았는데 아이스박스를 열어보니 냉동된 아이스팩이 꽁꽁......겨울이라서 겠죠 ㅎ 오징어 채 라고 써있네요 아마도...... 살짝~데쳐서 회무침용 으로 사용하면 좋을것같았어요 1.2kg~1.3kg으로 한덩어리로 얼어있는 제품  국내산입니다 한꺼번에 다 요리하기에 너무 많은양이라 조금 떼어볼려고 해도 안떨어져서 ㅋㅋ 냉장실에서 녹였습니다 냉동된제품은 녹였다 얼렸다를 반복하면 맛이나 식감이 떨어지죠 가정용으로 판매할생각이시라면 소포장 을 생각하면좋을것같아요 500g 정도
깨볶음,오븐으로 간단히 구운 고소한 참깨입니다.
비빔국수양념장,오렌지를 즙을 내어 만든 비빔국수 양념장이예요. 과일즙을 가미해 건강하면서도 더욱 새콤달콤한 맛을 더했어요. 비빔국수 양념장 하나 뚝딱만들고 면을 삶아 휘리릭 섞어주면 한번빠져나오면 헤어나올 수 없는 비빔국수가 완성된답니다. 
고추기름,다양한 요리에 사용가능한 매콤한 고추기름입니다. 마른새우를 볶는다거나  순두부찌개 끓일때 사용하면 아주 좋아요~
딸기쨈,달달하고 상큼한 딸기잼입니다.
양념치킨소스,비프소스 & 치킨양념소스만들기
콩나물밥양념장,아삭한 콩나물이 씹히는 고소한 콩나물밥입니다.
초콜릿무스,집에 있는 바나나를 이용해서 만들어본 초콜릿 무스예요~ 달달함에 자꾸만 손이 갑니다.
카스피해유산균,카스피해 유산균 종균 가루 배양하기
귤쨈,상해가는 귤이 있다면 잼을 만들어 보세요. 상큼하니 좋네요.
크림소스,제가 크림소스를 워낙 좋아해요 .. 그러다보니 치즈 .. 크림소스등 느끼한거만 포스팅을 하고 있다죠 ㅎㅎㅎ 그래서 크림소스 만드는 법을 간단히 설명해드릴께요 치즈   브로컬리   양송이 등의 소스로 다양하게 응용 가능 하시니깐 알아두심 유용하실꺼에요
카레,일본카레 전문점 따라잡기!!! 일본카레만들기입니다. 
콩나물밥양념장,엊저녁엔 오랜만에 콩나물밥을 해먹었어요~ 향긋한 달래 양념장을 곁들어서요~~만드는 법도 간단하니 오늘 저녁은 콩나물밥 어떻습니까~
토마토케첩,토마토 케첩 많이들 사서 먹잖아요~ 근데 이 토마토케첩에 설탕이 어마어마하게 많이 들어간다는 사실 아시나요? 제가 케첩을 자주 사용해서 몸에 좋으라고 설탕없이! 토마토 케첩 만들어봤어요~ 설탕을 넣지 않아 시판 케첩처럼 많이 달지도 않고 농축된 토마토의 진한 맛이 고스란히 느껴지는 홈메이드 토마토 케첩이랍니다~
거피팥고물,거피팥고물은 고물의 기본중에 기본이죠~ 떡집에서 각종 단자의 소로~ 바람떡소  인절미나 팥고물이 아닌 시루떡에~ 그게 바로 거피팥고물이에요~국산 거피팥 구입하셔서 직접 만들어 인절미 만들어서 드시면 우리가족 건강에도 좋겠죠~
데리야끼소스,생선  가지 구이  조림  닭꼬치  떡꼬치  맛탕  어묵 볶음 등 각종 요리에 두루 쓰이는 데리야끼 소스를 만들었어요.
귤잼,비타민 듬뿍 상큼한 귤잼입니다.
고추장,맵지않아 아이들 반찬만들때 자주 사용해도 좋은 순한맛 고추장 만들기입니다. 집에 있는 책과 EBS레시피 참고해서 했어요~
치즈,집에서 만들어 먹는 치즈입니다.
단호박밀크잼,우유의 고소함과 단호박의 달콤함과 부드러운 맛이 어우러진 단호박 밀크 잼. 달지 않은 크래커에 발라서 커피와 곁들여 먹으면 굿 이예요.
조청,설탕은 정제되어 좋지않고 꿀은 특유의 독성때문에 오래 섭취하면 좋지않다는데 조청은 엿기름과 물  밥의 전분기로만 졸여 만든지라 사랑하는 가족을위해 한번쯤 만들어보셔도 좋으실거예요. 조림  볶음등의 반찬에 활용하기도 좋고 얼려뒀던 가래떡이나 절편 구워서 찍어먹음 간식으로도 그만이예요.
고추기름,음식을 만들다보면 매콤한 맛을 내기위해서 고추기름을 자주 사용하게 되는데요. 밖에서 판매하는걸 구입하려면 가격도 비싸고 고추가루도 기름도 깨끗한걸 사용하는지 알 수가 없어서 찜찜하기도 하고 고추기름을 만드는 과정에서 기름이 산화되지는 않았는지 걱정도 되고 그러네요. 집에서 만드는게 제일 안전하고 깨끗하니까 이제 고추기름 집에서 간단하게 깔끔하게 만들어요.
리코타치즈,고소하고 달콤한 나만의치즈 리코타치즈입니다.
닭안심카레,엊저녁 뚝딱 만들어 먹은 카레라이스~~~ 특별할건 없지만 올려봅니다~
해물커리,침에 방송에 인도요리가 소개되더라구요. 갑자기 구미가 확~ 당기는 것이 먹어야 겠다는 일념이..ㅋㅋ 암튼 그래서 오늘 점심은 해물커리와 난으로 후딱 해결했어요.
땅콩마요네즈,홈메이드 땅콩 마요네즈입니다.
소스,치즈육포를 다양하게 즐길 수 있는 세가지 소스 레시피를 소개합니다!
마늘큐빅,마늘을 마트에서 사먹는 편인데요. 거의 깐마늘을 사게 되요~근데 그게 사면 소량도 안팔지만 일주일 좀 지나면 썩어가고~ 그래서 나중에 조금 남는건 버릴때가 많아요. 그래서~ 요즘은 이렇게 보관 한답니다!
딸기쨈,설탕대신 꿀을 넣고 만든 딸기잼입니다.
딸기잼,달콤하고 딸기향이 가득한 과즙폭탄  딸기잼과 사과잼 만들기입니다. 
버섯카레,부드러운 카레와 연두부가 만난 연두부카레입니다.
레몬커드,레몬 향이 톡 쏘면서도 달콤하고 버터처럼 부드러운 레몬커드입니다.
사과잼,향긋하고 달달한 사과잼입니다.
딸기쨈,제철 딸기 넉넉히 사서 설탕대신 자이로과당을 넣어 건강 유기농 딸기쨈을 만들었답니다. 요렇게 제철과일을 이용해서 쨈을 만들어 두면 아침식사도 간단해져요. 앞뒤로 구운 노릇한 토스트에 정성스런 딸기쨈과 우유 한잔으로 해결할 수 있으니까요. 시판 딸기쨈과는 비교를 할 수 없답니다.
월넛스프레드,고소한 호두를 넣은 허니 월넛 스프레드 만들기입니다. 크림치즈의 새콤한 맛이 입맛에 맞지 않거나 느끼하다고 생각하시는 분들이라면  크림치즈에 들어간 호두와 해바라기씨  그리구 톡 쏘는 계피가루가 느끼한 맛은 싸~~악 사라지게 해줄꺼예요.
딸기쨈,
맛술,다양한 육류요리에 쓰이는 맛술만드는법입니다.
케첩,기본 재료들만 가지고 웰빙 케첩을 만들었어요. 홈메이드가 좋은건 내맘대로 내입맛에 맞게 조절 가능하다는게 너무 좋지요.
쑥효소,쑥으로 효소를 만들면 좋다는 얘길듣고 해봤어요 쑥 의 효능은 누구나 다 알듯이 설명이 필요없지요 5월5일 단오 즈음의 쑥이 가장좋다는 말을 들었지만.......... 시간이 없을것같아서 미리 했습니다
두부마요네즈,재료도 간단하고 만들기도 쉬운 두부 마요네즈입니다.
바나나잼,바나나잼  바나나초코릿잼입니다.
마요네즈,아침에 호밀빵 만들면서 바쁘게 마요네즈를 만들어봤어요. 홀그레인 머스터드를 넣어서 겨자의 맛이 살짝 나는 마요네즈랍니다.
새우마요네즈,오동통한 왕새우로 만든 새우 마요네즈~ 확실히 새우가 크니 씹히는 식감이 다르네요. 손님상 초대요리나 주말 별식으로 최고입니다.
매실청,소화작용도 도와주고 살균작용 피로회복에 좋은 매실청 만들어보세요~
오디효소,몇일전 장대비가 오기전에 비가 내렸답니다 고추밭에 가는길에 뽕나무가 있는데 오디가 새까맣게 익어가고있네요 오디가 좋다는건 이미 다 아는 사실이지만......... 직접따기는 쉬운일이 아니예요 뽕나무 주변엔 풀도 많아서 .......뱀 나올까 걱정도 되고 장화신고 모자 눌러쓰고 완전무장하고 오디 따러 갔지요 뽕나무 밑에 망을쳐놓고 흔들어 딴다는데 우린 그런장치까지 할 필요는 없고 딸래미랑 둘이 서서 3시간정도 딴것같아요~
토마토소스,홈메이드 토마토소스! 토마토퓨레가 없어서 과연 가능할까 라는 의구심과 함께 만들어본 토마토소스 인데요 예상외로 아주 만족스러웠어요.
매실액기스,다양한 요리에도 어울리고 차로도 좋은 매실액기스입니다.
마늘사과잼,상처가 있는 마늘들을 모아서 마늘쨈을 만들어 보세요.
토마토쨈,갈아서 마시든 쨈을 만들든 할려고 맘대로 자유롭게 생긴 토마토 가족을 데려왔지요. 갈아마실거 몇개만 남기고 쨈을 만들어서 가래떡 먹을때 발라 먹을려고 합니다.
바나나잼,그냥 식빵에 이 잼만 발라먹어도 맛있을것 같구요  과일이랑 같이 먹어도 맛있을것 같아요.
커리,믹스제품으로 간단히 만드는 고소하고 바삭한 난과 향긋한 커리입니다.
초콜릿무스,완전 달콤한게 입안에서 사르르 녹는 초콜릿 무스. 커피향도 은은해서 밋밋하지 않고 맛이 입체적이랍니다. 냉장하셨다가 드시면 부드럽게 드실 수 있고 얼렸다가 드시면 아이스크림 드시는거 처럼 시원하고 부드러워요. 별다른 틀이 없어도 만들 수 있어서 더 좋답니다.
국화잼,퍼석하고 맛없는 사과의 변신 국화의 향이 가득한 잼~사과국화잼을 만들어봅시다.
새우커리,언제 어디서나 맘에 드는 재료로 만들어 맛있게 먹는 커리입니다. 
토마토케첩,무첨가에 설탕에 들어가지 않아 안심하고 먹을 수 있는 홈메이드 토마토케첩입니다.
블루베리잼,세계10대 건강식품인 블루베리. 눈에 아주 좋다고 하지요. 와플 위에도 올려먹고 식빵에도 발라 먹는 달콤한 블루베리 잼입니다!
리코타치즈,집에서 만드는 치즈  리코타 치즈를 만들어봅시다.
사과잼,지난 주에 만든 사과잼이에요. 사과가 먹고 싶어서 산 아오리 사과였는데 푸석푸석 싱겁고 신맛만 나는 게 없더라고요. 그냥으로는 도저히 다 못 먹을 것 같아서 몇 알은 파이 속재료로 쓰고 남은 사과는 이렇게 사과잼으로 만들었어요.
바나나식초,다이어트에도 좋은 바나나식초입니다.
천연조미료,가스불 땡기고  국이며 찌개 끓일 적에 '그것 언제 한번 맹글어야 하는뎅~' 그랬거덩. 그것이란 바로 천연조미료. 사방 5cm짜리 각 다시마로도  머리와 똥 아웃 시킨 다시멸치로는 맛이 부족해 항상 아쉬움 컸던 것이 내 밥상 위 반찬들. 화학조미료 먹으면 (가뜩이나 장 부실인데) 배가 짜릿하니 아파서 일단은 집에서는 화학조미료를 키우지를 않거덩. 근데 아쉽다는 거당. 된장  고추장 제조는 훗날로 미루더라도(지금으로는 상황이 그렇자네? 집구석도 좁은데~) 조미료는 한번 맹글어 보자는 생각이 들었음.
커리,간단히 만드는 인도커리입니다.
베샤멜소스,버터와 밀가루  우유를 넣고 만드는 소스인데  크림스파게티나 클램차우더  도리아 그라탱등을 만들때 쓰면 아주 좋답니다.
배즙,고기양념이나 요리양념할때 시원하고 달달한 배즙이 많이 들어가는데요~ 요리할때마다 배를 살수가 없으니 추석명절 뒤라 다른때보다 배가 넉넉한 요때 배즙만들어 냉동 시켜두세요~
사워크림,치즈케이크를 만들 때 반죽에 넣기도 하고 나쵸나 감자 튀김 등을 찍어먹는 소스로도 활용되는 사워크림을 만들어봅시다.
토마토마리네이드,마리네이드 해서 식사 대신 먹으으니 아주 좋더라구요.
커리,인도풍 커리 맛보실래요~~~ 인도까지 가지않아도 인도풍 정통커리 의 맛을 볼수있답니다~~ 진하고 풍부한 맛! 데미
샐러드드레싱,무화과샐러드입니다.
생강청,햇생강이 들어가기 전에 서둘러 생강청을 만들어 두세요.
귤잼,갈아도 먹고 과일샐러드도 만들어먹고.. 그래도 줄지가않아..오늘 몇개 꺼내서 귤잼으로 만들어 보려고하네요~
고구마무스,간단히 만드는 달달한 크리스마스 디저트 고구마무스입니다.
리코타치즈,부드럽고 다양한 요리에 어울리는 리코타 치즈입니다.
취나물밥양념장,명절 연휴에 기름진 음식을 많이 섭취하게 되지요. 그래서 깔끔하고 담백한 음식으로 취나물 밥을 지어 보았어요.
토마토소스,소스만 만들어 놓으시면  아무때나 간단히 스파게티를 프레쉬하게 즐기실 수 있답니다.
청포도말차슈크림,상큼한 디저트로 좋은 청포도말차슈크림 만나보세요~~
딸기잼,설탕을 넣는 방법에 따라 달라지는 2가지 방법의 딸기잼 만들기 
딸기쨈,딸기쨈 만드는법 알려드릴게요.
블루베리콩포트,오늘은 블루베리를 통째로 설탕에 졸이는 콩포트를 만들어 볼거랍니다~
매실액기스,다양한 요리 활용에도 좋은 매실액기스입니다.
오디쨈,얼마 전에 주문한 햇오디로 오디쨈을 만들어 봤어요. 아침마다 빵을 먹으니 쨈이 필요하기도 했구요. 오디쨈은 한 번도 못 먹어 봤으니까 어떤 맛일지 궁금했거든요.
산딸기잼,어제 산딸기 쉐이크 만들어먹고 바로 산딸기 잼 만들기에 들어갔어요~
키위잼,아이들을 위한 키위레시피!! 새콤달콤한 골드키위잼이랍니다~
라즈베리잼,여름 제철 과일인 산딸기로 만든 산딸기 잼 만드는 방법입니다.
자두잼,한 번 빠지면 절대 시판 잼은 먹을 수 없다는! 그 홈메이드 자두쨈만들기 입니다
바질페스토,신선한 바질잎과 유기농 올리브오일 듬뿍~ 바질 페스토 만들기
오렌지치킨커리,요구르트 소스를 곁들인 오렌지 치킨 커리
뒤포리육수,국물맛이 깔끔한 뒤포리 육수
코티지치즈,오늘은 우유와 레몬으로 단 15분 만에 만들수 있는 심플 홈메이드 치즈~ 
육수,다양한 육수만들기 비법 알려드려요~
조청,건강한 천연감미료 쌀조청
표고버섯밥양념장,여기저기 요리에 넣고 조금씩 남은 버섯이있어 오늘은 버섯밥을 만들어 먹을거예요~ 쌀만 불려놓음..넣는재료에 따라 맛도 이름도 달라지는 별미밥..추운겨울에 맛있게 먹을수 있는 한끼 식사랍니다~
배잼,맛없는 배로 만든 잼
완두앙금,빵만들 때 사용하는 완두 앙금 집에서 직접 만들기
모과청,감기예방에 좋은 모과차 소개할께요.
팥앙금,찹쌀떡 만들려고 보니 팥앙금이 없더라구요. 그래서 만들어본 팥앙금!
굴소스,시판 굴소스보다 좀더 깔끔한 느낌이구요  진하고 고소하고 맛난 자장소스 냄새가 납니다. 시판 소스가 살짝 걱정이 되신다면 집에서 한번 만들어보셔도 좋을것 같아요~
리코타치즈,리코타 치즈~! 이제 집에서 만들어드세요~!
키위쨈,키위향이 물씬 풍기면서 새콤 달콤해요~ 맛 없는 키위의 변신~ 홈메이드 키위쨈!
고추기름,만들어 놓으면 활용점수 100점~ 고춧가루의 풍미가 부드럽게 느껴지는 홈메이드 고추기름!
리코타치즈,리코타치즈는 신선한 상태로 먹어야하기 때문에 수입식품점등에서도 찾아볼수가 없는 치즈지만~ 집에서는 아주 간단하게 만들어 먹을수가 있는 치즈에요~ 부드럽고 짜지않고 칼로리도 낮으니 집에서 만들어 드셔보세요~
리코타치즈,리코타 치즈는 다른 치즈와는 달리 숙성기간이 없어서 농후하고 깊은 맛은 아니지만  꽤 담백하고 깔끔하니 고소해요. 한번 만들어두면 이삼일은 두고 먹을수 있으니 여기저기 넣어서 드셔보세요. 심플하고 고소한 리코타치즈 소개해 드려요.
블루베리슈크림,오늘은 여름디저트로 간식으로 좋은 건블루베리슈 소개합니다
