MENU_NAME,DATA
닭가슴살비빔국수,국수랑 야채에 자칫 부족하기 쉬운 단백질은 닭가슴살로 슬림하게 보충을 해 주시고~~ 면의 쫄깃함과 야채의 아삭함~ 간장으로 양념을 해서 조금은 색다른 맛~~ 요런게 환상이 아닐런지요? 간장으로 비벼서 맵지않아 아이들이 좋아하는 국수이기도 하지요 야채는 집에 있는 짜투리 야채 쓰셔도 되구요 소고기  표고  오이 같은 재료 쓰시면 더 좋아요~~ 간장으로 비벼서 맵지않아 아이들이 좋아하는 국수이기도 하지요 야채는 집에 있는 짜투리 야채 쓰셔도 되구요 소고기  표고  오이 같은 재료 쓰시면 더 좋아요~~
표고버섯해물스파게티,쫄깃쫄깃~ 표고버섯 해물 스파게티~ 
해물볶음우동,날씨가 우중충 할때 어김없이 땡기는 면이나 매운맛... 냉장고에 있는 갖은 야채 넣고 볶아두 맛있는 우동 볶음입니다. 오늘은 냉장고에 해물이 몇종류 있어 해물 매운 우동볶음입니다.
해물볶음우동,아삭한 숙주를 듬뿍넣은 탱글탱글 면발이 살아있는 해물볶음우동입니다~ 
메밀국수,무더운 여름이 더워도 너무 덥네요~ 식욕이 똑!떨어지기 쉬운 때... 시원한 메밀국수 한번 삶아보세요~가다랭이 국물이 깔끔한 시원한 메밀소바..
파프리카스파게티,스파게티에 아삭함을~파프리카 스파게티
콩국수,더운 여름에는 땀이 줄줄 흐르기 마련인데요. 얼음을 동등 떠있는 시원한 콩국물에 국수를 말아먹는 콩국수는 예나 지금이나 입맛이 없고 땀을 많이 흘리게 되는 여름보양식이지요. 콩국물은 자칫 쉽게 상하기 때문에 집에서 직접 만들어 드시면 좋아요.
바질페스토파스타,싱그러운 초록색이 꼭 여름과 잘 어울릴것만 같은 바질 페스토 크림 파스타. 만드는 방법도 간단하고 맛도 좋아서 가끔 만들어 먹는 메뉴예요. 면을 삶아서 바질 페스토에 슥슥 버무리기만 해도 좋구요. 저처럼 크림소스와 함께 버무리면 한층 더 맛이 풍부 하답니다.
옥수수수제비,추적추적 비내리는 날엔 밀가루반죽 뚝뚝 떼어 끓여낸 수제비 생각이 간절해지는것 같아요~ 시원한국물  쫀득한 수제비가 입맛없는날 한끼로 안성맞춤이죠~ 냉장고속 재료 털어 끓여먹는 수제비가 별미인것 같아요~ 크린아이 냉동야채 옥수수를 반죽에 갈아넣고 끓인 옥수수 수제비~ 일반적인 기본 수제비보다 고소하고 더 맛있답니다~
검은콩국수,대표적인 여름 메뉴인 콩국수. 단백질이 풍부한 콩은 우리몸의 면역력을 높여주고 생기를 더해주지요. 맛도 담백하고 영양까지 풍부해 더운여름 별미랍니다.
군만두,잡채를 해서 먹다보면 조금씩 남을 때가 있죠? 1~2번 먹다보면 좀 질리기도 하구요. 그래서 후다닥 만두로 변신시켜 봤어요.
콩나물쫄면,매콤하고~ 콩나물이 아삭~ 쫄깃하니 맛있는 매운콩나물쫄면입니다!
비빔만두,이까슈마?? 좀 생소하시죠 이번에 새로나온 만두라 하네요 일반적인 만두와 같이 돼지고기나 돼지기름을 사용한 제품이 아니고 기본적으로 연육을 사용하고 한치를 갈아넣은 제품으로 아이들 간식이나 어른들의 밤참등으로 먹는 제품인데요 조리법도 그냥 렌지에 돌려 먹어도 되고 찜기에 쪄서 먹어도 되고 이처럼 기름에 튀겨서 바삭하게 즐겨도 되는 제품인데요 전 바삭하게 기름에 튀겨서 비빔만두식으로 요리해 봤네요.만드는 방법은 너무 간단해요 댁에 있는 야채 채썰어 준비해 주시고 이까슈마만 기름에 바삭하게 튀겨주시고 양념소스 만들어 내놓음 끝!~ 과정샷은 조금 길지만 너무너무 간단하고 맛있는지라 요리 초보님들에게 강추에요^^
참치카레스파게티,색다른 맛~ 참치 카레 스파게티~
해물짬뽕,여름에는 이열치열 얼큰한 해물짬뽕 만들어볼게요~
골뱅이비빔국수,간단한 버전으로 골뱅이 비빔국수를 만들어 보았어요. 매콤  달콤  새콤 아삭아삭 쫄깃한 골뱅이 비빔국수. 벌꿀발효식초와 벌꿀  과일을 넣어 만든 양념장이라서 자극적이지 않고 새콤함과 달콤함이 은은한 맛이라고 할까요? 입안에 착착 감기는 그런 맛. 뒷맛도 깔끔하구요. 쫄깃한 생골뱅이와 아삭한 야채  또 쫄깃한 소면의 면발이 어우러져 정말 맛난 비빔국수였어요.
피자만두,한입에 쏙 들어가는 만두피자입니다. 찐것도 구운것도 모두 피자맛이 난답니다.
골뱅이무침쫄면,쫄깃한 쫄면에 골뱅이가 들어가 더욱 식감이 좋음 매콤달콤한 골뱅이무침 쫄면입니다.
군만두,이거 정말 맛있어요. 전에 한번 해먹고 울 딸내미 간식으로 자주 해주는건데 밥이 들어가 간식이 아니고 한끼 식사도 되네요. 김치도리아 김치볶음밥에 치즈 올려진 도리아에 바삭한 만두피까지 더해져 너무 맛있네요.
간짜장,우리나라 사람 누구나 좋아하지만 정작 집에서 만들기는 꺼려하는 음식이라고나 할까요? 1번째는 중국집 맛을 그대로 내기 어려우니깐. 2번째는 그나마 젤 싸고 저렴한 음식을 구지 집에서 만들 필요가 있을까? 등등의 이유로 집에서 해서 드시길 꺼려들 하시죵. 그래도 일단 이 짜장도 집에서 만들어 드시는 것이 손에 익게되면 이것만큼 쉬운 요리도 없다라는 거.
냉라면,시원 깔끔한 냉라면
미트볼토마토스파게티,밥이나 스파게티와 잘어울리는 미트볼 소스입니다.
스파게티,
갈릭스파게티,따로 소스가 필요없는 갈릭치킨스파게티입니다.
봉골레스파게티,깔끔하고 시원한 맛이 일품 봉골레 스파게티입니다.
까르보나라,고소함이 한가득 까르르르 까르보나라입니다.
소라무침쫄면,소라와 쫄면을 넣고 양념장을 넣어 비벼먹었답니다.
비빔국수,샐더드 채소가 듬뿍들어가 상큼하고 가볍게 먹기 좋은 국수입니다.
고구마오븐스파게티,치즈대신 고구마 고구마오븐스파게티입니다.
울면,다먹을때 까지 따듯하고 깔끔한 울면 급하게 만들었어도 해물과 야채가 듬뿍들어가서 국물이 시원하고 개운하니 맛있어서 올려봅니다
냉스파게티,시원한 냉스파게티
팥칼국수,팥과 칼국수만 있으면 간단하게 만들 수 있는 달콤 쫄깃한 팥칼국수 에요. 춥고 쌀쌀한 날  따뜻한 팥 칼국수 한그릇으로 배를 든든히 채워보세요. 
팟타이,타이의 대표적인 요리 팟타이 좋아하세요? 신선한 해물과 쫄깃한 쌀국수  아삭아삭 숙주와 야채들을 재빨리 볶아 먹는 매콤달콤새콤한 볶음 쌀국수 팟타이. 집에서도 손쉽게 만들수 있어요.
쌀국수볶음면,풍부한 맛의 쌀국수 해물볶음면입니다. 제가 월남쌀국수집에서 먹어본건 소고기볶음면이었는데 소고기가 없었기 때문에 냉동실에 있던 오징어  패주  새우살을 넣고 해물볶음면을 만들었어요.
부대라면,오늘은 뜨끈한게 생각나긴한데 뭔가 거창하게 양념만들어 해먹긴 귀찮고 그냥 라면은 식상할때 만들어먹기 좋은 냉장고 재료들로 만든 잡탕  좋은 말로 부대라면입니다. 파  당근  버섯  양파  햄 등 집에 짜투리로 남은 것들을 모아서 만들었지요. 별미로 좋을듯해요~
고구마오븐스파게티,치즈대신 고구마 고구마오븐스파게티입니다.
된장칼국수,요새는 쫄깃한 면발에 따끈한 국물이 있는 칼국수가 자꾸만 땡기네요. 늘 칼국수 하면 바지락을 잔뜩 넣은 해물맛의 시원한 칼국수가 많이 땡기시죠? 아니면 사골 육수를 넣어야 제맛이라고 생각하시는 분들도 계시고 된장으로 끓여 우리 맛을 그대로 살린 칼국수는 된장의 깊은 맛이 일품이예요. 여기에 청양고추를 송송 썰어서 칼칼함을 더하고 주말에는 된장 칼국수 어떠세요?
해물우동,날씨가 추우니깐 따끈한 국물을 후후 불며 먹을수 있는 전골이나 찌개.국들이 땡기는 겨울입구여욤~ 저희집은 모두 면종류를 엄청 좋아해요~ 요즘은 매번 오로지 한국인에 힘..밥으로만 먹었는데 갑자기 서해안쪽으로 첫눈이 내렸다 하고 제법 강원도두 날씨가 제법 뚝~떨어졌어요.. 이럴때 면종류가 입맛을 자극하지요~ 오랜만에 얼큰한 우동을 끓였어요... 날씨가 추울때 요즘 해물이 싱싱할때 만들어 먹으면 딱!!!!!!!!!! 이여요~
부추고기만두,무를 가늘게 채썰어서 와사비에 무쳐보았어요. 새콤  달콤하면서도 와사비의 톡~쏘는 맛이 참 좋네요. 그리고 두부와 숙주  김치 등을 생략하고 고기와 부추만으로 속을 만들어 넣으면 간편하게 금방 만들 수 있는 만두도 준비해 보았어요~ 부추의 독특한 향기가 고기냄새를 잡아주고 부추를 조금 많이 넣어서 속재료가 그런대로 부드럽고 먹을만하답니다.
샤오마이,샤오마이  꽃 모양의 위가 뚫린 만두 보신적 있으시죠? 보통 위가 뚫린 꽃모양의 만두를 가리켜 샤오마이라는 말이 붙는다네요. 암튼 보통 우리식 만두를 만들어 먹을 때는 보통 쇠고기나 돼지고기를 넣어서 만두를 많이 만드는데 전에 중국이랑 홍콩에 갔을 때 먹어본 딤섬 종류들 중에는 돼지고기와 새우를 같이 넣은 종류를 주로 많이 먹더라고요. 제 마음대로 집에 있는 재료들을 긁어 시판 만두피를 이용해서 아주 쉽게 만들어 보았습니다. 재료도 간단하고  만들기도 아주 쉬운 새우와 돼지고기가 함께 들어간 샤오마이입니다.
단호박찹쌀전병,초간단하면서도 맛있고 애들간식으로나 어르신들 간식으로도 강력 추천할수 있는 단호박찹쌀전병 함께 만들어보아요.
굴만두,굴을 싫어 하는 아이들과 어른들도 굴이 들었는지 모르고 맛있게 먹는 영양 만점 굴만두 입니다. 
어묵꼬치우동,하얀눈이 소복소복 쌓인 겨울밤  뜨끈한 국물이 생각나지 않으세요? 모처럼 집에서 어묵꼬치 우동을 만들어 보았어요~
무만두,손님상 전채요리로 괜찮은 무만두를 만들어보았어요. 밀가루 대신 무를 얇게 슬라이스해서 닭안심살을 양념해 가운데 넣어보았지요.
해물짬뽕,짬봉을 좋아하는데 중국집에 시켜 먹기는 웬지 안심이 되질 않지요. 시원한 홍합국물로 만드는 엄마표 해물짬뽕을 강추합니다.
치즈파스타,물에 넣고 15분만 끓이면 완성되는 네가지 치즈맛 푸실리를 만들어 먹었어요. 봉지안에 푸실리면과 분말소스가 들어 있어서 아주 간편해요. 전 좀 씹는맛이 있는게 좋아서 집에 있는 데친 브로콜리와 블랙올리브  베이컨을 추가해서 넣었답니다.
짜장면,밥위에 얹어서 쓱쓱 비벼먹음 맛나용~달짝지근한게~헤헤~ 그럼 뽕이와 함께 쉽게 만드는 약식^^! 짜짱소스 만들기 해봐용^^!
고기만두,두부  부추와 배추  당근까지 재료가 골고루 들어가 있어 그래서 그냥 먹어도 단맛이 돌고 수분도 많고 참 맛이있어는 만두입니다.
부추만두,담백하고 든든한 부추왕만두입니다.
김치만두,오랫만에 친정엄마와 함께 만두를 빚었어요. 제가 어렸을 적엔 그믐날이면 꼭 만두를 빚었는데 연탄난로 위에 큰냄비 올려 놓고 만두를 빚으면서 계속 삶아가면서 먹었던 기억이 나네요.
볶음짬뽕,칼칼한 맛이 그만인 볶음짬뽕입니다.
단호박크림파스타,단호박을 넣고 크림소스를 만들어 파스타 해먹었어요. 여기에 날치알을 더해 톡톡 튀는 재밌는 식감까지 더한 아이들도 좋아하는 맛의 파스타예요.
꼬막비빔국수,상큼하게 즐겨요 꼬막비빔국수입니다.
닭볶음우동,중독성깊은 닭볶음우동입니다.
브로콜리파스타,지중해 건강식~ 토마토 브로콜리 파스타
사시미곤약쫄면,칼로리도 낮은 사시미곤약쫄면입니다.
자장면,주말 특식으로 자장면을 만들었습니다. 외식 음식 중에서 이 자장면만큼 많이 팔리는 음식도 드물것입니다. 중국본토에서 건너와 우리나라 문화에 맞게 맛있게 변형된 자장면. 자장면은 언제 먹어도 맛있습니다. 미원을 넣지 않아도 충분히 맛있게 그리고 건강하게 먹을 수 있습니다. 가족을 위해 조금의 수고를 아끼지 않는다면 건강과 외식비용 두 가지를 모두 다 잡은 소울 자장면입니다.
오징어짬뽕라면,얼큰하게 한그릇 어때요? 오징어짬뽕라면~
토마토참치스파게티,생토마토로 신선하게 토마토 참치 스파게티
킹크랩파스타,입에서 살살 녹네 킹크랩 파스타
삼겹살김치파스타,한국인 입맛에 딱 삼겹살 김치 파스타
볶음쌀국수,쌀국수 종류는 다 그런가봐요~ 은근히 중독성이 있는 그 맛 말이죠. 먹고나면 뒤돌아 서면서부터 또 다시 생각이 나거든요~ 집에서 쉽게 만들어 먹는 볶음쌀국수를 올려볼게요~
짬뽕,비오는 날 더 맛있는 얼큰한 짬뽕입니다.
해물파스타,매콤한 스리라차 칠리 갈릭 해물 파스타
새우스파게티,굴소스향 은은하니 ~ 굴소스 새우 스파게티
표고버섯스파게티,면역력을 높여주는 표고버섯 스파게티
볶음우동,큼직한 고기가 씹히는 매콤한 볶음 우동입니다.
고추까르보나라,부드러운 크림소스가 고소한 까르보나라입니다. 풋고추를 넣어 한번 해봤는데 은근 매콤한 맛덕에 까르보나라 본유의 맛과 잘어울리게 먹었답니다.
자루우동,쫄깃함을 후루룩 시원한 자루우동입니다.
다시마비빔국수,해조류의 영양이 가득 다시마비빔국수입니다.
된장쑥칼국수,
김치칼국수,김장김치가 폭삭 잘 익은 이즈음에 만들어 먹으면 좋은 김치칼국수.... 담백한 멸치다시마 육수에 김치국물과 새콤하게 익은 김치맛이 잘 어울리는 김치칼국수를 끓여드셔 보실까욤~~~^^
쌀국수볶음,
두유토마토파스타,고소하고 새콤한 두유토마토 파스타
찹쌀미역수제비,미역에는 중금속  환경호르몬  발암물질 등을 흡착하여 배설하게 해주는 알긴산이 풍부하여 황사철에 좋은 음식으로 정평이 나 있어요. 또한 칼로리가 거의 없고 체내에 불필요하게 쌓여 있는 지방을 분해하는 작용도 한답니다. 물에 불려 조리하기 때문에 부피가 커져 쉽게 포만감을 얻을 수 있기 때문에 다이어트효과도 만점인 식품이라 부담없이 많이 먹어줄수 있어요. 한끼식사로도 충분하면서 봄철 황사걱정에서도 벗어날수있는 찹쌀미역수제비입니다.
토마토스파게티,언제 먹어도 맛있는 토마토스파게티
간장비빔국수,
떡볶이제육볶음,매콤하다 못해 얼큰한 떡볶이 제육볶음을 올려봅니다.
쑥전병,쑥향이 그리 진하지 않지만.. 은은히 입 안을 맴도네요. 쑥전병에 소금간이 되어 있으니 소스는 작은양만! 너무 많은 양을 칠하면 쑥향이 감춰진답니다.
김치볶음라면,간식이나 야식으로 무쟈게 좋은 김치볶음라면입니다. 비빔면쪽이랑은 맛이 달라요. 김치가 들어가서 김치 특유의 맛으로 새콤매콤하죠. 신김치 있으시면 김치 볶음밥 해먹다가 색다른게 먹고싶으면 만들어 보세요~
미트볼스파게티,아이들의 사랑을 완전 독차지할꺼만 같은 미트볼 스파게티 입니다. 고기 밑간 저렇게 하시면 그냥 반찬으로도 좋답니다.
자루소바,집에서도 비교적 간단하고 맛있게 해먹을수 있어서 좋은 시원하게 콕콕 찍어 먹는 자루 차소바입니다.
냉우동,차갑게 먹어 더 쫄깃한 냉우동입니다.
고추장파스타,한국인의 입맛에 딱 맞는 고추장 파스타
채소볶음라면,휘리릭~ 뚝딱! 채소볶음라면
꽃게스파게티,꽃보다 꽃게스파게티
소세지파스타,엔쵸비와 매운고추  마늘편을 올리브유에 볶다가 올리브바실리코소스를 넣고 만든 소스에 씹히는 맛이 좋은 소세지를 넣어 독특하면서도 맛있는 파스타를 만들어 봤어요.
버섯크림스파게티,버섯 듬뿍 버섯크림스파게티
베이컨스파게티,소스 없어도 간편하게 ~ 굴소스 베이컨 스파게티
버섯크림파스타,동서양의 조화! 바지락 버섯 된장크림소스 파스타
토마토참치스파게티,간단하지만 근사한 한끼  토마토 참치 스파게티
치킨로제스파게티,느끼하지 않으면서 부드러운 맛 - 치킨 로제스파게티
봉골레스파게티,조개의 깔끔한 맛  봉골레 스파게티
비빔라면,요즘엔 매콤하면서.. 새콤 달콤한걸 즐겨 먹고 있네요. 그 중 간단한걸 좋아라 하는지라 비빔라면을 만들어 묵었지요.~~ 확실히 간단하게 한 끼 때우기에도 좋고  재료 이것저것 들어가는것도 아니고요.
미트볼토마토스파게티,향긋한 바질향.. 토마토 스파게티 and 참치 미트볼
새우스파게티,매콤하니 맛있는 - 새우 볶음 스파게티
돼지고기볶음우동,매콤하고 쫄깃한 볶음우동입니다.
비빔라면,매콤하지만 시원하게 - 비빔라면
고추장불고기볶음우동,매콤하게 즐기는 고추장 불고기 볶음우동입니다.
아라비아따스파게티,맛있게 매콤한 - 아라비아따 스파게티
날치알베이컨크림파스타,날치알이 톡톡 날치알 베이컨 크림소스 파스타
볶음국수,일본식 볶음국수 야키소바. 해물과 고기 야채등을 넣고 삶아둔 생면과 소스를 넣어 재빨리 볶아 먹는 요리예요. 입맛이 없을때 또는 별미로 비교적 짧은 시간에 맛있게 한끼 해결할수 있는 메뉴 랍니다.
라면,전날 삼계탕을 해먹고 닭국물이 남았거든요. 집에 사다둔 생라면 넣어 끓여 먹었지용~~
상하이파스타,주말에 손쉽게 해먹을수 있어서 더욱 맛있는 상하이 치킨 파스타~ 후다닥 맛있는 면요리가 드시고 싶으실때 강추합니다!
메추리알깐풍만두,고소하고 매콤하게 깐풍 만두입니다. 어른들 간식  반찬  술안주 다 됩니다.
콩국수,더위에 지친 가족들을 위해 우리 주부가 또 맛있는 먹거리를 준비해 줘야 하잖아요~ 여름 별미죠. 콩국수 만들어 봤어요~
비빔메밀소바,아삭한 여름메뉴 비빔메밀소바와 매콤한 쯔유 입니다.
쫄면,분식집가면 꼭 먹게 되는 쫄면이죠.. 저도 쫄면무지 좋아하는데요.. 큰 아이 임신했을때.. 근처 쫄면 맛있게 하는곳이 백화점스넥코너 밖에는 없어서..버스타고 거기까지 같다가..혼자 스넥코너에 앉아 먹는게 부끄러워서 못먹고 온적이 한두번이 아니라..전 쫄면 먹을때면 항상 그 생각이 납니다..벌써 15년이나 지난일이라.. 그당시 혼자서 뭘 먹는다는건 상상도 못하고 살았거든요...ㅋㅋㅋ
냉메밀국수,여름에 냉면도 좋지만 메밀국수도 참 맛있습니다.
감자수제비,속도 든든하고 맛도 있는 감자수제비입니다. 멸치육수를 사용해 더욱 감칠맛있고 시원해요. 야채와 함께 넣어 담백하고 맛있답니다.
해물짬뽕,이열치열(以熱治熱) 이라는 말이나  뜨겁고 매운 음식 먹으면서 시~원하다~ 라는 말을 하는것이 어릴 때는 참 이해가 안갔어요. 지금도 자세히 설명해 줄 자신은 없지만ㅎㅎ 이젠 그 느낌만은 확실히 알 것 같더라구요^^
양송이크림스파게티,느끼한 매력이 있는 새우양송이 크림스파게티
통밀국수,우리밀로 만든 통밀국수로 저녁상 차려 보았어요. 볼에 통밀면을 올리고 육수를 넣은 다음 준비된 고명을 올려 주었어요.
고추장파스타,매콤하니 약간 떡볶이 맛 같기도 하면서 위에 올려진 치즈 덕분에 너무 고소해요~ 정말 고추장 매니아라면 꼭 한번 만들어 봐야 할 요리입니다~
새우마늘파스타,저같은 경우는 파스타를 첨에 모를땐 무조건 토마토 소스를 고집하다가 그다음엔 좀 색다른 크림소스  그러다 그런 묵직한 소스가 질리면 굴소스 가볍게 넣고 만들어보다가 마지막에 아예 향으로 즐기는 가벼운 마늘 파스타를 해먹게 되드라고요. 약간의 향으로 재료 고유의 맛을 잘 살려주기 때문인데요. 여러분도 이런 저런 파스타에 질릴 무렵  마늘향 은은한 파스타를 해보시는건 어떨까 싶어요.
돼지고기볶음우동,매콤하고 쫄깃한 매운 돼지고기 볶음 우동입니다.
잔치국수,휴일 점심  간단한 식사로 그만인 잔치국수를 만들어보세요.
짬뽕,얼큰한 맛 보다는 시원하고 개운한 맛이 짬뽕~
떡잡채,이건 궁중떡볶이라고도 불리는 순하면서도 김칠맛 나는 떡볶음이지요~ 자극적인 떡볶이를 싫어하는 분이라면 간장양념으로 만든 깔끔한 맛의 궁중떡볶이가 딱이죠. 매운 것을 잘 먹기 못하는 아이들이나 어르신들에게 해드려도 너무 좋아하는 메뉴. 양념된 불고기와 쫄깃한 떡의 환상적인 만남이라고나 할까요~?
바지락칼국수,울 꼬맹이들이 칼국수를 워낙 좋아해 만들어 봤답니다
해물스파게티,식구들이 모두 라면부터 국수 스파게티까지 면류를 아주 즐기는 편이랍니다. 사실 해물스파게티 경우 분위기 좋은 레스토랑에가서 먹으면 보통 25 000원 정도는 줘야 하더라구요~ 그래서 특별한 경우를 제외하곤 싱싱한 해물들을 준비해 이렇게 집에서 만들어 먹는답니다.
멸치육수잔치국수,멸치육수 진한 깔끔한 잔치국수입니다.
오리훈제굴소스스파게티,초간단 오리훈제 굴소스 스파게티
짜장국수,면이 일반 반점에서 판매하는 면보다 쫄깃하진 못하지만 소면이 훨씬 목넘김도 부드럽고 소화도 더 잘된답니다. 아이들 간식으로 한번 준비해 보세요~ 
야채무침,새콤달콤한 야채무침과 군만두입니다.
메밀전병,명절이나 손님초대상에 좋은 별미 메밀총떡(메밀전병)이예요. 쫀득한 식감의 메밀피에 각종 채소와 당면이 들어간 소를 넣어 담백하면서도 매콤달콤하답니다. 자칫 매울 수 있는 매콤함을 메밀피가 잡아주고 한 입에 먹기에도 좋아요. 
라면,통통한 새우살을 먹는재미도 있고 바지락도 ~~~ 국물도 얼큰하고 시원합니다.
미트볼스파게티,주말 한끼식사로 맛있게 먹은 미트볼 스파게티
쫄면,라면으로 만드는 초간단 분식집 쫄면 만들기 입니다. 각종 야채와 매콤새콤달콤한 양념장을 비벼 입맛 돋아주는 쫄면이랍니다. 라면을 이용해 손쉽게 만들 수 있어요.
우동,마튀김을 얹은 국물이 시원하고 든든한 우동입니다.
낙지스파게티,쫄깃~상큼한 토마토 & 파프리카소스 낙지 스파게티
짬뽕스파게티,얼큰한 퓨전 짬뽕 스파게티
들깨닭칼국수,들깨넣어 고소하고 건강에도 좋은 들깨 닭칼국수입니다.
김치고기만두,지난 주말에 동생이랑 조카들과 함께 만든 고기만두와 김치만두예요.
미트소스스파게티,생각보다 너무 쉬운 미트소스스파게티
수제비,포도즙이 들어가서 살짝~ 보라빛이 도네요. 매번 먹는 하얀색의 수제비보다 조금 더 색다르게 즐길 수 있어요. 더불어 포도의 영양도 함께 섭취할 수 있고요.
자장면,고소한 춘장향이 솔솔 나는 홈메이드 짜장면입니다. 풍성하게 재료를 써 든든해요!
김치바지락칼국수,시판 칼국수로 끓인 얼큰한 김치칼국수입니다.
고추장스파게티,내맘대로 입맛맞춘 브로콜리 고추장스파게티
국수,국물이 끝내주는 국수입니다.
과일후르츠스파게티,기발한 발상 가래떡  과일 후르츠 스파게티
국수,고소한 맛이 일품 김치깻국수입니다.
바지락칼국수,물이 칼칼하면서도 시원하면서도 감칠맛나는 바지락이 푸짐하게 들어간 바지락칼국수입니다.
해물수제비,국물이 시원한 해물 수제비입니다.
짬뽕라면,눈물쏙나게 맵고 얼큰한 짬뽕라면 
유부우동,야들한 유부와 쫄깃한 우동이 만난 깔끔한 유부우동입니다.
어묵우동,깔끔하고 담백한 어묵우동입니다.
